,Open,High,Low,Close,Volume,Dividends,Stock Splits,Repaired?
2010-09-07,51.16787613786853,51.24273655706432,50.38931521296784,50.658817291259766,3922300,0.0,0.0,False
2010-09-08,50.78608217435926,51.414922280671355,50.76362461904169,50.973236083984375,3219000,0.0,0.0,False
2010-09-09,51.63201690441018,51.65447445772835,50.30696414380289,50.41176986694336,3211300,0.0,0.0,False
2010-09-10,50.56897493893382,51.22026671229378,50.24707007329663,50.76361083984375,2868000,0.0,0.0,False
2010-09-13,51.51223764456963,52.38812223791357,51.362516809057794,52.23839569091797,4380900,0.0,0.0,False
2010-09-14,52.171018199660516,52.987006387198136,51.84911329276879,52.42554473876953,4381800,0.0,0.0,False
2010-09-15,52.14856022071459,52.822309624127556,51.91648552412174,52.448001861572266,3740100,0.0,0.0,False
2010-09-16,52.492924863619784,52.85225713221121,52.08118402306353,52.13358688354492,2627700,0.0,0.0,False
2010-09-17,52.560322713559714,54.25219628089434,52.193502514378466,54.237220764160156,6501600,0.0,0.0,False
2010-09-20,54.43182815022994,55.17295583924549,54.08746573198552,55.10558319091797,4694000,0.0,0.0,False
2010-09-21,54.92591944694358,55.11307331565971,54.09495581292534,54.67887496948242,5821300,0.0,0.0,False
2010-09-22,54.70133666995054,54.7986546329324,53.788024807487794,53.960208892822266,4396100,0.0,0.0,False
2010-09-23,53.52602964135953,54.32704831802256,52.784901599387354,53.29396057128906,3911500,0.0,0.0,False
2010-09-24,53.81796346940481,54.641439310262506,53.81796346940481,54.379425048828125,3830800,0.0,0.0,False
2010-09-27,54.53665096714611,54.604029348097384,53.82546835806832,53.975189208984375,2731400,0.0,0.0,False
2010-09-28,54.07290991907583,54.11801269354323,52.94529467460909,53.81731414794922,4666400,0.3,0.0,False
2010-09-29,53.57675460208108,54.34353615354381,53.26102372105408,53.92256164550781,3121300,0.0,0.0,False
2010-09-30,54.1856735919731,54.343539040874155,52.18603310186404,52.456661224365234,6941400,0.0,0.0,False
2010-10-01,51.983063073342,52.35893481539748,51.434287806388056,51.54705047607422,8339400,0.0,0.0,False
2010-10-04,51.344094205547435,51.75754977680182,50.87049202973835,51.584651947021484,4385500,0.0,0.0,False
2010-10-05,52.186023002908904,54.042830031441625,52.186023002908904,53.59930419921875,4774300,0.0,0.0,False
2010-10-06,53.448966684684166,54.52396021929371,53.448966684684166,54.09546661376953,3651000,0.0,0.0,False
2010-10-07,54.44876942028528,54.50139122377714,53.26101358678741,54.05034637451172,2694300,0.0,0.0,False
2010-10-08,55.71170347388151,57.756446426362906,55.71170347388151,56.643863677978516,10645300,0.0,0.0,False
2010-10-11,57.20765881695489,57.26028061378918,55.98231941333034,56.6137809753418,3279000,0.0,0.0,False
2010-10-12,56.523571742368006,56.79419974696689,55.538784272998896,56.12514877319336,4244100,0.0,0.0,False
2010-10-13,56.756624388118084,57.13249607280761,56.561169506182445,56.59123992919922,4168000,0.0,0.0,False
2010-10-14,56.52357750429757,56.92200051408687,55.779347548112284,56.44839859008789,3280900,0.0,0.0,False
2010-10-15,57.17009629867349,57.36554548205907,56.58373154247327,57.25278854370117,5321200,0.0,0.0,False
2010-10-18,57.222722986601,57.60610808035248,56.87692163038585,57.170101165771484,3132100,0.0,0.0,False
2010-10-19,56.102615187829166,56.9821594393035,55.35087168987185,56.320621490478516,5163700,0.0,0.0,False
2010-10-20,56.46343317174204,57.9969900140821,56.192805156308765,57.463253021240234,4081000,0.0,0.0,False
2010-10-21,57.899291170794335,58.425515146748324,57.07237433469369,57.92184829711914,4372500,0.0,0.0,False
2010-10-22,57.696317555449156,58.10225976134491,57.50838166764639,58.07218933105469,3320800,0.0,0.0,False
2010-10-25,58.62847052532832,59.305040782772245,57.98948973482194,58.06466293334961,3742400,0.0,0.0,False
2010-10-26,57.80157793534916,58.215039302408805,57.320462382052376,57.44825744628906,2752300,0.0,0.0,False
2010-10-27,57.05732698078001,57.06484602091091,55.79439780010613,57.0122184753418,4183300,0.0,0.0,False
2010-10-28,57.41064880395213,57.77900148510766,56.072540657782916,56.756629943847656,3018200,0.0,0.0,False
2010-10-29,56.39577139802621,57.95187956660849,56.39577139802621,57.73387908935547,2567100,0.0,0.0,False
2010-11-01,58.230066120432376,58.59090561878806,56.922033692672876,57.38811111450195,2707200,0.0,0.0,False
2010-11-02,58.154865807011845,58.89157107558514,57.77899413335502,58.139827728271484,2984600,0.0,0.0,False
2010-11-03,58.252621792330224,58.320281712456804,57.28287166308021,58.27517318725586,2485400,0.0,0.0,False
2010-11-04,58.87654100896655,59.583181618078314,58.402944746569595,59.523040771484375,3338300,0.0,0.0,False
2010-11-05,59.64333035884694,59.786163468310654,59.102079821856904,59.462913513183594,2282200,0.0,0.0,False
2010-11-08,59.350154800887346,59.4027766233626,58.560827463758535,59.13966751098633,2343600,0.0,0.0,False
2010-11-09,59.54559483021669,59.88388280599514,58.2375629024424,58.53826141357422,3617800,0.0,0.0,False
2010-11-10,58.763798475839366,59.492990718258554,58.33530483400061,59.327606201171875,3057700,0.0,0.0,False
2010-11-11,58.786345776477916,59.32760207278895,58.673588827536754,59.22987747192383,4440400,0.0,0.0,False
2010-11-12,58.77881944692348,59.26744807833563,57.17760230254849,57.77899932861328,5650000,0.0,0.0,False
2010-11-15,57.93688462598917,58.448070552842786,57.45576913428565,57.49335861206055,3084500,0.0,0.0,False
2010-11-16,57.042273542880785,57.14000383222877,55.726722906174025,56.906959533691406,4361600,0.0,0.0,False
2010-11-17,56.95208288063249,57.305403204295494,56.440897127633335,57.13249969482422,2155600,0.0,0.0,False
2010-11-18,58.07969803240247,58.77881963997646,57.80155090324821,58.094730377197266,3597000,0.0,0.0,False
2010-11-19,58.38792345128509,58.74876289922787,57.74142350292611,58.620967864990234,4068300,0.0,0.0,False
2010-11-22,58.0045351644128,58.44054206525063,57.28285630814382,58.07218933105469,4049500,0.0,0.0,False
2010-11-23,57.297905541424974,57.70384782631914,56.77168151196249,57.38811111450195,4195700,0.0,0.0,False
2010-11-24,57.30537796020508,58.15484558252574,56.8843979320778,57.30537796020508,8469300,0.0,0.0,False
2010-11-26,56.899461070853775,57.35802501407421,56.57621117211391,57.13249969482422,1750100,0.0,0.0,False
2010-11-29,57.15507523522951,57.47080622733976,56.51609420776368,56.51609420776367,5992300,0.0,0.0,False
2010-11-30,56.33565785398454,56.486004254851316,55.67411992533658,56.155235290527344,5376600,0.0,0.0,False
2010-12-01,57.04981512756239,57.297891865009234,56.553667388016585,57.23775100708008,4969500,0.0,0.0,False
2010-12-02,57.312941907938,59.07202526574447,57.25280676678921,58.86153793334961,5231700,0.0,0.0,False
2010-12-03,58.31272253702751,59.04943343122695,58.2751330811215,58.86901092529297,2751700,0.0,0.0,False
2010-12-06,58.97426551469128,59.492970279104775,58.41797702271032,59.41779708862305,3191900,0.0,0.0,False
2010-12-07,60.06429986214142,62.018831589404755,60.004159012601725,61.206947326660156,8160100,0.0,0.0,False
2010-12-08,61.28965958280821,61.44001175577391,59.741069481029776,60.59805679321289,5331300,0.0,0.0,False
2010-12-09,61.2219877585815,61.2219877585815,60.101885900427206,60.55293655395508,3565100,0.0,0.0,False
2010-12-10,60.785983895592395,62.003810510992444,60.47025298116027,61.74821472167969,4063100,0.0,0.0,False
2010-12-13,62.387172873905286,62.387172873905286,61.56025641731402,61.575294494628906,3915700,0.0,0.0,False
2010-12-14,61.58282520601279,62.38719050935366,61.37985698765568,62.04890823364258,3522300,0.0,0.0,False
2010-12-15,61.81588653196433,62.68790623533922,61.161867452921236,61.31221389770508,3957000,0.0,0.0,False
2010-12-16,61.72565957065056,61.98876864997411,60.96639702573308,61.85345458984375,2944700,0.0,0.0,False
2010-12-17,61.83842472096929,61.891046538942376,61.2670980291558,61.3046875,3370400,0.0,0.0,False
2010-12-20,61.41744558698745,62.14663774631626,61.34979142062405,62.07146453857422,2188600,0.0,0.0,False
2010-12-21,62.19173563096108,63.78542800999086,62.10904339597212,63.49224853515625,3698100,0.0,0.0,False
2010-12-22,63.507292698837304,63.65012006221593,62.80065198136734,63.108863830566406,2230900,0.0,0.0,False
2010-12-23,63.13141368857527,63.13141368857527,62.62774124825684,62.83071517944336,1685000,0.0,0.0,False
2010-12-27,62.575096912072745,62.966006553819604,62.34205837567998,62.82317352294922,1489200,0.0,0.0,False
2010-12-28,63.00360828701603,63.13140901529593,62.39469800922487,62.80064010620117,1643500,0.0,0.0,False
2010-12-29,63.11771717824481,63.268696136784605,62.89124298095703,62.89124298095703,1511600,0.35,0.0,False
2010-12-30,62.92901294970129,63.29891556113013,62.694993753008774,62.88372039794922,1269500,0.0,0.0,False
2010-12-31,62.84592901080609,62.876125944110576,62.46847598371416,62.694950103759766,1187900,0.0,0.0,False
2011-01-03,63.35927883499663,63.97830170071889,63.00447199254412,63.10260772705078,3005900,0.0,0.0,False
2011-01-04,63.41212820140279,63.47252208672644,61.75133667134769,62.67231750488281,3117300,0.0,0.0,False
2011-01-05,62.21937447545485,63.895267345577956,62.11368805657122,63.59330368041992,3020600,0.0,0.0,False
2011-01-06,63.72163691158193,63.92545905718559,63.00447254558059,63.60084915161133,3527500,0.0,0.0,False
2011-01-07,63.72917897249506,64.39350010362318,62.883687728480574,63.668785095214844,4061300,0.0,0.0,False
2011-01-10,63.93302719782536,64.39352057942939,63.14792382196733,63.8499870300293,2958600,0.0,0.0,False
2011-01-11,64.31046869587131,65.41263118826657,64.31046869587131,64.66527557373047,3357700,0.0,0.0,False
2011-01-12,65.34467451446314,66.23546400202619,65.32957892562983,66.01654052734375,3283900,0.0,0.0,False
2011-01-13,67.36780434166846,67.91888821096369,66.99790204444236,67.54143524169922,6100300,0.0,0.0,False
2011-01-14,67.54144363990567,67.84340720475889,67.05830423993088,67.57918548583984,4103300,0.0,0.0,False
2011-01-18,67.7075466364637,69.17206091490395,67.7075466364637,68.3945083618164,4488700,0.0,0.0,False
2011-01-19,68.31902035332972,68.90784634756568,67.02058059194884,67.4886245727539,4851800,0.0,0.0,False
2011-01-20,67.20931120558784,67.94157128427939,65.59381208247547,67.38294219970703,4193200,0.0,0.0,False
2011-01-21,68.22840553153236,68.42468271375064,66.91487064017366,67.36781311035156,3258300,0.0,0.0,False
2011-01-24,67.54146765055928,68.25862633249056,67.11872196516636,68.03215789794922,2422900,0.0,0.0,False
2011-01-25,67.6094041566636,68.12274065412393,66.61292810388505,67.48107147216797,3156400,0.0,0.0,False
2011-01-26,67.89627094911582,68.99088272364162,67.60185796811984,68.68891906738281,3254700,0.0,0.0,False
2011-01-27,68.99843284093424,69.01352843186014,67.9491136075156,68.6813735961914,3635000,0.0,0.0,False
2011-01-28,68.89274963790128,69.36833852718817,66.94509002743088,67.11872100830078,3367700,0.0,0.0,False
2011-01-31,66.71861975076847,68.96069248511387,66.71861975076847,68.62098693847656,4373400,0.0,0.0,False
2011-02-01,69.32304441096049,70.58373650421566,69.01353007457448,70.17608642578125,5620000,0.0,0.0,False
2011-02-02,70.10817832775872,71.14239668829899,70.10817832775872,71.02915954589844,4332600,0.0,0.0,False
2011-02-03,70.88569325458278,71.03667219062721,69.73068769135887,70.56863403320312,3496000,0.0,0.0,False
2011-02-04,70.59128129565194,70.9007898467619,69.91941522964433,70.36480712890625,3202300,0.0,0.0,False
2011-02-07,70.68940335238317,71.42166315577406,70.38743977497259,71.06685638427734,2768800,0.0,0.0,False
2011-02-08,71.18010677228469,71.18010677228469,70.21382775124225,70.57617950439453,2675300,0.0,0.0,False
2011-02-09,71.07441608410299,71.51980795375484,70.35725177673763,70.92343139648438,3220400,0.0,0.0,False
2011-02-10,70.6818707694699,71.48207531833438,70.50069488044372,71.3537368774414,2498400,0.0,0.0,False
2011-02-11,71.07440630377552,72.09352832718605,70.96871991672411,72.03313446044922,2560000,0.0,0.0,False
2011-02-14,72.32755243850617,72.39549698322354,71.4669599352631,71.53490447998047,3904900,0.0,0.0,False
2011-02-15,71.39905645546777,71.52738917514284,70.27424165037388,70.67434692382812,4641900,0.0,0.0,False
2011-02-16,73.37688997466627,73.49767774708147,70.9762877129549,72.36531829833984,12385200,0.0,0.0,False
2011-02-17,72.62197671112975,72.63707806097244,71.4518755153284,71.91236877441406,4663800,0.0,0.0,False
2011-02-18,71.66327463400145,71.77651176146404,70.84042354995434,71.71611785888672,5227800,0.0,0.0,False
2011-02-22,70.659195974221,71.63302534369875,68.65114913629061,68.69644165039062,5469600,0.0,0.0,False
2011-02-23,69.02859941668409,69.02859941668409,65.0955402504422,66.62799835205078,10405500,0.0,0.0,False
2011-02-24,66.80920666485207,68.8248050768729,66.16753747024907,67.11872100830078,6684100,0.0,0.0,False
2011-02-25,69.33058464994265,69.45137240998744,68.25107428179876,68.31146240234375,6145100,0.0,0.0,False
2011-02-28,69.17959516864406,69.25508462743122,67.88870641711125,68.0547866821289,5112400,0.0,0.0,False
2011-03-01,68.50774225941107,68.69646882210917,66.68087051476807,67.23194885253906,5464800,0.0,0.0,False
2011-03-02,67.00546826662007,68.44733594890131,66.96016998335269,67.60184478759766,4184300,0.0,0.0,False
2011-03-03,68.598317985209,70.32705361018589,68.26615746493225,69.92694854736328,4846300,0.0,0.0,False
2011-03-04,70.00245183256712,70.25156649201368,68.7795017610598,69.71558380126953,3610400,0.0,0.0,False
2011-03-07,70.138341131099,70.3195170150331,67.89626868930866,68.22087860107422,4207200,0.0,0.0,False
2011-03-08,68.3793885879191,69.52684320270734,67.11114624553429,69.08145141601562,4183100,0.0,0.0,False
2011-03-09,68.25862192057369,68.42470221752284,67.1866564250553,67.80567932128906,4702100,0.0,0.0,False
2011-03-10,66.43928184226536,67.18663720526618,64.99740854892973,66.09202575683594,5686400,0.0,0.0,False
2011-03-11,64.8313351719816,66.43173821139497,63.857505591154656,66.27320861816406,6210200,0.0,0.0,False
2011-03-14,66.22038750015483,66.52989611600168,65.2541082709571,66.1524429321289,3922600,0.0,0.0,False
2011-03-15,64.0915321498346,66.45438628400306,63.61593759770703,66.19017028808594,4658900,0.0,0.0,False
2011-03-16,66.34870684369108,67.11871440908871,64.91438388182344,65.60890197753906,5499800,0.0,0.0,False
2011-03-17,66.99792950876275,68.13783955587543,66.43174982277321,67.47351837158203,5865500,0.0,0.0,False
2011-03-18,68.75684692818544,69.05881051111237,67.69242659425018,68.01703643798828,5313300,0.0,0.0,False
2011-03-21,69.05881617956793,69.79862097101312,68.96822536941112,69.15695190429688,4474100,0.0,0.0,False
2011-03-22,69.27773474250597,69.27773474250597,68.06234114163385,68.73420715332031,3614100,0.0,0.0,False
2011-03-23,68.5077510993279,69.12677407447438,68.03216217337288,69.02108764648438,3152800,0.0,0.0,False
2011-03-24,69.51931489280521,70.50069533705195,68.88519639736779,70.37991333007812,3758800,0.0,0.0,False
2011-03-25,70.50822332239481,71.67077928272431,69.97978565344003,71.14234161376953,3956500,0.0,0.0,False
2011-03-28,71.46695689679602,71.70098169700996,70.41008723755209,70.4327392578125,3361300,0.0,0.0,False
2011-03-29,70.6373449584748,71.24354053747814,69.52345328333583,71.19049835205078,4336400,0.35,0.0,False
2011-03-30,71.83457548235978,71.92550162187071,71.13744231951621,71.5693588256836,3351800,0.0,0.0,False
2011-03-31,71.7815545951765,73.48648959059288,71.72093329674871,73.41828918457031,6140400,0.0,0.0,False
2011-04-01,73.95630129246975,75.6233525622672,73.91083820241295,74.71405029296875,6490900,0.0,0.0,False
2011-04-04,75.04745764750956,75.42633212728424,74.65342495109105,75.19900512695312,2974400,0.0,0.0,False
2011-04-05,74.95651908654183,75.06260346903812,74.24423905851887,74.41851806640625,3149700,0.0,0.0,False
