,Open,High,Low,Close,Volume,Dividends,Stock Splits,Repaired?
2012-05-18,41.82056919571728,44.75447438649778,37.79266725970924,38.02141189575195,573576400,0.0,0.0,False
2012-05-21,36.33068564559697,36.459977408452524,32.81994706729023,33.84432601928711,168192700,0.0,0.0,False
2012-05-22,32.432074377975134,33.40672686032133,30.771186132901118,30.83085823059082,101786600,0.0,0.0,False
2012-05-23,31.19884142238959,32.32267513871193,31.18889575625235,31.825403213500977,73600000,0.0,0.0,False
2012-05-24,32.77022330935532,33.02880306229675,31.596661166400516,32.84978485107422,50237200,0.0,0.0,False
2012-05-25,32.720495270403944,32.77022170578045,30.940260809184828,31.73589515686035,37149800,0.0,0.0,False
2012-05-29,31.308241047343714,31.517096249622256,28.493681928418795,28.682645797729492,78063400,0.0,0.0,False
2012-05-30,28.54341147831949,29.388772299149558,27.707994427455564,28.03619384765625,57267900,0.0,0.0,False
2012-05-31,28.39422539090826,29.508115307441713,26.683610698064467,29.43849754333496,111639200,0.0,0.0,False
2012-06-01,28.732372537261455,28.99095417775408,27.240556693840745,27.568756103515625,41855500,0.0,0.0,False
2012-06-04,27.051593433905555,27.499137027498094,26.295739881526288,26.75322914123535,35230300,0.0,0.0,False
2012-06-05,26.55432267276678,27.608538667047362,25.609505216675757,25.728851318359375,42473400,0.0,0.0,False
2012-06-06,25.927756980999643,27.021755558046664,25.380758640947025,26.663719177246094,61489200,0.0,0.0,False
2012-06-07,26.852684392081002,27.20077512470006,26.00732172627526,26.16644859313965,26159500,0.0,0.0,False
2012-06-08,26.405138641309332,27.60853769454035,26.295740106973323,26.952138900756836,38034000,0.0,0.0,False
2012-06-11,27.03170146286935,27.916844859962364,26.69355641066581,26.862628936767578,28219600,0.0,0.0,False
2012-06-12,27.33006315341954,27.61848176578997,26.812899922443314,27.250499725341797,15816800,0.0,0.0,False
2012-06-13,27.509083510975056,27.946683348395048,26.952139470494455,27.121212005615234,17102800,0.0,0.0,False
2012-06-14,27.49913745725629,28.16548192194235,27.230610158739097,28.13564682006836,16855000,0.0,0.0,False
2012-06-15,28.354446162562123,29.935771078840006,28.195319293988167,29.846261978149414,43563800,0.0,0.0,False
2012-06-18,29.796533301570165,31.904969028148347,29.249534934290303,31.238622665405273,42978900,0.0,0.0,False
2012-06-19,31.36791498241364,32.00442246055406,30.532497968883384,31.73589515686035,30849000,0.0,0.0,False
2012-06-20,31.745839325864743,31.755784991859286,30.980040116761298,31.42758560180664,15553600,0.0,0.0,False
2012-06-21,31.4972025010379,32.32267378647639,31.338075643382897,31.666275024414062,21875300,0.0,0.0,False
2012-06-22,32.23316346159525,33.26748989381454,31.885074659350007,32.86967086791992,74834000,0.0,0.0,False
2012-06-25,32.68070887228962,32.839835723651845,31.377855168466603,31.885074615478516,24352900,0.0,0.0,False
2012-06-26,32.511632675409544,33.25754046161039,32.32267073536995,32.919395446777344,24858700,0.0,0.0,False
2012-06-27,32.28289042882678,32.720492123373006,31.725946439020344,32.05414581298828,28568000,0.0,0.0,False
2012-06-28,31.785620979990952,32.01436561342391,30.731405015391424,31.18889617919922,17713300,0.0,0.0,False
2012-06-29,31.74584265264555,31.81546042496107,30.59217183356599,30.930316925048828,19526900,0.0,0.0,False
2012-07-02,31.079498175156466,31.556878811860784,30.38331665725615,30.60211753845215,14122000,0.0,0.0,False
2012-07-03,30.74135126096028,31.26846020166394,30.63195082684735,31.029769897460938,8763600,0.0,0.0,False
2012-07-05,31.14911476852579,31.457422847609738,30.850752356114487,31.298295974731445,10032100,0.0,0.0,False
2012-07-06,31.268462284805693,31.72595159077111,31.08944407049156,31.5568790435791,10945600,0.0,0.0,False
2012-07-09,31.92485854696305,32.70060539005411,31.815460004886823,31.994476318359375,17785200,0.0,0.0,False
2012-07-10,32.25305910894315,32.30278554536438,30.989987895647502,31.298295974731445,14269500,0.0,0.0,False
2012-07-11,31.308241093045318,31.38780452809092,30.38331497505146,30.801023483276367,13030300,0.0,0.0,False
2012-07-12,30.532496761299562,31.228676313745726,30.433041997538155,30.641895294189453,11300700,0.0,0.0,False
2012-07-13,30.870642871818028,30.90047797410377,30.39326036888518,30.552387237548828,8108300,0.0,0.0,False
2012-07-16,30.33359108983943,30.33359108983943,28.056084487643876,28.095867156982422,24672100,0.0,0.0,False
2012-07-17,28.324608557278726,28.434008988435654,27.001865304972252,27.936737060546875,30438600,0.0,0.0,False
2012-07-18,28.1555375174139,29.130191989382496,27.996410643815345,28.951173782348633,16841800,0.0,0.0,False
2012-07-19,29.249534912284208,29.33904401187239,28.473790014833927,28.841772079467773,13685100,0.0,0.0,False
2012-07-20,28.841771040837354,29.309205957565666,28.563298085819874,28.60308074951172,11869100,0.0,0.0,False
2012-07-23,27.96657217413721,28.841769873577615,27.85717175035401,28.5931339263916,12390700,0.0,0.0,False
2012-07-24,28.6627532615551,29.289316945146883,27.94668237724919,28.29477310180664,11539800,0.0,0.0,False
2012-07-25,28.23509897620929,29.32909757826598,27.926790917328294,29.179916381835938,17230200,0.0,0.0,False
2012-07-26,27.598591737394255,28.075972328396652,26.584156558807774,26.703502655029297,64597400,0.0,0.0,False
2012-07-27,23.063475547530416,24.406110306915473,22.158440672769537,23.580636978149414,123102300,0.0,0.0,False
2012-07-30,23.86905388173466,23.908836548736364,22.904346970246994,23.023691177368164,29285900,0.0,0.0,False
2012-07-31,23.24249162034155,23.24249162034155,21.49209414055579,21.5915470123291,56179400,0.0,0.0,False
2012-08-01,21.382693167242966,21.462256600824798,20.72629436595737,20.766075134277344,44604400,0.0,0.0,False
2012-08-02,20.65667682428356,20.72629459231023,19.711859380356742,19.930660247802734,56374500,0.0,0.0,False
2012-08-03,20.248915100465283,22.039093422641272,19.791423904478613,20.974931716918945,80647000,0.0,0.0,False
2012-08-06,21.27329275407406,22.02914632226027,21.183783654095308,21.80040168762207,27778900,0.0,0.0,False
2012-08-07,22.07887526103195,22.327511235156447,20.388149878208605,20.606948852539062,36782900,0.0,0.0,False
2012-08-08,20.597003185941052,21.034603031543906,20.109676904290072,20.606948852539062,29537400,0.0,0.0,False
2012-08-09,20.636783154435047,21.05449161223381,20.49754763414936,20.89536476135254,15610700,0.0,0.0,False
2012-08-10,21.293186584501687,21.70094946692966,21.014713585574874,21.691003799438477,25794700,0.0,0.0,False
2012-08-13,22.02914556730601,22.32750985599067,21.283237691007105,21.482147216796875,24973100,0.0,0.0,False
2012-08-14,21.29318548559064,21.48214936428675,20.1395146733422,20.2688045501709,39308800,0.0,0.0,False
2012-08-15,20.5273799898097,21.293179042922535,20.288689745386495,21.084325790405273,47861100,0.0,0.0,False
2012-08-16,20.328476834185793,20.368257601793722,19.582568946354012,19.761587142944336,157565300,0.0,0.0,False
2012-08-17,19.900825296623008,19.970443071814383,18.896335647716597,18.946062088012695,129293400,0.0,0.0,False
2012-08-20,18.94605683457264,20.020163960837614,18.647694481642986,19.900819778442383,101186600,0.0,0.0,False
2012-08-21,19.473168468239916,19.87098562805722,18.985842210345993,19.05545997619629,70640600,0.0,0.0,False
2012-08-22,19.25436944487017,19.42344197438598,18.856550389344616,19.333932876586914,49892200,0.0,0.0,False
2012-08-23,19.39360497613901,19.622349605206914,19.25436944487017,19.333932876586914,32813700,0.0,0.0,False
2012-08-24,19.413496653834706,19.572623520100407,19.144969355658123,19.304096221923828,29622200,0.0,0.0,False
2012-08-27,19.38366013382697,19.423442799846956,18.995788624841747,19.045515060424805,20704000,0.0,0.0,False
2012-08-28,18.995785819434563,19.274256852680548,18.846604637775407,19.23447608947754,25417000,0.0,0.0,False
2012-08-29,19.214587545919798,19.274259647848826,18.965951574783276,18.99578857421875,16124700,0.0,0.0,False
