,Open,High,Low,Close,Volume,Dividends,Stock Splits,Repaired?
2010-09-07,42.58002627258274,42.70610182539607,42.19084270471989,42.23469543457031,5880200,0.0,0.0,False
2010-09-08,42.29500245180397,42.689664572907965,42.245667072898755,42.34433364868164,6940700,0.0,0.0,False
2010-09-09,42.695138151867,42.90891499036569,42.35528575583046,42.40462112426758,6646200,0.0,0.0,False
2010-09-10,42.93631585269301,43.20490646362305,42.7225390547246,43.20490646362305,8223500,0.0,0.0,False
2010-09-13,43.506399523485186,43.583139717113966,43.12269437331442,43.44062042236328,8586400,0.0,0.0,False
2010-09-14,43.440622026889514,43.84077092161397,43.40225192865789,43.5831413269043,8447300,0.0,0.0,False
2010-09-15,43.336466905082695,43.48446882234891,43.04046725257674,43.4186897277832,7240700,0.0,0.0,False
2010-09-16,43.29809819829735,43.3748383867343,42.969211078992345,43.330989837646484,6905600,0.0,0.0,False
2010-09-17,43.533807736744755,43.70373604903918,42.88699449575794,43.00758743286133,12326500,0.0,0.0,False
2010-09-20,43.05145220276389,43.92300364846466,43.013082092236715,43.796932220458984,7730700,0.0,0.0,False
2010-09-21,43.87366949154508,43.97781871969966,43.35841017165791,43.71470642089844,8598700,0.0,0.0,False
2010-09-22,43.81336029800028,44.07098988319412,43.4351377850964,43.44062042236328,6776600,0.0,0.0,False
2010-09-23,43.04047591697869,43.50640394540124,42.8431469576106,43.05144119262695,6802000,0.0,0.0,False
2010-09-24,43.44610830777466,44.01069873568422,43.14462595208148,43.91751480102539,8256000,0.0,0.0,False
2010-09-27,44.01616938648643,44.186093477767784,43.890093840614725,43.89557647705078,8380700,0.0,0.0,False
2010-09-28,44.09838420977185,44.50949408437641,43.621499431727145,44.33408737182617,7826200,0.0,0.0,False
2010-09-29,44.25735649689326,44.78357674512617,44.1203198432276,44.5533561706543,8851100,0.0,0.0,False
2010-09-30,44.778101580017164,45.05217490748545,44.03262179474126,44.42728805541992,10120300,0.0,0.0,False
