,Open,High,Low,Close,Volume,Dividends,Stock Splits,Repaired?
2010-09-07,11.55482612889596,11.63169286637384,11.518010029336358,11.552339553833008,68327604,0.0,0.0,False
2010-09-08,11.571989244218393,11.753831521631614,11.555074278777617,11.706069946289062,95975928,0.0,0.0,False
2010-09-09,11.88642204034773,11.950352519284234,11.706070934209437,11.845376014709473,97126776,0.0,0.0,False
2010-09-10,11.916022746285584,11.935177810646755,11.818013014566876,11.844380378723145,78893028,0.0,0.0,False
2010-09-13,11.962791737869434,12.048612234396536,11.928710585192988,11.996870994567871,89570340,0.0,0.0,False
2010-09-14,11.990402063547092,12.05856246836267,11.942392111648898,11.951098442077637,88571340,0.0,0.0,False
2010-09-15,11.93915837675035,11.987416701166364,11.903087398004637,11.956321716308594,96015888,0.0,0.0,False
2010-09-16,11.939158099228086,12.001347119509132,11.925724148428515,11.96677017211914,78701220,0.0,0.0,False
2010-09-17,12.033685863902846,12.219010111270766,11.969755388006147,12.192891120910645,225438336,0.0,0.0,False
2010-09-20,12.25134904884689,12.69687441989433,12.2404035696044,12.643889427185059,175963860,0.0,0.0,False
2010-09-21,12.678715071187444,12.934936536541256,12.659560009458863,12.772745132446289,178473348,0.0,0.0,False
2010-09-22,12.75782033688658,12.88020853842458,12.728466810845955,12.835930824279785,101382516,0.0,0.0,False
2010-09-23,12.801354626208251,12.927723449557268,12.719015149759095,12.773244857788086,92603304,0.0,0.0,False
2010-09-24,12.97871896272294,13.1302123302241,12.892150511588927,13.116779327392578,134141724,0.0,0.0,False
2010-09-27,13.155585335774148,13.354592856598188,13.155585335774148,13.194393157958984,124171704,0.0,0.0,False
2010-09-28,13.27076041974182,13.273496315577557,12.896876459268125,13.11379337310791,146041812,0.0,0.0,False
2010-09-29,13.1307086628748,13.257326788291419,13.052599124869317,13.126728057861328,86801112,0.0,0.0,False
2010-09-30,13.163297481082118,13.230710870064502,12.908569062909065,13.079466819763184,129634236,0.0,0.0,False
2010-10-01,13.184192481447806,13.199616260714084,13.010062089883759,13.075237274169922,88911000,0.0,0.0,False
2010-10-04,13.058571126052703,13.140661284885777,12.906828423970659,12.993894577026367,77542380,0.0,0.0,False
2010-10-05,13.143894101160203,13.432951074982068,13.09837072770686,13.388920783996582,140143716,0.0,0.0,False
2010-10-06,13.414544011889548,13.431708299602295,13.182700993227648,13.292403221130371,110381508,0.0,0.0,False
2010-10-07,13.338672737287839,13.363299594054151,13.162800880557409,13.184442520141602,95736168,0.0,0.0,False
2010-10-08,13.253099475556349,13.373248531836444,13.124988260829529,13.342153549194336,114253632,0.0,0.0,False
2010-10-11,13.395140945961748,13.547381337717681,13.362553825311345,13.404095649719238,104946948,0.0,0.0,False
2010-10-12,13.43593566196545,13.581956276508981,13.377974677275215,13.467527389526367,149993856,0.0,0.0,False
2010-10-13,13.607082539421564,13.619270832419296,13.490912190419914,13.51504135131836,122101776,0.0,0.0,False
2010-10-14,13.53693158821363,13.563548270506443,13.361058805069879,13.456085205078125,265098636,0.0,0.0,False
2010-10-15,14.907341984737508,14.966297412224817,14.716544057921931,14.961570739746094,592399008,0.0,0.0,False
2010-10-18,14.939182724905553,15.41530633030391,14.939182724905553,15.36605167388916,283644072,0.0,0.0,False
2010-10-19,15.145652234209056,15.294161326439392,14.996646395811432,15.120279312133789,183332484,0.0,0.0,False
2010-10-20,15.127990697122074,15.357843876962347,15.11207111958043,15.124011039733887,140862996,0.0,0.0,False
2010-10-21,15.211821644581706,15.323513691550245,15.074755727903781,15.223762512207031,116703180,0.0,0.0,False
2010-10-22,15.222020562574754,15.294161568649258,15.175503696031567,15.23719596862793,90153756,0.0,0.0,False
