SPGSCI Index,CO1 Comdty,QS1 Comdty,XB1 Comdty,HO1 Comdty,NG1 Comdty,PN1 Comdty,CL1 Comdty,RS1 Comdty,C 1 Comdty,O 1 Comdty,RR1 Comdty,SM1 Comdty,BO1 Comdty,S 1 Comdty,W 1 Comdty,FC1 Comdty,LH1 Comdty,LC1 Comdty,PB1 Comdty,LA1 Comdty,HG1 Comdty,GC1 Comdty,LL1 Comdty,LN1 Comdty,PA1 Comdty,PL1 Comdty,SI1 Comdty,LT1 Comdty,LX1 Comdty,CC1 Comdty,KC1 Comdty,CT1 Comdty,DL1 Comdty,LB1 Comdty,DA1 Comdty,JO1 Comdty,JN1 Comdty,SB1 Comdty,Dates
-0.0567099560697269,-0.09917842397761176,-0.09844007281325252,-0.09130978098807865,-0.07192436792756401,-0.036785756816511105,0.0,-0.10608699589319215,-0.022994458923955897,-0.019035691297740343,-0.008559253395669948,-0.011578670460546137,0.002991526246276079,-0.021536087633671847,-0.006488949274649952,-0.005738896669018167,-0.02213274871503313,0.008377809854263384,-0.027053888776051346,0.0,-0.02442575729564008,-0.0036853887120493695,0.002634416563717997,0.009269422967800176,-0.0036266540032670303,-0.012216980430084715,0.03484831370504374,-0.007408298727686031,-0.009327654853656168,-0.013382348432350592,0.006684020428571792,-0.039457427558458116,-0.008853812777790562,-0.012810423385640032,-0.01757688523985198,0.0,-0.005317875718220815,-0.027220615573326036,-0.030259494763112533,2020-03-06
-0.12269324173526001,-0.27575146433181263,-0.14003421174199926,-0.200278803619283,-0.17492764822926937,0.04016604172533465,0.0,-0.28220613671979056,-0.013569917137399275,-0.007984074348220531,-0.00286944242795282,-0.007794271726818909,-0.01572201643242376,-0.04194915105816149,-0.022614388652521307,0.0019166273236639068,-0.03503667052306332,-0.045383005847817695,-0.027806201827421217,0.0,0.0019462540764374101,-0.019227588620640404,0.0019712679242683767,-0.030445219416530528,-0.014837826581751744,-0.013728879854787731,-0.03820382741177064,-0.012450840371690652,-0.009655000801900628,-0.0021629883106941534,-0.005939141436961272,0.031230690118467797,-0.025411467061246334,-0.02529714661382054,-0.07788054466904122,-0.0042852835703269376,-0.0260265120181305,-0.07729703038763301,-0.03199648680359506,2020-03-09
0.043672216225027434,0.07995315409805002,0.026778119081392885,0.017611614747230914,0.0721466627971786,0.08513485176267244,0.0,0.09872111266253776,0.0161752160491626,0.015247229420693694,0.02833050662622599,0.005073181612458282,-0.0023628702976679337,0.004748867372070834,0.01094165825286897,0.008579652247623254,0.012207278976700908,0.03125254350410453,0.024965290825817447,0.0,0.007005021565236896,0.003954137219980694,-0.009232679492937797,-0.0028015146492234065,0.002257560813860494,-0.03182058071500425,0.007620404039690442,-0.005603577348856053,0.009951516741804788,0.0,0.011843217627906187,0.04749996838368508,0.0003257329019028941,0.02771163470833802,0.022424858539899045,0.0018387991696568618,0.021167415965812116,0.03939518320095529,-0.001587301920572386,2020-03-10
-0.017777876211574246,-0.03917772643617025,0.01879249934936732,-0.041286625822071724,-0.009566373851634696,-0.03041660806831409,0.0,-0.0409917799846018,-0.002387931233480972,-0.001975634491789858,-0.0018639334380627533,0.010069798490105333,0.0,-0.005115100666770489,-0.0060319010977065365,-0.01819973605864601,-0.03525208196401186,-0.017459221371768655,-0.022780028331819885,0.0,-0.012403954895381021,-0.008719833292995171,-0.01090061057022541,-0.016833271088992643,-0.020948197560318217,-0.03825164078958953,-0.0013812156891983966,-0.010524848157592213,-0.010670424033730776,0.00723399309225201,0.017505917513614588,-0.023916108895772604,0.0022771642891547565,-0.017843133567584168,-0.014090356739051166,-0.000612557446412696,0.01498698585432397,0.00311042241439233,-0.026560917548190427,2020-03-11
-0.041876047456866176,-0.07451642059278557,0.0,-0.21277240769778605,-0.06524959780220112,-0.019898478535130302,0.0,-0.045913771299865416,-0.01864702488591593,-0.025368516637732395,0.0018639334380627327,0.013397329571821343,0.009083325698926144,-0.04303751167998222,-0.014802185805135388,-0.017552864117196344,-0.03717132461972883,-0.04810546712111464,-0.029536973714326367,0.0,-0.013473824305022248,-0.012417543896288217,-0.032175020681645114,0.0038442419379131018,-0.04956612870799149,-0.1498373142402817,-0.1048231495066389,-0.04699549364872228,-0.03705597171760833,-0.02665457644873232,-0.0481396166023057,-0.0217498378825885,-0.030517832231906003,-0.034127323534178286,-0.12352236571372459,-0.0012262417232442964,-0.0736651350367353,-0.03797924806521633,-0.05361417908430017,2020-03-12
-0.00682849784549846,0.01878689517313523,-0.11099099430511196,0.001892358776992759,-0.01950262056964094,0.015094626222484888,0.0,0.007275059763516883,0.00574079739595112,0.002700879427132241,0.0,-0.0022839751078306166,-0.00908332569892617,-0.001530807799894393,-0.009695977238879157,0.01270789339944277,-0.05026400378773253,-0.07679678357991143,-0.04600862529616078,0.0,0.013774530967940818,-0.002825430739367789,-0.04738575560451877,-0.018357033477754085,0.04100537047203184,-0.2339991761411046,-0.049692336161558714,-0.09903869341049404,-0.009058881804100158,0.02412228844069616,-0.06019792985784537,-0.019427067960261155,0.013146041720266488,0.009271031427932714,0.058537515624311996,0.0024509816191401607,0.01943795215690464,-0.02946203273031622,0.006861090379945381,2020-03-13
-0.06723551485603614,-0.11907633837706738,-0.09419638722584577,-0.26495881958736367,-0.08319814093459188,-0.029318060756611686,0.0,-0.10036548282952883,-0.01374439725647289,-0.04411466497788949,-0.034094211342976015,0.03703434260978004,0.001350895173355696,-0.04384263786417649,-0.02996927915355231,-0.03308126888324595,-0.04063764573182627,-0.0435048214219714,-0.03975446792134192,0.0,-0.001956211593658992,-0.030992732010314675,-0.02011255861919887,-0.009452553476710824,-0.032761300696949616,0.003243175963273382,-0.12315771688999028,-0.1238542784373917,-0.042106761574588536,-0.022824429725096223,-0.038608491252059854,-0.02986711693051,-0.02833620721424176,-0.10984482810515482,-0.07410797215372185,0.0012232417427442321,0.0020242921892306607,0.026231012148869685,-0.05354504044143469,2020-03-16
-0.01856537969078427,-0.044920787990018404,-0.020619287202735703,0.030688199962291912,-0.010469288343274364,-0.04854226101566055,0.0,-0.06291382541056932,0.011760925531818347,-0.03077165866675366,-0.023392879574705462,0.024307382141651596,0.0067272369411832495,0.009954292826151328,0.0030376694075116514,0.0025068952712717038,0.04549309557105315,0.08007833606937162,0.04783058319924066,0.0,-0.00983887449499465,-0.035217895021311875,0.02609449921797664,-0.061309762959468286,-0.01190162499447422,-0.0029183846388422686,0.011489166440536252,-0.024009710838086493,-0.07043398270190424,-0.03605064585407496,-0.029751450612795684,-0.00967125526517775,-0.015079106827120192,-0.038172573505029714,-0.0472528848505455,-0.0018354241922273582,0.021011278212592917,-0.0032414939241709557,-0.018198864417406528,2020-03-17
-0.08711338994635956,-0.14387760512021958,-0.10074156980153175,-0.10936690619312882,-0.08195951251282643,-0.0750426972568307,0.0,-0.2799200671162917,0.009004123641877066,-0.025765135211610436,0.006879634013537007,0.024080483674401368,0.01892800988551886,-0.007955491441114628,0.0015153814083422958,0.01786648021253152,-0.008623602363932042,-0.00557343350556937,-0.045112451599114235,0.0,-0.001674659750441946,-0.06928597054881884,-0.031896701435601874,0.03885019005409881,-0.03366650297544686,-0.060093003716725005,-0.09500960871700034,-0.060669734711462295,-0.04731632455113147,-0.01408283260950068,-0.014776453123796145,0.048836440112890976,-0.02234729869199666,-0.07680541122374518,-0.021520230564760122,-0.000612557446412696,-0.03834980537486598,0.0012978587155997906,-0.020408871631207123,2020-03-18
0.0711674593572689,0.13478663341896752,0.0590511427473228,0.0715508849409993,0.08773597990839639,0.030696087157176713,0.0,0.2135741002980589,0.011952766448544032,0.03011612104593663,0.023234346234245855,-0.02623333703550234,0.03490981513702641,0.01741928447206488,0.02127421058157702,0.05129329438755048,0.0391950888819702,0.050303983168508024,0.03205402629008348,0.0,-0.01257299604600673,0.018117683974419214,0.0009468416776631226,-0.0318836784052219,-0.013084837726983484,0.07287066852870983,-0.013646409141290426,0.03038165867472439,0.024009883804801388,0.003131597630412122,-0.030224522908726386,0.07658391551454409,-0.030655802030935347,0.06604736125719461,0.05264373348542209,-0.003068428305014509,0.0183491386681964,-0.05876189602981002,-0.007525905700346911,2020-03-19
