"Date","Price","Open","High","Low","Vol.","Change %"
"04/01/2022","222.10","226.30","237.70","214.25","401.47K","-1.92%"
"03/01/2022","226.45","235.00","239.15","210.15","369.31K","-2.77%"
"02/01/2022","232.90","236.50","260.45","232.40","449.35K","-1.10%"
"01/01/2022","235.50","225.65","245.00","220.70","218.63K","4.20%"
"12/01/2021","226.00","234.50","252.35","223.10","278.00K","-2.71%"
"11/01/2021","232.30","205.55","248.20","201.45","578.30K","12.41%"
"10/01/2021","206.65","196.95","218.00","194.25","222.19K","5.01%"
"09/01/2021","196.80","195.90","202.25","182.00","261.35K","0.46%"
"08/01/2021","195.90","182.45","201.55","174.50","489.28K","7.37%"
"07/01/2021","182.45","161.10","217.85","147.65","457.05K","14.21%"
"06/01/2021","159.75","164.05","168.65","149.05","487.31K","-2.77%"
"05/01/2021","164.30","141.00","165.10","139.60","319.98K","16.15%"
"04/01/2021","141.45","126.85","147.65","122.50","479.09K","12.80%"
"03/01/2021","125.40","137.70","139.80","122.55","360.34K","-8.80%"
"02/01/2021","137.50","124.60","140.45","122.10","483.93K","10.00%"
"01/01/2021","125.00","130.00","133.75","120.85","170.85K","-3.96%"
"12/01/2020","130.15","123.45","130.90","116.45","290.15K","5.56%"
"11/01/2020","123.30","106.30","124.80","104.85","491.48K","15.40%"
"10/01/2020","106.85","112.70","115.60","105.70","225.33K","-5.19%"
"09/01/2020","112.70","130.45","135.45","110.20","437.46K","-12.67%"
"08/01/2020","129.05","120.70","130.20","112.15","533.79K","6.13%"
"07/01/2020","121.60","101.25","122.05","96.30","361.93K","20.40%"
"06/01/2020","101.00","97.75","103.15","94.55","449.16K","2.90%"
"05/01/2020","98.15","105.80","113.15","97.70","258.99K","-7.67%"
"04/01/2020","106.30","118.60","122.60","103.80","363.84K","-11.67%"
"03/01/2020","120.35","112.25","129.05","101.40","573.67K","8.08%"
"02/01/2020","111.35","104.30","113.80","99.55","664.76K","6.15%"
"01/01/2020","104.90","131.90","133.10","102.35","251.33K","-20.47%"
"12/01/2019","131.90","119.00","142.45","117.95","550.86K","10.79%"
