"Date","Price","Open","High","Low","Vol.","Change %"
"02/01/2020","272.75","297.00","303.00","270.00","7.98K","-8.55%"
"01/01/2020","298.25","289.75","310.00","285.50","1.41K","2.93%"
"12/01/2019","289.75","310.25","311.00","281.00","4.89K","-6.46%"
"11/01/2019","309.75","296.50","329.00","292.75","8.79K","5.54%"
"10/01/2019","293.50","280.50","303.50","279.00","2.00K","5.01%"
"09/01/2019","279.50","269.25","286.00","264.50","4.16K","3.90%"
"08/01/2019","269.00","263.25","276.75","263.00","7.19K","1.99%"
"07/01/2019","263.75","280.50","287.75","262.00","5.53K","-4.87%"
"06/01/2019","277.25","302.50","305.50","267.75","2.63K","-7.12%"
"05/01/2019","298.50","290.25","301.00","264.00","4.56K","3.56%"
"04/01/2019","288.25","270.75","301.50","269.75","8.76K","7.36%"
"03/01/2019","268.50","267.25","280.75","260.00","4.83K","1.70%"
"02/01/2019","264.00","286.50","294.50","262.00","7.13K","-7.12%"
"01/01/2019","284.25","277.00","295.75","274.00","2.05K","2.25%"
"12/01/2018","278.00","297.25","298.25","274.75","3.08K","-4.88%"
"11/01/2018","292.25","274.75","317.50","274.50","9.45K","7.15%"
"10/01/2018","272.75","269.00","293.75","268.50","2.93K","2.73%"
"09/01/2018","265.50","250.00","267.00","240.25","4.13K","5.15%"
"08/01/2018","252.50","245.75","278.75","243.50","12.92K","2.75%"
"07/01/2018","245.75","240.25","246.00","232.75","4.22K","2.40%"
"06/01/2018","240.00","254.00","256.50","230.00","2.89K","-4.95%"
"05/01/2018","252.50","236.00","257.25","231.00","4.45K","7.10%"
"04/01/2018","235.75","235.75","247.00","220.75","10.36K","0.86%"
"03/01/2018","233.75","270.25","276.00","230.00","5.81K","-13.51%"
"02/01/2018","270.25","266.00","279.00","257.25","6.93K","1.69%"
"01/01/2018","265.75","246.75","269.75","246.00","3.33K","7.59%"
"12/01/2017","247.00","263.00","269.50","239.00","5.77K","-6.17%"
"11/01/2017","263.25","269.50","288.50","256.75","8.52K","-2.23%"
"10/01/2017","269.25","255.50","281.00","250.00","2.80K","5.48%"
"09/01/2017","255.25","237.75","259.50","230.00","4.23K","7.70%"
"08/01/2017","237.00","285.00","294.50","235.50","8.51K","-17.21%"
"07/01/2017","286.25","289.00","309.00","269.25","5.22K","0.53%"
"06/01/2017","284.75","239.75","284.75","234.50","4.17K","17.91%"
"05/01/2017","241.50","228.50","252.00","220.75","4.49K","5.92%"
"04/01/2017","228.00","220.75","230.00","213.50","7.41K","3.28%"
"03/01/2017","220.75","246.75","256.75","216.25","5.81K","-9.62%"
"02/01/2017","244.25","243.25","260.50","241.25","7.26K","2.30%"
"01/01/2017","238.75","234.00","254.50","225.00","3.60K","4.49%"
"12/01/2016","228.50","213.25","234.75","211.50","5.14K","7.66%"
"11/01/2016","212.25","217.50","243.00","210.75","10.16K","-3.19%"
"10/01/2016","219.25","189.00","225.50","184.00","5.37K","17.25%"
"09/01/2016","187.00","175.75","189.25","171.00","4.73K","6.25%"
"08/01/2016","176.00","199.25","203.00","172.25","12.20K","-11.67%"
"07/01/2016","199.25","201.75","211.75","188.25","5.38K","-1.60%"
"06/01/2016","202.50","200.50","223.50","199.00","7.31K","0.50%"
"05/01/2016","201.50","206.00","208.75","185.50","6.51K","-2.07%"
"04/01/2016","205.75","195.00","224.75","190.25","12.87K","4.84%"
"03/01/2016","196.25","182.75","209.00","171.75","6.92K","7.39%"
"02/01/2016","182.75","209.00","209.50","180.00","11.61K","-12.35%"
"01/01/2016","208.50","218.25","218.25","195.00","3.90K","-5.01%"
"12/01/2015","219.50","233.75","247.50","219.50","5.92K","-5.59%"
"11/01/2015","232.50","227.50","237.00","219.00","11.41K","1.42%"
"10/01/2015","229.25","229.25","238.00","215.00","3.93K","-0.33%"
"09/01/2015","230.00","230.00","242.50","220.00","5.11K","-0.11%"
"08/01/2015","230.25","252.00","252.00","215.00","9.63K","-8.63%"
"07/01/2015","252.00","263.25","270.75","233.50","6.14K","-4.55%"
"06/01/2015","264.00","243.25","275.25","243.00","3.80K","9.20%"
"05/01/2015","241.75","237.00","261.00","224.75","6.83K","-1.02%"
"04/01/2015","244.25","265.50","275.50","223.00","10.85K","-8.43%"
"03/01/2015","266.75","278.00","288.75","265.50","4.98K","-4.13%"
"02/01/2015","278.25","276.25","290.00","265.50","7.86K","-0.63%"
"01/01/2015","280.00","306.00","308.00","271.00","3.64K","-7.89%"
"12/01/2014","304.00","306.25","320.50","300.50","3.57K","-0.82%"
"11/01/2014","306.50","329.00","344.75","298.25","9.88K","-6.84%"
"10/01/2014","329.00","322.50","358.25","316.50","4.49K","2.02%"
"09/01/2014","322.50","343.00","357.75","315.25","4.51K","-5.77%"
"08/01/2014","342.25","331.00","360.75","327.25","9.18K","3.56%"
"07/01/2014","330.50","323.25","356.50","317.50","5.37K","2.24%"
"06/01/2014","323.25","357.25","359.75","320.00","2.17K","-8.36%"
"05/01/2014","352.75","360.50","360.50","322.00","3.68K","-2.15%"
"04/01/2014","360.50","352.00","376.50","342.00","5.94K","1.41%"
"03/01/2014","355.50","462.50","504.50","348.00","8.16K","-23.14%"
"02/01/2014","462.50","361.50","498.00","356.25","13.45K","28.03%"
"01/01/2014","361.25","325.00","387.75","315.75","5.00K","11.07%"
"12/01/2013","325.25","329.50","353.50","319.50","4.81K","-1.89%"
"11/01/2013","331.50","313.00","338.00","308.50","10.20K","6.25%"
"10/01/2013","312.00","306.00","322.00","300.00","5.67K","1.96%"
"09/01/2013","306.00","343.00","344.75","302.75","8.62K","-10.13%"
"08/01/2013","340.50","331.50","356.00","321.00","13.21K","2.71%"
"07/01/2013","331.50","363.00","363.00","320.00","8.34K","-9.49%"
"06/01/2013","366.25","372.00","399.00","365.25","2.31K","-1.08%"
"05/01/2013","370.25","394.50","394.50","347.00","6.10K","-5.49%"
"04/01/2013","391.75","385.50","400.00","348.00","11.38K","0.13%"
"03/01/2013","391.25","379.00","407.75","370.50","7.40K","3.71%"
"02/01/2013","377.25","368.25","393.50","358.25","15.35K","2.79%"
"01/01/2013","367.00","355.00","376.25","335.00","4.24K","3.53%"
"12/01/2012","354.50","380.50","402.00","351.75","8.44K","-6.40%"
"11/01/2012","378.75","396.25","399.00","362.50","12.68K","-4.60%"
"10/01/2012","397.00","376.75","405.00","363.75","4.86K","5.59%"
"09/01/2012","376.00","399.00","414.00","369.25","7.54K","-5.41%"
"08/01/2012","397.50","384.00","402.00","362.00","15.70K","3.85%"
"07/01/2012","382.75","344.50","392.25","341.00","8.47K","13.24%"
"06/01/2012","338.00","283.75","346.50","278.50","5.36K","20.39%"
"05/01/2012","280.75","344.00","350.00","265.00","7.66K","-18.74%"
"04/01/2012","345.50","342.50","347.00","322.00","9.89K","1.02%"
"03/01/2012","342.00","314.50","345.00","281.50","12.30K","8.74%"
"02/01/2012","314.50","295.00","324.00","294.00","9.93K","7.43%"
"01/01/2012","292.75","318.00","318.00","281.50","4.66K","-6.54%"
"12/01/2011","313.25","318.00","322.50","296.25","4.80K","-2.11%"
"11/01/2011","320.00","344.00","346.00","284.75","16.89K","-7.25%"
"10/01/2011","345.00","335.50","357.00","325.50","6.19K","1.77%"
"09/01/2011","339.00","373.00","379.00","333.00","11.74K","-8.99%"
"08/01/2011","372.50","356.25","394.25","334.00","18.83K","4.20%"
"07/01/2011","357.50","337.00","376.50","334.25","9.56K","4.84%"
