"Date","Price","Open","High","Low","Vol.","Change %"
"08/01/2020","140.62","146.18","149.32","138.72","84.72K","-3.83%"
"07/01/2020","146.22","133.28","146.47","131.57","94.63K","9.63%"
"06/01/2020","133.38","134.95","137.57","130.03","42.47K","-1.75%"
"05/01/2020","135.75","126.83","138.80","125.30","75.76K","15.93%"
"04/01/2020","117.10","119.50","120.85","103.62","71.91K","-4.72%"
"03/01/2020","122.90","133.78","137.28","108.10","117.47K","-7.39%"
"02/01/2020","132.70","137.70","143.25","130.15","100.47K","-3.51%"
"01/01/2020","137.53","144.47","147.75","134.20","120.80K","-4.64%"
"12/01/2019","144.22","142.43","146.93","140.55","75.77K","0.83%"
"11/01/2019","143.03","144.68","147.78","138.62","96.28K","-3.10%"
"10/01/2019","147.60","141.95","148.07","139.57","101.59K","3.99%"
"09/01/2019","141.93","131.53","143.40","127.95","118.01K","8.51%"
"08/01/2019","130.80","142.03","143.38","127.20","110.73K","-8.18%"
"07/01/2019","142.45","137.15","144.68","136.40","87.34K","4.21%"
"06/01/2019","136.70","135.28","141.03","131.53","59.02K","1.96%"
"05/01/2019","134.07","149.75","150.40","133.22","135.21K","-10.11%"
"04/01/2019","149.15","148.78","161.40","146.60","146.36K","0.25%"
"03/01/2019","148.78","146.10","150.80","143.50","108.54K","1.80%"
"02/01/2019","146.15","144.18","147.32","143.82","82.68K","2.53%"
"01/01/2019","142.55","146.60","146.60","141.20","130.11K","-2.86%"
"12/01/2018","146.75","143.53","147.57","140.35","89.96K","2.73%"
"11/01/2018","142.85","150.22","151.25","142.50","93.76K","-4.84%"
"10/01/2018","150.12","158.20","159.72","147.57","121.69K","-5.02%"
"09/01/2018","158.05","148.95","159.90","148.10","102.80K","5.99%"
"08/01/2018","149.12","149.60","153.50","146.47","108.73K","-0.30%"
"07/01/2018","149.57","150.88","155.00","147.75","86.49K","-0.91%"
"06/01/2018","150.95","147.12","151.38","143.28","48.79K","2.48%"
"05/01/2018","147.30","146.65","148.97","136.25","131.52K","0.75%"
"04/01/2018","146.20","133.43","149.07","128.88","146.96K","9.66%"
"03/01/2018","133.32","147.00","148.40","133.32","112.73K","-9.31%"
"02/01/2018","147.00","146.72","153.10","145.62","84.09K","0.79%"
"01/01/2018","145.85","143.55","149.50","140.12","109.67K","2.22%"
"12/01/2017","142.68","152.18","152.18","138.30","93.39K","-6.30%"
"11/01/2017","152.28","159.57","162.07","147.78","98.01K","-4.57%"
"10/01/2017","159.57","153.78","160.30","150.00","118.76K","3.62%"
"09/01/2017","154.00","143.43","157.30","142.05","107.79K","8.02%"
"08/01/2017","142.57","147.15","151.72","138.35","120.61K","-2.78%"
"07/01/2017","146.65","147.75","155.50","141.55","75.64K","-0.93%"
"06/01/2017","148.03","152.38","160.22","140.25","56.17K","-2.50%"
"05/01/2017","151.82","154.72","163.50","144.65","158.14K","-1.86%"
"04/01/2017","154.70","132.60","155.10","129.05","143.90K","16.58%"
"03/01/2017","132.70","124.65","137.43","120.92","103.68K","6.42%"
"02/01/2017","124.70","121.78","126.15","120.62","61.39K","1.86%"
"01/01/2017","122.42","125.90","131.75","122.08","86.20K","-2.14%"
"12/01/2016","125.10","125.00","127.90","120.00","70.42K","0.52%"
"11/01/2016","124.45","116.10","126.53","114.95","80.59K","7.28%"
"10/01/2016","116.00","119.25","125.47","114.65","102.57K","-3.05%"
"09/01/2016","119.65","137.72","137.90","119.42","111.78K","-13.52%"
"08/01/2016","138.35","139.45","149.97","133.70","95.50K","-0.16%"
"07/01/2016","138.57","143.03","145.00","133.15","46.77K","-3.44%"
"06/01/2016","143.50","145.03","146.75","133.80","24.85K","-1.25%"
"05/01/2016","145.32","140.32","152.20","139.78","92.91K","3.48%"
"04/01/2016","140.43","155.62","156.50","138.57","93.84K","-9.55%"
"03/01/2016","155.25","158.70","166.72","149.57","86.38K","-2.40%"
"02/01/2016","159.07","156.32","159.88","146.85","55.53K","1.53%"
"01/01/2016","156.68","162.95","166.88","147.78","88.02K","-4.26%"
"12/01/2015","163.65","159.95","163.88","141.70","75.68K","2.01%"
"11/01/2015","160.43","182.57","184.38","158.05","79.27K","-12.43%"
"10/01/2015","183.20","171.78","195.20","169.10","104.17K","6.14%"
"09/01/2015","172.60","197.20","200.75","171.82","94.64K","-12.78%"
"08/01/2015","197.88","209.50","212.88","195.60","47.56K","-4.75%"
"07/01/2015","207.75","212.72","217.78","205.60","38.09K","-2.65%"
"06/01/2015","213.40","221.80","225.55","213.40","23.21K","-3.74%"
"05/01/2015","221.68","214.70","223.90","213.50","69.51K","4.09%"
"04/01/2015","212.97","216.95","220.88","204.55","81.44K","-1.81%"
"03/01/2015","216.90","200.93","220.07","198.62","73.82K","8.28%"
"02/01/2015","200.32","203.47","205.15","193.25","53.16K","-2.47%"
"01/01/2015","205.40","217.60","224.47","195.40","107.66K","-5.49%"
"12/01/2014","217.32","230.25","235.30","207.75","74.80K","-5.60%"
"11/01/2014","230.20","228.75","238.35","228.05","48.42K","0.76%"
"10/01/2014","228.47","235.03","245.75","227.62","87.39K","-2.80%"
"09/01/2014","235.05","217.40","235.95","217.38","78.53K","8.46%"
"08/01/2014","216.72","220.65","222.47","208.25","56.40K","-2.03%"
"07/01/2014","221.20","215.07","224.68","209.20","47.91K","3.36%"
"06/01/2014","214.00","198.03","217.53","197.57","22.04K","8.02%"
"05/01/2014","198.12","187.25","198.78","187.25","57.50K","5.68%"
"04/01/2014","187.47","178.40","187.90","176.38","58.95K","5.41%"
"03/01/2014","177.85","172.55","180.35","171.50","50.66K","2.76%"
"02/01/2014","173.07","169.00","174.82","167.12","40.17K","2.00%"
"01/01/2014","169.68","167.50","170.80","166.00","63.03K","1.36%"
"12/01/2013","167.40","165.75","168.50","163.82","42.15K","1.04%"
"11/01/2013","165.68","164.35","166.20","161.82","49.54K","0.79%"
"10/01/2013","164.38","164.75","169.95","164.12","51.91K","-0.50%"
"09/01/2013","165.20","158.95","165.78","156.93","48.39K","3.93%"
"08/01/2013","158.95","156.97","159.38","154.10","48.36K","1.26%"
"07/01/2013","156.97","152.28","157.40","151.93","32.33K","3.54%"
"06/01/2013","151.60","145.90","152.62","145.40","12.29K","3.43%"
"05/01/2013","146.57","148.70","150.10","142.30","53.61K","-1.56%"
"04/01/2013","148.90","145.75","152.38","137.65","75.76K","3.84%"
"03/01/2013","143.40","145.40","146.18","136.78","50.17K","-1.06%"
"02/01/2013","144.93","152.50","153.00","142.20","43.34K","-3.09%"
"01/01/2013","149.55","154.90","156.60","144.43","73.09K","-3.07%"
"12/01/2012","154.28","147.95","157.22","147.72","38.51K","3.94%"
"11/01/2012","148.43","148.47","150.62","144.25","31.91K","-0.18%"
"10/01/2012","148.70","144.35","149.80","143.68","57.82K","3.01%"
"09/01/2012","144.35","146.62","148.15","144.25","52.19K","-1.59%"
"08/01/2012","146.68","140.25","147.25","138.25","37.94K","4.49%"
"07/01/2012","140.38","153.50","153.50","136.15","44.79K","-9.08%"
"06/01/2012","154.40","158.47","162.53","148.25","22.33K","-2.35%"
"05/01/2012","158.12","153.62","161.50","153.55","62.60K","2.86%"
"04/01/2012","153.72","149.55","154.12","146.20","74.45K","3.08%"
"03/01/2012","149.12","160.70","162.05","149.00","73.14K","-6.90%"
"02/01/2012","160.18","157.55","161.05","155.60","36.40K","1.62%"
"01/01/2012","157.62","149.43","157.70","149.07","48.67K","5.93%"
"12/01/2011","148.80","148.40","150.80","142.93","41.03K","0.42%"
"11/01/2011","148.18","144.62","150.80","143.25","39.31K","2.44%"
"10/01/2011","144.65","143.65","147.28","140.15","60.44K","1.20%"
"09/01/2011","142.93","132.45","144.43","131.90","60.31K","7.71%"
"08/01/2011","132.70","138.82","140.38","130.28","47.07K","-4.27%"
"07/01/2011","138.62","138.38","145.72","135.00","32.00K","-0.22%"
