"Date","Price","Open","High","Low","Vol.","Change %"
"06/01/2013","877.25","839.00","901.75","835.25","1.85M","3.76%"
"05/01/2013","845.50","848.75","886.00","824.00","1.87M","-0.50%"
"04/01/2013","849.75","917.50","938.00","820.25","1.73M","-7.46%"
"03/01/2013","918.25","925.00","939.75","896.25","1.59M","-2.21%"
"02/01/2013","939.00","986.50","1,020.25","926.50","1.79M","-4.45%"
"01/01/2013","982.75","939.00","986.25","922.25","2.03M","6.01%"
"12/01/2012","927.00","950.25","962.00","901.00","1.18M","-2.73%"
"11/01/2012","953.00","944.75","961.50","912.25","1.73M","0.37%"
"10/01/2012","949.50","976.50","1,016.25","935.50","2.37M","-2.57%"
"09/01/2012","974.50","997.75","1,017.00","943.75","1.71M","-1.99%"
"08/01/2012","994.25","899.00","1,002.50","897.50","1.75M","9.68%"
"07/01/2012","906.50","860.50","929.00","841.00","1.75M","7.50%"
"06/01/2012","843.25","868.00","874.00","801.00","1.72M","-2.71%"
"05/01/2012","866.75","1,007.00","1,012.00","863.00","1.90M","-13.58%"
"04/01/2012","1,003.00","1,012.50","1,037.25","982.00","1.72M","-1.06%"
"03/01/2012","1,013.75","1,013.25","1,045.75","1,002.75","1.83M","1.00%"
"02/01/2012","1,003.75","952.00","1,040.00","945.50","1.90M","5.69%"
"01/01/2012","949.75","925.50","981.00","925.50","1.95M","3.46%"
"12/01/2011","918.00","953.25","970.00","878.25","1.35M","-4.03%"
"11/01/2011","956.50","943.50","990.50","922.50","2.09M","1.84%"
"10/01/2011","939.25","872.00","966.50","844.25","2.21M","6.79%"
"09/01/2011","879.50","968.50","972.00","867.75","1.92M","-9.33%"
"08/01/2011","970.00","972.50","1,001.50","851.00","2.19M","-0.26%"
"07/01/2011","972.50","927.75","989.25","908.50","1.53M","4.63%"
