"Date","Price","Open","High","Low","Vol.","Change %"
"06/01/2018","16.152","16.430","17.350","15.920","1.79M","-1.86%"
"05/01/2018","16.458","16.330","16.820","16.045","144.58K","0.59%"
"04/01/2018","16.361","16.300","17.360","16.150","1.90M","0.57%"
"03/01/2018","16.268","16.290","16.845","16.060","174.51K","-0.61%"
"02/01/2018","16.368","17.295","17.375","16.130","1.55M","-5.06%"
"01/01/2018","17.241","16.990","17.570","16.720","186.07K","0.88%"
"12/01/2017","17.090","16.420","17.095","15.560","9.43K","4.14%"
"11/01/2017","16.411","16.710","17.385","16.295","1.81M","-1.69%"
"10/01/2017","16.693","16.630","17.425","16.355","134.73K","0.31%"
"09/01/2017","16.642","17.545","18.205","16.620","4.43K","-4.95%"
"08/01/2017","17.508","16.835","17.665","16.095","1.92M","4.30%"
"07/01/2017","16.786","16.605","16.870","15.125","111.42K","1.14%"
"06/01/2017","16.596","17.315","17.745","16.225","1.68M","-4.65%"
"05/01/2017","17.406","17.220","17.465","16.030","160.08K","1.01%"
"04/01/2017","17.232","18.265","18.655","17.180","1.42M","-5.61%"
"03/01/2017","18.256","18.315","18.480","16.815","121.33K","-1.02%"
"02/01/2017","18.444","17.570","18.510","17.260","1.21M","5.14%"
"01/01/2017","17.543","15.970","17.635","15.970","131.99K","9.91%"
"12/01/2016","15.961","16.520","17.250","15.655","13.95K","-2.83%"
"11/01/2016","16.426","17.890","19.005","16.150","1.67M","-7.70%"
"10/01/2016","17.796","19.085","19.130","17.110","119.77K","-7.19%"
"09/01/2016","19.175","18.770","20.120","18.615","4.73K","2.85%"
"08/01/2016","18.643","20.410","20.835","18.370","1.39M","-8.37%"
"07/01/2016","20.347","18.825","21.125","18.780","135.09K","9.39%"
"06/01/2016","18.601","16.020","18.855","15.830","1.23M","16.30%"
"05/01/2016","15.994","17.885","18.030","15.915","112.53K","-10.23%"
"04/01/2016","17.816","15.445","18.045","14.785","1.31M","15.21%"
"03/01/2016","15.464","14.925","16.140","14.750","89.14K","3.72%"
"02/01/2016","14.910","14.255","15.990","14.200","1.11M","4.68%"
"01/01/2016","14.243","13.880","14.540","13.735","77.34K","3.29%"
"12/01/2015","13.789","14.030","14.595","13.635","7.91K","-1.92%"
"11/01/2015","14.059","15.535","15.550","13.855","889.14K","-9.69%"
"10/01/2015","15.567","14.465","16.305","14.415","102.87K","7.26%"
"09/01/2015","14.513","14.615","15.220","14.250","1.22K","-0.43%"
"08/01/2015","14.576","14.750","15.715","13.910","1.05M","-1.15%"
"07/01/2015","14.745","15.600","15.890","14.335","81.31K","-5.29%"
"06/01/2015","15.568","16.695","17.170","15.450","987.49K","-6.78%"
"05/01/2015","16.701","16.230","17.725","15.925","68.56K","3.48%"
"04/01/2015","16.139","16.620","17.310","15.550","902.12K","-2.77%"
"03/01/2015","16.598","16.540","17.270","15.255","69.10K","0.37%"
"02/01/2015","16.536","17.155","17.750","16.040","789.29K","-3.91%"
"01/01/2015","17.208","15.830","18.445","15.575","122.88K","10.43%"
"12/01/2014","15.583","15.345","17.225","14.480","12.74K","0.39%"
"11/01/2014","15.522","16.110","16.690","15.040","985.29K","-3.63%"
"10/01/2014","16.106","16.890","17.635","15.635","167.03K","-5.42%"
"09/01/2014","17.029","19.440","19.445","16.870","3.23K","-12.37%"
"08/01/2014","19.433","20.400","20.580","19.285","803.96K","-4.80%"
"07/01/2014","20.412","21.090","21.585","20.235","76.21K","-2.94%"
"06/01/2014","21.031","18.795","21.205","18.650","969.08K","12.57%"
"05/01/2014","18.682","19.110","19.945","18.615","91.47K","-2.43%"
"04/01/2014","19.148","19.775","20.400","18.930","877.20K","-3.06%"
"03/01/2014","19.752","21.350","21.770","19.615","76.28K","-6.93%"
"02/01/2014","21.222","19.095","22.180","19.060","969.84K","10.99%"
"01/01/2014","19.120","19.450","20.580","18.970","83.93K","-1.22%"
"12/01/2013","19.357","19.900","20.430","18.900","7.68K","-3.21%"
"11/01/2013","19.999","21.895","22.075","19.570","833.42K","-8.54%"
"10/01/2013","21.867","21.735","23.095","20.660","107.56K","0.84%"
"09/01/2013","21.684","23.150","24.475","21.215","7.02K","-7.64%"
"08/01/2013","23.478","19.805","25.120","19.100","1.16M","19.61%"
"07/01/2013","19.628","19.775","20.530","18.680","87.69K","0.87%"
"06/01/2013","19.459","22.175","22.915","18.225","964.05K","-12.52%"
"05/01/2013","22.243","24.260","24.365","20.235","103.81K","-7.95%"
"04/01/2013","24.164","28.210","28.360","22.000","1.40M","-14.68%"
"03/01/2013","28.323","28.555","29.290","27.950","87.79K","-0.31%"
"02/01/2013","28.411","31.420","32.160","28.255","900.48K","-9.38%"
"01/01/2013","31.351","30.215","32.430","29.250","114.10K","3.82%"
"12/01/2012","30.198","33.300","33.865","29.620","9.80K","-9.12%"
"11/01/2012","33.229","32.275","34.375","30.655","954.46K","2.83%"
"10/01/2012","32.316","34.375","35.330","31.590","45.99K","-6.46%"
"09/01/2012","34.547","31.725","35.150","31.535","5.17K","10.05%"
"08/01/2012","31.391","27.930","31.760","26.880","799.17K","12.46%"
"07/01/2012","27.914","27.435","28.390","26.440","69.03K","1.18%"
"06/01/2012","27.588","27.685","29.865","26.110","928.14K","-0.61%"
"05/01/2012","27.757","31.025","31.305","26.750","100.20K","-10.42%"
"04/01/2012","30.987","32.355","33.295","29.925","828.25K","-4.61%"
"03/01/2012","32.484","34.630","35.635","31.105","68.23K","-6.16%"
"02/01/2012","34.617","33.105","37.495","32.640","920.74K","4.07%"
"01/01/2012","33.262","28.005","34.130","27.970","77.76K","19.25%"
"12/01/2011","27.893","32.815","33.665","26.150","10.43K","-14.83%"
"11/01/2011","32.751","34.190","35.350","30.650","901.32K","-4.67%"
"10/01/2011","34.354","29.980","35.700","28.480","69.43K","14.26%"
"09/01/2011","30.067","41.665","43.375","26.115","11.12K","-27.92%"
"08/01/2011","41.715","39.645","44.275","37.025","1.40M","4.01%"
"07/01/2011","40.106","34.790","41.450","33.500","111.07K","15.18%"
