"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/2013","81.89","87.46","88.11","81.83","101.69K","-6.38%"
"04/01/2013","87.47","89.95","91.15","82.84","321.13K","-2.61%"
"03/01/2013","89.81","85.10","94.20","84.13","145.58K","5.30%"
"02/01/2013","85.29","83.10","85.97","81.35","344.65K","2.57%"
"01/01/2013","83.15","76.45","83.49","74.58","116.41K","9.61%"
"12/01/2012","75.86","73.91","77.60","72.43","73.80K","2.64%"
"11/01/2012","73.91","71.67","73.98","69.79","305.60K","3.53%"
"10/01/2012","71.39","70.65","76.39","70.22","193.94K","1.05%"
"09/01/2012","70.65","77.28","77.29","70.46","271.26K","-8.56%"
"08/01/2012","77.26","71.34","77.49","70.21","257.32K","8.30%"
"07/01/2012","71.34","71.76","73.40","69.40","197.94K","-0.32%"
"06/01/2012","71.57","70.35","75.00","65.00","2.30K","-0.39%"
"05/01/2012","71.85","89.40","89.94","70.50","63.50K","-19.63%"
"04/01/2012","89.40","93.87","94.00","86.55","310.58K","-4.81%"
"03/01/2012","93.92","90.74","94.24","87.53","173.34K","3.85%"
"02/01/2012","90.44","94.50","98.56","89.01","228.67K","-4.31%"
"01/01/2012","94.51","91.68","99.54","91.62","92.63K","3.09%"
"12/01/2011","91.68","91.02","93.93","84.23","64.31K","0.85%"
