"Date","Price","Open","High","Low","Vol.","Change %"
"09/01/2018","9.98","10.81","11.03","9.88","4.45K","-7.85%"
"08/01/2018","10.83","11.97","12.00","10.13","11.55K","-9.49%"
"07/01/2018","11.97","11.13","12.12","11.09","6.42K","6.59%"
"06/01/2018","11.23","11.44","11.70","10.24","13.66K","-1.01%"
"05/01/2018","11.34","13.06","13.08","11.18","6.74K","-13.24%"
"04/01/2018","13.07","12.53","13.28","12.41","9.99K","4.35%"
"03/01/2018","12.52","12.50","12.65","12.22","4.40K","-0.12%"
"02/01/2018","12.54","12.71","12.82","12.05","9.30K","-1.34%"
"01/01/2018","12.71","11.92","12.72","11.52","6.44K","6.76%"
"12/01/2017","11.90","12.83","12.83","11.80","10.36K","-7.21%"
"11/01/2017","12.83","11.60","12.85","11.31","7.12K","10.65%"
"10/01/2017","11.60","12.26","12.63","11.51","13.45K","-5.54%"
"09/01/2017","12.27","12.82","13.12","11.98","6.06K","-4.29%"
"08/01/2017","12.82","12.51","12.88","12.23","13.55K","2.44%"
"07/01/2017","12.52","11.79","12.68","11.57","4.77K","5.97%"
"06/01/2017","11.81","11.35","12.27","11.08","14.24K","3.78%"
"05/01/2017","11.39","9.48","11.49","9.48","10.15K","20.86%"
"04/01/2017","9.42","10.19","10.55","9.36","16.04K","-7.19%"
"03/01/2017","10.15","9.57","10.20","9.49","5.14K","6.12%"
"02/01/2017","9.56","9.84","9.90","9.51","16.78K","-2.35%"
"01/01/2017","9.80","9.66","10.32","9.45","5.45K","1.93%"
"12/01/2016","9.61","9.90","10.26","9.40","16.63K","-3.47%"
"11/01/2016","9.95","10.15","10.15","9.32","7.36K","-1.92%"
"10/01/2016","10.15","10.06","10.72","10.05","16.16K","0.25%"
"09/01/2016","10.13","9.47","10.20","9.35","6.08K","7.37%"
"08/01/2016","9.43","10.20","10.70","9.40","16.65K","-7.68%"
"07/01/2016","10.22","10.65","11.15","10.00","4.95K","-4.04%"
"06/01/2016","10.65","11.16","12.14","10.59","15.09K","-4.87%"
"05/01/2016","11.19","11.11","12.35","10.76","9.07K","0.67%"
"04/01/2016","11.11","9.85","11.39","9.83","18.15K","11.54%"
"03/01/2016","9.97","10.79","10.95","9.70","5.73K","-7.60%"
"02/01/2016","10.78","11.64","11.69","10.44","15.89K","-7.27%"
"01/01/2016","11.63","11.82","11.98","10.82","7.45K","-1.73%"
"12/01/2015","11.84","12.14","12.15","11.03","17.64K","-2.75%"
"11/01/2015","12.17","11.94","12.58","11.85","9.05K","2.31%"
"10/01/2015","11.90","13.49","13.70","11.55","18.83K","-11.82%"
