"Date","Price","Open","High","Low","Vol.","Change %"
"01/01/2015","1,239.20","1,216.40","1,288.60","1,193.00","0.49K","2.51%"
"12/01/2014","1,208.90","1,204.90","1,256.30","1,175.60","246.67K","-0.20%"
"11/01/2014","1,211.30","1,239.80","1,247.60","1,198.70","23.83K","-1.86%"
"10/01/2014","1,234.30","1,298.60","1,298.60","1,214.00","0.15K","-5.02%"
"09/01/2014","1,299.50","1,424.70","1,430.40","1,297.50","267.86K","-8.79%"
"08/01/2014","1,424.70","1,464.10","1,487.60","1,418.30","16.74K","-2.73%"
"07/01/2014","1,464.70","1,485.30","1,516.90","1,468.00","0.05K","-1.17%"
"06/01/2014","1,482.00","1,454.10","1,490.20","1,421.40","265.75K","2.02%"
"05/01/2014","1,452.70","1,426.70","1,533.30","1,420.30","21.33K","1.81%"
"04/01/2014","1,426.90","1,435.00","1,461.30","1,401.00","0.29K","0.54%"
"03/01/2014","1,419.20","1,449.20","1,489.00","1,394.30","258.49K","-1.91%"
"02/01/2014","1,446.80","1,380.00","1,456.80","1,380.00","33.63K","5.24%"
"01/01/2014","1,374.80","1,390.00","1,440.20","1,390.00","0.01K","0.21%"
"12/01/2013","1,371.90","1,362.80","1,400.30","1,311.70","201.93K","0.23%"
"11/01/2013","1,368.80","1,433.60","1,446.90","1,351.00","22.88K","-5.37%"
"10/01/2013","1,446.40","1,409.10","1,480.50","1,376.40","0.03K","2.61%"
"09/01/2013","1,409.60","1,524.80","1,540.90","1,406.30","231.06K","-7.69%"
"08/01/2013","1,527.10","1,436.70","1,541.40","1,436.70","17.69K","6.91%"
"07/01/2013","1,428.40","1,367.70","1,456.00","1,339.00","0.03K","6.72%"
"06/01/2013","1,338.40","1,456.60","1,539.20","1,299.30","265.56K","-8.44%"
"05/01/2013","1,461.80","1,505.00","1,516.30","1,427.60","23.34K","-2.95%"
"04/01/2013","1,506.20","1,578.40","1,586.40","1,388.00","0.02K","-4.20%"
"03/01/2013","1,572.30","1,583.20","1,615.00","1,549.80","226.03K","-0.71%"
"02/01/2013","1,583.50","1,681.90","1,742.40","1,581.40","23.18K","-5.40%"
"01/01/2013","1,673.90","1,538.20","1,702.10","1,538.20","0.08K","8.68%"
"12/01/2012","1,540.20","1,604.60","1,647.50","1,526.50","219.52K","-4.01%"
"11/01/2012","1,604.60","1,567.00","1,625.80","1,525.30","17.10K","1.72%"
"10/01/2012","1,577.50","1,683.60","1,718.40","1,522.50","0.13K","-5.30%"
"09/01/2012","1,665.80","1,541.50","1,716.50","1,537.90","257.27K","8.36%"
"08/01/2012","1,537.30","1,438.00","1,573.40","1,415.00","17.04K","8.58%"
"07/01/2012","1,415.80","1,443.40","1,485.00","1,372.10","0.05K","-2.37%"
"06/01/2012","1,450.10","1,414.00","1,504.80","1,388.80","183.94K","2.29%"
"05/01/2012","1,417.60","1,540.60","1,577.00","1,387.10","25.79K","-9.70%"
"04/01/2012","1,569.90","1,642.50","1,660.00","1,519.00","0.02K","-4.32%"
"03/01/2012","1,640.70","1,678.00","1,714.80","1,604.00","178.41K","-3.07%"
"02/01/2012","1,692.60","1,707.00","1,739.00","1,677.00","22.86K","6.68%"
"01/01/2012","1,586.60","1,498.30","1,614.60","1,492.60","0.01K","13.26%"
"12/01/2011","1,400.90","1,559.60","1,574.90","1,376.00","154.41K","-10.24%"
"11/01/2011","1,560.80","1,536.00","1,665.00","1,513.00","17.50K","-2.55%"
"10/01/2011","1,601.60","1,529.80","1,639.50","1,440.00","0.05K","5.31%"
"09/01/2011","1,520.90","1,854.70","1,900.00","1,475.30","206.94K","-18.06%"
"08/01/2011","1,856.20","1,766.50","1,905.50","1,704.00","8.43K","3.97%"
"07/01/2011","1,785.30","1,740.80","1,820.90","1,717.30","0.02K","3.51%"
