"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/2017","50.76","52.18","54.93","46.98","5.39M","-2.48%"
"04/01/2017","52.05","53.88","56.99","51.01","4.63M","-2.76%"
"03/01/2017","53.53","56.83","57.35","50.00","5.81M","-5.27%"
"02/01/2017","56.51","55.89","57.74","54.74","4.27M","1.67%"
"01/01/2017","55.58","57.75","59.02","54.20","4.12M","-3.32%"
"12/01/2016","57.49","52.35","58.53","52.20","3.72M","10.90%"
"11/01/2016","51.84","49.27","52.37","44.67","4.98M","6.64%"
"10/01/2016","48.61","50.56","54.32","48.45","3.85M","-3.15%"
"09/01/2016","50.19","47.34","50.57","45.57","5.20M","7.04%"
"08/01/2016","46.89","43.70","51.48","41.93","3.60M","7.72%"
"07/01/2016","43.53","50.42","51.29","42.52","3.57M","-12.43%"
"06/01/2016","49.71","50.01","53.30","47.30","3.73M","-0.36%"
"05/01/2016","49.89","47.76","50.96","43.90","3.47M","5.32%"
"04/01/2016","47.37","40.62","48.29","37.52","3.97M","17.46%"
"03/01/2016","40.33","37.29","43.10","36.64","4.22M","10.28%"
"02/01/2016","36.57","36.75","37.26","30.66","3.96M","1.61%"
"01/01/2016","35.99","37.96","39.30","27.83","6.03M","-4.46%"
"12/01/2015","37.67","45.25","45.80","36.45","3.72M","-16.73%"
"11/01/2015","45.24","50.27","51.70","44.06","3.49M","-10.08%"
"10/01/2015","50.31","49.15","54.36","47.15","3.93M","2.57%"
"09/01/2015","49.05","53.69","54.24","47.01","3.61M","-10.80%"
"08/01/2015","54.99","52.55","55.14","43.03","3.34M","4.05%"
"07/01/2015","52.85","63.60","63.85","52.24","3.81M","-17.60%"
"06/01/2015","64.14","66.60","66.94","61.67","3.80M","-3.02%"
"05/01/2015","66.14","67.42","70.36","61.86","3.00M","-1.94%"
"04/01/2015","67.45","56.18","67.58","55.12","3.48M","20.00%"
"03/01/2015","56.21","62.83","62.96","52.65","3.94M","-10.99%"
"02/01/2015","63.15","53.95","63.66","52.35","3.73M","17.05%"
"01/01/2015","53.95","58.91","59.41","46.40","4.08M","-7.32%"
"12/01/2014","58.21","70.68","73.40","56.65","2.91M","-17.53%"
"11/01/2014","70.58","86.31","86.90","70.21","2.96M","-18.25%"
"10/01/2014","86.34","95.62","96.78","82.93","4.57M","-9.42%"
"09/01/2014","95.32","103.62","103.87","94.87","3.46M","-8.14%"
"08/01/2014","103.77","106.11","107.45","101.87","3.03M","-2.59%"
"07/01/2014","106.53","111.80","112.54","105.59","4.21M","-4.94%"
"06/01/2014","112.07","108.74","115.09","107.11","3.51M","3.12%"
"05/01/2014","108.68","107.53","110.16","106.32","2.89M","1.07%"
"04/01/2014","107.53","107.40","110.28","103.96","3.03M","-0.11%"
"03/01/2014","107.65","108.93","111.87","105.26","2.97M","-0.90%"
"02/01/2014","108.63","105.75","110.47","104.78","2.55M","2.67%"
"01/01/2014","105.81","110.74","111.07","104.98","3.40M","-4.27%"
"12/01/2013","110.53","109.33","112.50","107.61","2.27M","1.10%"
"11/01/2013","109.33","108.82","111.14","103.13","3.08M","0.64%"
"10/01/2013","108.63","107.63","111.30","105.97","3.68M","1.12%"
"09/01/2013","107.43","112.32","114.85","106.30","3.54M","-4.35%"
"08/01/2013","112.32","106.91","115.76","104.59","3.18M","5.06%"
"07/01/2013","106.91","101.66","108.68","101.23","3.03M","5.10%"
"06/01/2013","101.72","99.97","106.31","99.35","2.61M","1.52%"
"05/01/2013","100.20","101.28","105.42","98.32","3.06M","-1.80%"
"04/01/2013","102.04","109.83","111.53","96.76","3.70M","-7.06%"
"03/01/2013","109.79","109.93","111.29","106.50","3.16M","-0.57%"
"02/01/2013","110.42","114.90","118.27","109.91","2.51M","-3.60%"
"01/01/2013","114.54","110.10","114.74","108.70","3.23M","4.23%"
"12/01/2012","109.89","110.18","111.35","105.80","2.11M","-0.33%"
"11/01/2012","110.25","107.42","111.38","104.09","2.78M","2.50%"
"10/01/2012","107.56","111.39","114.95","105.93","3.38M","-3.60%"
"09/01/2012","111.58","114.07","117.37","106.49","3.06M","-2.17%"
"08/01/2012","114.05","103.70","115.75","102.97","2.83M","9.83%"
"07/01/2012","103.84","97.83","107.40","95.35","3.01M","6.09%"
"06/01/2012","97.88","101.31","101.95","88.91","3.19M","-3.50%"
"05/01/2012","101.43","119.15","119.70","100.90","3.04M","-14.89%"
"04/01/2012","119.17","122.14","125.36","116.66","2.80M","-2.38%"
"03/01/2012","122.08","121.69","127.07","120.66","2.97M","0.43%"
"02/01/2012","121.56","111.00","124.57","110.72","2.71M","9.82%"
"01/01/2012","110.69","107.87","114.77","107.87","2.64M","3.57%"
"12/01/2011","106.87","109.91","111.25","101.86","1.95M","-2.83%"
"11/01/2011","109.98","108.30","115.00","105.21","2.88M","1.05%"
"10/01/2011","108.84","100.00","112.82","97.20","3.23M","7.89%"
"09/01/2011","100.88","114.08","115.48","100.10","3.53M","-11.57%"
"08/01/2011","114.08","116.79","120.00","99.00","2.72M","-2.10%"
"07/01/2011","116.53","112.17","119.28","109.39","2.24M","3.67%"
