"Date","Price","Open","High","Low","Vol.","Change %"
"01/01/2021","1.5984","1.4839","1.6350","1.4533","990.95K","7.71%"
"12/01/2020","1.4840","1.3766","1.5188","1.3429","920.76K","8.21%"
"11/01/2020","1.3714","1.0755","1.4015","1.0356","1.04M","26.29%"
"10/01/2020","1.0859","1.1633","1.2144","1.0525","1.29M","-5.75%"
"09/01/2020","1.1522","1.2483","1.2695","1.0792","1.05M","-5.35%"
"08/01/2020","1.2173","1.2423","1.3192","1.2103","906.97K","-0.55%"
"07/01/2020","1.2240","1.2141","1.2995","1.1724","774.90K","3.16%"
"06/01/2020","1.1865","1.0651","1.2534","1.0424","797.41K","14.46%"
"05/01/2020","1.0366","0.8907","1.0712","0.8266","913.12K","24.43%"
"04/01/2020","0.8331","1.0070","1.1602","0.6724","1.10M","-16.81%"
"03/01/2020","1.0015","1.4619","1.5694","0.9430","1.30M","-32.21%"
"02/01/2020","1.4773","1.6231","1.7140","1.4383","1.22M","-9.28%"
"01/01/2020","1.6284","2.0258","2.1177","1.6181","1.75M","-19.50%"
"12/01/2019","2.0228","1.8787","2.0782","1.8668","1.12M","7.68%"
"11/01/2019","1.8785","1.8663","1.9716","1.8441","1.26M","0.14%"
"10/01/2019","1.8758","1.8906","1.9799","1.8151","1.69M","-1.13%"
"09/01/2019","1.8972","1.8242","2.0935","1.7806","1.06M","3.26%"
"08/01/2019","1.8373","1.9599","1.9648","1.7515","1.04M","-6.77%"
"07/01/2019","1.9707","1.9634","2.0240","1.8596","948.85K","1.61%"
"06/01/2019","1.9394","1.8457","1.9851","1.7465","983.92K","5.38%"
"05/01/2019","1.8404","2.0715","2.1381","1.8274","1.13M","-11.43%"
"04/01/2019","2.0779","1.9770","2.1268","1.9746","986.72K","5.40%"
"03/01/2019","1.9714","2.0246","2.0420","1.9369","1.07M","-2.76%"
"02/01/2019","2.0273","1.8718","2.0448","1.8550","979.34K","7.98%"
"01/01/2019","1.8774","1.6795","1.9297","1.6337","1.13M","11.79%"
"12/01/2018","1.6794","1.8408","1.9443","1.6380","928.95K","-8.20%"
"11/01/2018","1.8294","2.2393","2.2500","1.7837","1.30M","-18.74%"
"10/01/2018","2.2514","2.3600","2.4541","2.2314","1.23M","-4.13%"
"09/01/2018","2.3485","2.2518","2.3653","2.1943","1.00M","4.70%"
"08/01/2018","2.2431","2.1405","2.2647","2.0805","1.07M","4.95%"
"07/01/2018","2.1374","2.2104","2.2388","2.0474","1.00M","-3.27%"
"06/01/2018","2.2097","2.2123","2.2196","2.0689","1.10M","0.23%"
"05/01/2018","2.2046","2.1428","2.2987","2.0877","1.33M","2.57%"
"04/01/2018","2.1493","2.0255","2.1726","1.9456","1.27M","6.35%"
"03/01/2018","2.0210","1.9095","2.0485","1.8442","1.08M","6.17%"
"02/01/2018","1.9035","2.0535","2.0880","1.8097","1.13M","-7.88%"
"01/01/2018","2.0664","2.0433","2.1362","2.0285","1.42M","-0.08%"
"12/01/2017","2.0681","1.9039","2.0833","1.8615","983.51K","8.99%"
"11/01/2017","1.8976","1.8872","1.9652","1.8400","1.05M","0.91%"
"10/01/2017","1.8805","1.8080","1.8896","1.7188","1.15M","3.90%"
"09/01/2017","1.8100","1.7240","1.8586","1.6829","936.62K","3.91%"
"08/01/2017","1.7419","1.6721","1.7450","1.5550","1.31M","4.47%"
"07/01/2017","1.6674","1.4960","1.6728","1.4334","1.09M","12.43%"
"06/01/2017","1.4831","1.5295","1.5453","1.3609","1.03M","-2.29%"
"05/01/2017","1.5179","1.5134","1.6313","1.3846","1.11M","0.71%"
"04/01/2017","1.5072","1.5747","1.6735","1.4954","1.03M","-4.28%"
"03/01/2017","1.5746","1.6454","1.6683","1.4825","976.65K","-3.98%"
"02/01/2017","1.6399","1.6378","1.6988","1.5985","964.98K","0.56%"
"01/01/2017","1.6308","1.7426","1.7744","1.6149","1.05M","-5.64%"
"12/01/2016","1.7282","1.5821","1.7359","1.5800","892.78K","9.64%"
"11/01/2016","1.5763","1.5257","1.5942","1.3889","1.03M","4.81%"
"10/01/2016","1.5039","1.5455","1.6400","1.5024","1.01M","-2.24%"
"09/01/2016","1.5383","1.4504","1.5400","1.3847","998.88K","7.90%"
"08/01/2016","1.4257","1.3273","1.5494","1.2720","1.00M","9.04%"
"07/01/2016","1.3075","1.5116","1.5444","1.2816","907.73K","-12.17%"
"06/01/2016","1.4887","1.4970","1.5876","1.4247","1.01M","-0.56%"
"05/01/2016","1.4971","1.3884","1.5303","1.2912","1.03M","8.02%"
"04/01/2016","1.3860","1.1964","1.4165","1.0850","997.07K","16.91%"
"03/01/2016","1.1855","1.1166","1.2840","1.1031","789.62K","8.39%"
"02/01/2016","1.0937","1.0880","1.1286","0.9735","888.66K","1.39%"
"01/01/2016","1.0787","1.1684","1.2036","0.8605","1.02M","-4.02%"
"12/01/2015","1.1239","1.3838","1.4178","1.1005","920.78K","-17.01%"
"11/01/2015","1.3542","1.5405","1.6008","1.3505","837.52K","-10.71%"
"10/01/2015","1.5167","1.5623","1.6643","1.4297","1.07M","-1.35%"
"09/01/2015","1.5374","1.6920","1.6920","1.4990","813.78K","-9.63%"
"08/01/2015","1.7012","1.5944","1.7048","1.3906","975.88K","7.07%"
"07/01/2015","1.5889","1.8904","1.8950","1.5779","858.67K","-15.93%"
"06/01/2015","1.8899","1.9575","1.9629","1.8227","824.53K","-3.07%"
"05/01/2015","1.9497","1.9872","2.0622","1.8455","787.56K","-1.56%"
"04/01/2015","1.9805","1.7195","1.9856","1.6749","855.68K","15.95%"
"03/01/2015","1.7080","1.9249","1.9336","1.6490","934.88K","-13.46%"
"02/01/2015","1.9737","1.6769","1.9786","1.6514","1.05M","16.05%"
"01/01/2015","1.7008","1.8317","1.8609","1.5623","992.86K","-7.24%"
"12/01/2014","1.8336","2.1525","2.2117","1.7926","911.80K","-15.16%"
"11/01/2014","2.1612","2.5100","2.5343","2.1520","952.28K","-13.93%"
"10/01/2014","2.5109","2.6658","2.7004","2.4156","1.10M","-5.27%"
"09/01/2014","2.6505","2.8662","2.8784","2.6378","695.38K","-7.33%"
"08/01/2014","2.8601","2.8867","2.9228","2.8080","710.48K","-1.03%"
"07/01/2014","2.8899","2.9848","2.9934","2.8405","815.74K","-2.87%"
"06/01/2014","2.9753","2.8936","3.0783","2.8538","699.26K","3.02%"
"05/01/2014","2.8882","2.9246","2.9681","2.8819","683.36K","-1.36%"
"04/01/2014","2.9281","2.9228","3.0158","2.8434","742.61K","-0.06%"
"03/01/2014","2.9298","2.9998","3.0640","2.8740","803.53K","-2.87%"
"02/01/2014","3.0163","2.9399","3.0884","2.9064","902.39K","0.64%"
"01/01/2014","2.9971","3.0573","3.0598","2.8905","1.07M","-2.22%"
"12/01/2013","3.0652","3.0244","3.1110","2.9522","650.13K","1.14%"
"11/01/2013","3.0308","2.9601","3.0704","2.8351","716.73K","2.60%"
"10/01/2013","2.9539","2.9625","3.0730","2.8904","929.54K","-0.59%"
"09/01/2013","2.9715","3.1133","3.1753","2.9295","684.69K","-5.26%"
"08/01/2013","3.1366","3.0575","3.2290","2.9261","700.24K","2.67%"
"07/01/2013","3.0550","2.8633","3.1322","2.8545","790.63K","6.86%"
"06/01/2013","2.8588","2.7921","2.9894","2.7745","756.41K","2.78%"
"05/01/2013","2.7814","2.8284","2.9515","2.7578","855.17K","-2.05%"
"04/01/2013","2.8396","3.0398","3.0884","2.7198","972.29K","-6.81%"
"03/01/2013","3.0470","3.0365","3.1026","2.9551","793.94K","2.93%"
"02/01/2013","2.9603","3.1068","3.2303","2.9459","824.29K","-5.08%"
"01/01/2013","3.1187","3.0167","3.1250","2.9697","979.52K","2.87%"
"12/01/2012","3.0318","3.0769","3.1026","2.9027","712.27K","-0.94%"
"11/01/2012","3.0607","3.0495","3.1026","2.9387","845.24K","-0.05%"
"10/01/2012","3.0623","3.1397","3.2412","3.0036","1.24M","-3.07%"
"09/01/2012","3.1592","3.1813","3.2633","3.0227","792.89K","-0.66%"
"08/01/2012","3.1802","2.8480","3.1915","2.8358","829.79K","11.66%"
"07/01/2012","2.8480","2.7103","2.9503","2.6495","824.50K","5.10%"
"06/01/2012","2.7099","2.7167","2.7441","2.5084","874.91K","0.25%"
"05/01/2012","2.7032","3.1800","3.1967","2.6994","800.63K","-15.11%"
"04/01/2012","3.1842","3.1877","3.2666","3.0885","847.17K","0.44%"
"03/01/2012","3.1701","3.2125","3.3135","3.1533","845.83K","-1.12%"
"02/01/2012","3.2059","3.0385","3.3151","3.0094","900.07K","5.08%"
"01/01/2012","3.0509","2.9148","3.1286","2.9148","939.46K","4.69%"
"12/01/2011","2.9142","3.0390","3.0868","2.7859","703.23K","-3.67%"
"11/01/2011","3.0251","3.0409","3.1956","2.9288","911.88K","-1.09%"
"10/01/2011","3.0583","2.7776","3.1177","2.6914","938.83K","10.04%"
"09/01/2011","2.7793","3.0949","3.0975","2.7624","824.35K","-9.88%"
"08/01/2011","3.0840","3.1360","3.2068","2.7154","770.56K","-0.50%"
"07/01/2011","3.0994","2.9560","3.1577","2.8947","613.57K","5.20%"
