"Date","Price","Open","High","Low","Vol.","Change %"
"03/01/2022","24.47","22.21","24.72","22.12","10.18K","10.98%"
"02/01/2022","22.05","20.23","23.03","20.07","8.07K","8.35%"
"01/01/2022","20.35","20.04","22.95","19.50","10.14K","1.55%"
"12/01/2021","20.04","18.23","20.24","18.05","8.52K","11.27%"
"11/01/2021","18.01","18.54","19.06","17.07","10.88K","-2.65%"
"10/01/2021","18.50","18.28","19.99","17.91","10.32K","1.31%"
"09/01/2021","18.26","16.90","18.37","16.70","7.67K","9.01%"
"08/01/2021","16.75","16.42","17.95","15.89","9.89K","2.82%"
"07/01/2021","16.29","17.15","18.45","16.05","8.74K","-4.90%"
"06/01/2021","17.13","17.29","18.07","16.37","7.56K","-0.64%"
"05/01/2021","17.24","19.18","19.86","17.23","6.93K","-10.11%"
"04/01/2021","19.18","18.17","20.05","18.02","7.76K","5.21%"
"03/01/2021","18.23","16.29","18.31","16.00","5.72K","12.39%"
"02/01/2021","16.22","15.36","17.10","15.34","6.41K","5.60%"
"01/01/2021","15.36","17.30","20.08","15.29","9.71K","-12.18%"
"12/01/2020","17.49","15.16","18.07","15.11","13.09K","15.45%"
"11/01/2020","15.15","23.81","24.09","15.02","14.34K","-36.61%"
"10/01/2020","23.90","18.64","23.98","18.60","13.86K","28.29%"
"09/01/2020","18.63","15.70","19.87","15.61","10.26K","18.81%"
"08/01/2020","15.68","21.05","21.16","14.95","13.17K","-25.44%"
"07/01/2020","21.03","19.80","23.78","19.80","14.49K","-5.91%"
"06/01/2020","22.35","18.40","22.76","18.26","15.34K","20.81%"
"05/01/2020","18.50","12.36","18.60","12.07","12.87K","48.71%"
"04/01/2020","12.44","12.76","13.25","10.26","10.76K","-14.15%"
"03/01/2020","14.49","16.50","16.55","14.33","7.90K","-11.16%"
"02/01/2020","16.31","17.21","17.48","16.22","9.09K","-4.84%"
"01/01/2020","17.14","17.45","18.28","16.75","10.21K","-0.70%"
"12/01/2019","17.26","19.32","19.43","16.77","14.03K","-10.57%"
"11/01/2019","19.30","19.56","19.81","18.27","10.71K","-0.87%"
"10/01/2019","19.47","18.17","19.93","18.00","13.85K","7.39%"
"09/01/2019","18.13","17.66","19.82","17.45","12.24K","2.89%"
"08/01/2019","17.62","17.67","17.96","17.13","7.44K","-0.34%"
"07/01/2019","17.68","17.33","18.00","17.22","7.29K","2.26%"
"06/01/2019","17.29","16.17","17.34","15.88","7.46K","6.73%"
"05/01/2019","16.20","16.19","16.74","15.99","7.55K","0.75%"
"04/01/2019","16.08","15.59","16.46","15.55","8.11K","3.01%"
"03/01/2019","15.61","15.16","15.77","14.74","7.34K","2.70%"
"02/01/2019","15.20","14.33","15.31","14.18","7.99K","5.85%"
"01/01/2019","14.36","14.34","14.85","13.82","7.26K","0.35%"
"12/01/2018","14.31","14.05","14.52","13.77","8.33K","2.36%"
"11/01/2018","13.98","15.19","15.37","13.96","9.55K","-7.84%"
"10/01/2018","15.17","15.78","16.28","14.66","9.16K","-3.99%"
"09/01/2018","15.80","16.74","16.88","15.65","6.70K","-5.45%"
"08/01/2018","16.71","15.55","16.72","15.39","8.17K","13.21%"
"07/01/2018","14.76","14.64","15.27","14.26","7.87K","1.10%"
"06/01/2018","14.60","16.36","16.37","13.87","9.64K","-10.87%"
"05/01/2018","16.38","15.16","16.48","15.11","6.31K","7.91%"
"04/01/2018","15.18","14.29","15.20","14.16","5.82K","6.38%"
"03/01/2018","14.27","14.07","14.73","13.78","5.52K","1.13%"
"02/01/2018","14.11","13.56","14.44","13.47","6.88K","3.98%"
"01/01/2018","13.57","14.12","14.13","13.04","7.31K","-3.62%"
"12/01/2017","14.08","14.64","14.93","13.74","7.85K","-4.09%"
"11/01/2017","14.68","15.90","15.99","14.43","6.71K","-11.46%"
"10/01/2017","16.58","16.22","16.70","15.69","6.65K","2.09%"
"09/01/2017","16.24","16.36","16.47","15.63","6.24K","-1.16%"
"08/01/2017","16.43","16.55","17.59","16.20","10.96K","-0.96%"
"07/01/2017","16.59","16.59","16.74","15.92","8.35K","0.06%"
