"Date","Price","Open","High","Low","Vol.","Change %"
"04/01/2021","111.95","113.55","117.20","111.20","15.61K","-1.54%"
"03/01/2021","113.70","111.90","122.00","109.45","8.54K","1.74%"
"02/01/2021","111.75","113.75","116.75","109.05","15.44K","-1.76%"
"01/01/2021","113.75","125.80","126.95","113.15","5.97K","-9.36%"
"12/01/2020","125.50","129.05","129.05","116.30","12.17K","-2.71%"
"11/01/2020","129.00","114.05","129.20","112.70","5.96K","12.81%"
"10/01/2020","114.35","116.60","118.75","107.35","13.34K","-1.68%"
"09/01/2020","116.30","117.00","121.40","108.35","7.67K","-0.43%"
"08/01/2020","116.80","125.55","126.85","114.50","10.86K","-6.18%"
"07/01/2020","124.50","128.70","131.10","121.00","5.87K","-3.04%"
"06/01/2020","128.40","123.50","132.00","118.15","12.35K","3.97%"
"05/01/2020","123.50","111.05","128.65","110.75","5.96K","11.01%"
"04/01/2020","111.25","120.15","120.15","104.60","10.11K","-7.60%"
"03/01/2020","120.40","96.00","121.00","93.90","14.23K","25.48%"
"02/01/2020","95.95","99.40","102.75","92.15","23.79K","-3.57%"
"01/01/2020","99.50","99.75","101.50","96.30","7.22K","-0.25%"
"12/01/2019","99.75","101.55","104.80","97.90","23.96K","-1.82%"
"11/01/2019","101.60","98.85","104.05","97.75","4.98K","2.78%"
"10/01/2019","98.85","102.85","107.05","96.10","21.76K","-3.75%"
"09/01/2019","102.70","103.90","107.40","97.10","7.69K","-1.01%"
"08/01/2019","103.75","106.05","110.00","94.65","24.09K","-2.26%"
"07/01/2019","106.15","104.90","107.80","98.85","6.84K","2.02%"
"06/01/2019","104.05","111.60","115.30","100.90","18.99K","-6.51%"
"05/01/2019","111.30","97.05","111.75","90.60","10.05K","14.68%"
"04/01/2019","97.05","121.25","126.45","95.25","24.42K","-19.79%"
"03/01/2019","121.00","117.50","131.35","115.05","9.77K","3.15%"
"02/01/2019","117.30","120.60","122.80","114.90","22.83K","-2.66%"
"01/01/2019","120.50","126.70","126.75","116.75","8.01K","-4.21%"
"12/01/2018","125.80","143.75","144.10","124.30","18.05K","-12.27%"
"11/01/2018","143.40","137.50","144.50","132.60","8.10K","4.22%"
"10/01/2018","137.60","147.25","149.40","135.60","21.87K","-7.12%"
"09/01/2018","148.15","155.35","159.95","145.35","5.93K","-4.08%"
"08/01/2018","154.45","168.45","170.70","152.25","18.15K","-8.31%"
"07/01/2018","168.45","161.40","171.90","160.50","6.22K","5.05%"
"06/01/2018","160.35","162.50","167.55","155.50","15.58K","-1.17%"
"05/01/2018","162.25","155.15","172.20","154.85","13.02K","4.21%"
"04/01/2018","155.70","141.50","155.75","137.25","17.50K","10.00%"
"03/01/2018","141.55","145.75","145.75","136.00","7.12K","-2.14%"
"02/01/2018","144.65","147.05","151.10","139.75","14.05K","-3.37%"
"01/01/2018","149.70","137.45","152.50","135.00","7.70K","9.39%"
"12/01/2017","136.85","160.80","164.45","132.05","16.22K","-14.58%"
"11/01/2017","160.20","155.20","165.70","151.00","5.10K","3.69%"
"10/01/2017","154.50","150.60","163.40","149.25","9.89K","4.11%"
"09/01/2017","148.40","134.00","160.60","134.00","23.40K","10.91%"
"08/01/2017","133.80","132.00","140.40","129.30","16.01K","0.72%"
"07/01/2017","132.85","133.85","141.15","126.30","5.57K","0.23%"
"06/01/2017","132.55","132.75","142.45","126.70","14.91K","-0.15%"
"05/01/2017","132.75","159.40","159.65","132.00","8.79K","-16.17%"
"04/01/2017","158.35","153.05","160.90","146.55","12.44K","3.46%"
"03/01/2017","153.05","160.80","180.00","149.00","12.00K","-5.52%"
"02/01/2017","162.00","169.55","173.15","155.05","15.14K","-4.45%"
"01/01/2017","169.55","193.20","197.70","158.40","10.34K","-12.54%"
"12/01/2016","193.85","215.00","220.10","186.10","18.66K","-9.61%"
"11/01/2016","214.45","213.00","227.50","202.75","9.82K","0.37%"
"10/01/2016","213.65","202.45","214.50","186.45","20.79K","5.17%"
"09/01/2016","203.15","184.25","212.80","184.00","10.84K","10.35%"
"08/01/2016","184.10","176.00","191.30","169.30","20.23K","5.20%"
"07/01/2016","175.00","178.30","194.50","172.90","9.38K","-1.24%"
"06/01/2016","177.20","153.25","180.00","152.25","21.50K","16.31%"
"05/01/2016","152.35","129.55","154.00","129.55","7.70K","18.61%"
"04/01/2016","128.45","146.20","148.70","124.00","17.97K","-12.47%"
"03/01/2016","146.75","127.30","146.95","117.55","9.44K","15.92%"
"02/01/2016","126.60","134.90","138.00","122.70","15.91K","-4.49%"
"01/01/2016","132.55","144.80","146.90","114.85","7.83K","-8.37%"
"12/01/2015","144.65","141.50","153.00","139.00","15.56K","2.05%"
"11/01/2015","141.75","133.95","156.85","132.35","10.18K","5.98%"
"10/01/2015","133.75","107.50","136.25","106.45","20.60K","24.83%"
"09/01/2015","107.15","129.10","130.75","105.05","7.48K","-16.97%"
"08/01/2015","129.05","124.65","134.75","118.10","18.64K","3.45%"
"07/01/2015","124.75","118.05","125.65","115.80","8.23K","5.19%"
"06/01/2015","118.60","116.95","127.00","112.15","16.40K","1.80%"
"05/01/2015","116.50","116.05","121.00","110.00","7.94K","1.04%"
"04/01/2015","115.30","123.00","126.00","111.40","17.61K","-7.72%"
"03/01/2015","124.95","121.15","129.15","106.70","14.71K","3.14%"
"02/01/2015","121.15","138.55","141.00","120.65","18.52K","-13.22%"
"01/01/2015","139.60","139.75","147.00","133.05","7.27K","-0.14%"
"12/01/2014","139.80","149.95","155.00","139.10","14.76K","-6.89%"
