"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/2020","2.4255","2.3390","2.4590","2.2875","123.67K","3.41%"
"04/01/2020","2.3455","2.2160","2.4010","2.1495","1.03M","5.27%"
"03/01/2020","2.2280","2.5260","2.6225","1.9770","120.58K","-12.40%"
"02/01/2020","2.5435","2.4900","2.6325","2.4875","1.62M","1.05%"
"01/01/2020","2.5170","2.8020","2.8850","2.5035","204.63K","-9.98%"
"12/01/2019","2.7960","2.6500","2.8530","2.6100","14.87K","5.51%"
"11/01/2019","2.6500","2.6370","2.7300","2.6130","1.23M","0.45%"
"10/01/2019","2.6380","2.5600","2.6955","2.5135","160.65K","2.57%"
"09/01/2019","2.5720","2.5405","2.6905","2.4715","12.18K","1.24%"
"08/01/2019","2.5405","2.6595","2.6680","2.4910","1.42M","-4.71%"
"07/01/2019","2.6660","2.7480","2.7960","2.6125","143.47K","-1.73%"
"06/01/2019","2.7130","2.6305","2.7515","2.5995","1.36M","2.77%"
"05/01/2019","2.6400","2.8965","2.8995","2.6295","171.29K","-9.08%"
"04/01/2019","2.9035","2.9415","2.9955","2.8560","1.33M","-1.11%"
"03/01/2019","2.9360","2.9525","2.9720","2.8320","151.90K","-0.47%"
"02/01/2019","2.9500","2.7825","2.9765","2.7505","1.26M","5.94%"
"01/01/2019","2.7845","2.6650","2.7970","2.5465","177.17K","5.87%"
"12/01/2018","2.6300","2.8300","2.8500","2.6310","10.76K","-5.53%"
"11/01/2018","2.7840","2.6545","2.8460","2.6425","1.61M","4.70%"
"10/01/2018","2.6590","2.7895","2.8550","2.6460","213.09K","-4.92%"
"09/01/2018","2.7965","2.6520","2.8420","2.5670","14.11K","5.27%"
"08/01/2018","2.6565","2.8255","2.8285","2.5520","2.18M","-6.18%"
"07/01/2018","2.8315","2.9630","2.9645","2.6700","233.43K","-4.29%"
"06/01/2018","2.9585","3.0630","3.3155","2.9430","2.28M","-3.47%"
"05/01/2018","3.0650","3.0635","3.1365","3.0050","263.02K","0.05%"
"04/01/2018","3.0635","3.0480","3.1955","2.9700","2.03M","1.26%"
"03/01/2018","3.0255","3.1140","3.1755","2.9340","223.22K","-3.04%"
"02/01/2018","3.1205","3.1980","3.2720","3.0260","1.95M","-2.35%"
"01/01/2018","3.1955","3.2845","3.2915","3.0950","233.33K","-2.89%"
"12/01/2017","3.2905","3.0515","3.3100","2.9255","10.53K","8.03%"
"11/01/2017","3.0460","3.1115","3.1830","3.0315","1.99M","-1.77%"
"10/01/2017","3.1010","2.9635","3.2500","2.9225","185.62K","5.24%"
"09/01/2017","2.9465","3.0970","3.1670","2.8835","19.86K","-4.55%"
