"Date","Price","Open","High","Low","Vol.","Change %"
"10/01/2020","33.46","33.23","34.64","31.47","938.60K","1.00%"
"09/01/2020","33.13","32.79","35.49","32.04","1.09M","1.22%"
"08/01/2020","32.73","30.47","33.94","30.36","358.92K","7.42%"
"07/01/2020","30.47","28.14","30.60","27.78","495.62K","8.28%"
"06/01/2020","28.14","27.54","28.87","27.07","460.23K","2.14%"
"05/01/2020","27.55","26.60","27.91","25.70","555.30K","3.57%"
"04/01/2020","26.60","27.12","28.14","25.09","1.20M","-2.78%"
"03/01/2020","27.36","28.69","30.16","25.02","1.22M","-4.60%"
"02/01/2020","28.68","30.30","32.33","28.35","1.22M","-5.35%"
"01/01/2020","30.30","35.11","35.67","30.25","988.45K","-12.86%"
"12/01/2019","34.77","30.58","35.52","30.11","1.48M","13.70%"
"11/01/2019","30.58","30.98","32.17","30.28","1.08M","-1.26%"
"10/01/2019","30.97","29.11","31.73","28.85","999.26K","6.50%"
"09/01/2019","29.08","28.51","30.41","28.02","951.47K","1.54%"
"08/01/2019","28.64","27.92","29.85","27.53","449.01K","2.73%"
"07/01/2019","27.88","28.45","28.87","27.54","442.37K","-1.73%"
"06/01/2019","28.37","27.72","28.85","27.08","430.03K","2.34%"
"05/01/2019","27.72","27.89","28.35","26.21","704.46K","-0.57%"
"04/01/2019","27.88","28.72","29.72","27.52","1.23M","-2.82%"
"03/01/2019","28.69","30.20","30.64","28.68","814.51K","-5.16%"
"02/01/2019","30.25","30.68","31.32","29.94","1.10M","-0.75%"
"01/01/2019","30.48","27.88","30.80","27.85","720.13K","9.44%"
"12/01/2018","27.85","28.43","29.25","27.58","1.11M","-0.75%"
"11/01/2018","28.06","28.24","28.79","27.18","1.09M","-0.64%"
"10/01/2018","28.24","28.99","30.11","27.97","878.88K","-2.59%"
"09/01/2018","28.99","28.51","29.45","27.13","847.92K","1.68%"
"08/01/2018","28.51","28.81","28.88","27.80","354.97K","-1.32%"
"07/01/2018","28.89","29.19","29.26","27.52","411.08K","-1.16%"
"06/01/2018","29.23","31.26","31.62","27.92","485.24K","-6.43%"
"05/01/2018","31.24","30.65","32.16","30.15","645.21K","2.02%"
"04/01/2018","30.62","32.22","33.00","30.55","1.31M","-4.70%"
"03/01/2018","32.13","32.29","32.89","31.43","898.32K","-0.31%"
"02/01/2018","32.23","33.28","33.50","31.61","1.35M","-3.16%"
"01/01/2018","33.28","33.39","34.10","32.30","752.56K","0.06%"
"12/01/2017","33.26","33.92","34.05","32.52","1.24M","-1.74%"
"11/01/2017","33.85","34.83","35.61","33.58","1.07M","-3.06%"
"10/01/2017","34.92","32.88","35.28","32.30","810.59K","6.40%"
"09/01/2017","32.82","34.81","35.79","32.65","987.47K","-5.72%"
"08/01/2017","34.81","34.70","35.26","32.74","444.37K","0.00%"
"07/01/2017","34.81","33.04","35.29","32.04","515.15K","5.36%"
"06/01/2017","33.04","31.53","33.49","31.04","528.46K","4.99%"
"05/01/2017","31.47","31.88","33.53","31.26","660.42K","-0.76%"
"04/01/2017","31.71","32.07","32.55","31.12","1.13M","-1.12%"
"03/01/2017","32.07","34.11","34.81","31.60","954.69K","-5.48%"
"02/01/2017","33.93","34.15","35.26","32.35","1.06M","-0.62%"
"01/01/2017","34.14","34.63","36.96","33.61","767.50K","-1.50%"
"12/01/2016","34.66","36.99","38.35","34.57","1.26M","-6.30%"
"11/01/2016","36.99","35.39","37.63","33.72","1.08M","4.52%"
"10/01/2016","35.39","33.31","36.50","32.50","952.46K","5.83%"
"09/01/2016","33.44","32.57","34.29","31.40","896.61K","2.58%"
"08/01/2016","32.60","30.38","34.54","29.71","393.95K","6.96%"
"07/01/2016","30.48","31.53","31.95","29.41","441.07K","-3.33%"
"06/01/2016","31.53","31.90","33.47","30.90","454.18K","-1.28%"
"05/01/2016","31.94","33.15","33.84","30.90","855.56K","-3.62%"
"04/01/2016","33.14","34.39","35.43","33.10","1.38M","-3.77%"
"03/01/2016","34.44","30.94","34.56","30.09","763.57K","11.56%"
"02/01/2016","30.87","31.09","32.43","30.70","849.83K","-0.71%"
"01/01/2016","31.09","30.69","31.42","29.00","688.94K","1.11%"
"12/01/2015","30.75","29.72","32.55","29.21","1.36M","4.52%"
"11/01/2015","29.42","28.56","29.64","27.02","892.49K","3.16%"
"10/01/2015","28.52","27.36","29.75","27.12","961.92K","4.32%"
"09/01/2015","27.34","27.95","28.19","26.18","894.44K","-2.46%"
"08/01/2015","28.03","30.03","30.62","25.47","394.61K","-6.88%"
"07/01/2015","30.10","33.65","33.71","29.97","495.86K","-10.55%"
"06/01/2015","33.65","33.44","35.31","32.25","513.96K","0.90%"
"05/01/2015","33.35","31.59","33.75","31.47","716.21K","5.37%"
"04/01/2015","31.65","30.63","32.49","30.62","1.09M","3.36%"
"03/01/2015","30.62","33.05","33.50","30.08","718.92K","-7.07%"
"02/01/2015","32.95","30.15","33.08","30.15","924.91K","8.96%"
"01/01/2015","30.24","32.40","34.00","29.56","727.77K","-5.91%"
"12/01/2014","32.14","32.18","33.62","31.17","1.03M","-0.46%"
"11/01/2014","32.29","35.04","35.04","32.05","789.15K","-7.80%"
"10/01/2014","35.02","32.50","35.16","31.86","790.46K","8.19%"
"09/01/2014","32.37","32.00","33.83","31.35","757.82K","1.12%"
"08/01/2014","32.01","36.19","36.24","31.84","308.57K","-11.48%"
"07/01/2014","36.16","38.96","39.20","35.82","422.55K","-7.16%"
"06/01/2014","38.95","38.61","41.25","37.89","434.94K","0.88%"
"05/01/2014","38.61","42.11","42.16","38.47","504.79K","-8.31%"
"04/01/2014","42.11","40.60","43.95","40.58","875.71K","3.64%"
"03/01/2014","40.63","41.87","45.05","40.08","716.11K","-2.78%"
"02/01/2014","41.79","37.91","41.96","37.50","980.11K","10.18%"
"01/01/2014","37.93","39.18","39.19","37.13","639.18K","-3.07%"
"12/01/2013","39.13","40.52","41.06","38.88","890.52K","-3.29%"
"11/01/2013","40.46","41.73","42.29","40.07","798.65K","-2.81%"
"10/01/2013","41.63","41.12","42.40","39.20","754.72K","1.29%"
"09/01/2013","41.10","44.37","44.77","40.95","624.68K","-6.53%"
"08/01/2013","43.97","42.27","45.00","41.47","302.90K","4.02%"
"07/01/2013","42.27","46.32","47.53","42.19","417.89K","-8.68%"
"06/01/2013","46.29","48.27","49.50","45.64","392.35K","-4.32%"
"05/01/2013","48.38","49.22","50.46","48.24","542.15K","-1.71%"
"04/01/2013","49.22","50.19","50.73","48.08","1.08M","-2.24%"
"03/01/2013","50.35","49.20","51.24","48.67","609.04K","2.50%"
"02/01/2013","49.12","53.28","53.98","49.07","924.85K","-7.81%"
"01/01/2013","53.28","51.30","53.40","49.12","805.33K","7.20%"
"12/01/2012","49.70","49.74","51.38","47.92","1.08M","-0.08%"
"11/01/2012","49.74","50.46","51.26","46.89","893.42K","-1.56%"
"10/01/2012","50.53","52.46","52.85","49.79","1.02M","-4.04%"
"09/01/2012","52.66","57.55","58.14","51.69","834.50K","-7.04%"
"08/01/2012","56.65","52.75","57.36","51.29","392.23K","7.33%"
"07/01/2012","52.78","52.69","55.19","51.53","510.62K","0.74%"
"06/01/2012","52.39","49.50","52.57","47.95","467.31K","6.01%"
"05/01/2012","49.42","55.15","55.49","48.79","781.92K","-10.23%"
"04/01/2012","55.05","55.57","57.80","54.78","1.10M","-0.83%"
"03/01/2012","55.51","54.40","56.21","52.88","873.80K","1.91%"
"02/01/2012","54.47","51.23","55.25","51.23","711.21K","6.16%"
"01/01/2012","51.31","53.15","53.79","50.16","688.49K","-2.12%"
"12/01/2011","52.42","49.55","52.67","48.34","983.52K","5.90%"
"11/01/2011","49.50","51.31","52.90","48.35","731.16K","-3.75%"
"10/01/2011","51.43","50.02","53.92","48.90","799.59K","2.43%"
"09/01/2011","50.21","58.60","58.77","50.05","982.68K","-14.45%"
"08/01/2011","58.69","55.91","58.83","52.63","306.03K","5.18%"
"07/01/2011","55.80","55.25","58.17","54.82","352.94K","1.05%"
