"Date","Price","Open","High","Low","Vol.","Change %"
"11/01/2020","2,035.25","1,896.25","2,028.75","1,896.25","0.14K","10.34%"
"10/01/2020","1,844.50","1,770.50","1,877.25","1,770.50","0.21K","3.09%"
"09/01/2020","1,789.25","1,811.75","1,812.00","1,772.00","0.38K","-0.06%"
"08/01/2020","1,790.25","1,770.25","1,790.00","1,770.00","0.33K","4.49%"
"07/01/2020","1,713.25","1,623.00","1,728.50","1,621.50","0.29K","4.83%"
"06/01/2020","1,634.25","1,549.25","1,625.25","1,528.25","0.24K","6.26%"
"05/01/2020","1,538.00","1,538.00","1,538.00","1,538.00","0.01K","1.77%"
"04/01/2020","1,511.25","1,495.00","1,522.50","1,460.25","0.22K","-0.05%"
"03/01/2020","1,512.00","1,716.75","1,716.75","1,528.25","0.04K","-10.63%"
"02/01/2020","1,691.75","1,720.75","1,767.50","1,688.50","0.37K","-2.98%"
"01/01/2020","1,743.75","1,841.50","1,842.00","1,838.00","0.17K","-4.86%"
"12/01/2019","1,832.75","1,763.50","1,808.00","1,763.50","0.12K","2.89%"
"11/01/2019","1,781.25","1,790.00","1,827.75","1,768.75","0.26K","1.01%"
"10/01/2019","1,763.50","1,731.00","1,754.00","1,708.00","0.42K","1.51%"
"09/01/2019","1,737.25","1,800.00","1,815.00","1,740.00","0.12K","-1.18%"
"08/01/2019","1,758.00","1,793.25","1,819.75","1,758.00","0.23K","-4.97%"
"07/01/2019","1,850.00","1,780.50","1,875.00","1,780.50","0.05K","1.65%"
"06/01/2019","1,820.00","1,820.00","1,820.00","1,820.00","","-18.20%"
"05/01/2019","2,225.00","2,225.00","2,225.00","2,225.00","","0.00%"
"04/01/2019","2,225.00","2,225.00","2,225.00","2,225.00","","0.00%"
"03/01/2019","2,225.00","2,225.00","2,225.00","2,225.00","","0.00%"
"02/01/2019","2,225.00","2,225.00","2,225.00","2,225.00","","-4.61%"
"01/01/2019","2,332.50","2,332.50","2,332.50","2,332.50","","0.00%"
"12/01/2018","2,332.50","2,332.50","2,332.50","2,332.50","","0.00%"
"11/01/2018","2,332.50","2,332.50","2,332.50","2,332.50","","0.00%"
"10/01/2018","2,332.50","2,332.50","2,332.50","2,332.50","","0.18%"
"09/01/2018","2,328.25","2,328.25","2,328.25","2,328.25","","0.23%"
"08/01/2018","2,323.00","2,323.00","2,323.00","2,323.00","","0.18%"
"07/01/2018","2,318.75","2,318.75","2,318.75","2,318.75","","0.23%"
"06/01/2018","2,313.50","2,313.50","2,313.50","2,313.50","","0.18%"
"05/01/2018","2,309.25","2,309.25","2,309.25","2,309.25","","0.18%"
"04/01/2018","2,305.00","2,305.00","2,305.00","2,305.00","","1.77%"
"03/01/2018","2,265.00","2,265.00","2,265.00","2,265.00","","0.22%"
"02/01/2018","2,260.00","2,260.00","2,260.00","2,260.00","","0.22%"
"01/01/2018","2,255.00","2,255.00","2,255.00","2,255.00","","0.22%"
"12/01/2017","2,250.00","2,250.00","2,250.00","2,250.00","","0.25%"
"11/01/2017","2,244.50","2,244.50","2,244.50","2,244.50","","0.22%"
"10/01/2017","2,239.50","2,239.50","2,239.50","2,239.50","0.02K","1.83%"
"09/01/2017","2,199.25","2,160.00","2,160.00","2,144.00","0.09K","1.02%"
"08/01/2017","2,177.00","2,094.25","2,164.75","2,083.25","0.02K","9.51%"
"07/01/2017","1,988.00","1,995.75","1,995.75","1,992.75","0.06K","-0.10%"
"06/01/2017","1,990.00","1,990.00","1,990.00","1,990.00","0.13K","-0.49%"
"05/01/2017","1,999.75","2,001.25","2,031.00","2,001.25","0.10K","0.24%"
"04/01/2017","1,995.00","1,989.75","2,000.25","1,989.75","0.09K","-1.86%"
"03/01/2017","2,032.75","1,999.00","2,040.00","1,948.50","0.48K","0.62%"
"02/01/2017","2,020.25","1,917.25","1,970.75","1,912.00","0.30K","4.78%"
"01/01/2017","1,928.00","1,786.75","1,949.25","1,786.75","0.15K","7.89%"
"12/01/2016","1,787.00","1,842.00","1,854.50","1,816.00","0.19K","-4.00%"
"11/01/2016","1,861.50","1,802.25","1,885.00","1,772.50","0.36K","3.42%"
"10/01/2016","1,800.00","1,736.50","1,785.75","1,682.25","0.35K","3.49%"
"09/01/2016","1,739.25","1,655.75","1,738.75","1,639.25","0.27K","4.48%"
"08/01/2016","1,664.75","1,675.00","1,741.25","1,663.25","0.24K","-0.94%"
"07/01/2016","1,680.50","1,707.75","1,716.75","1,631.25","0.20K","-0.87%"
"06/01/2016","1,695.25","1,603.25","1,699.50","1,598.00","0.48K","5.05%"
"05/01/2016","1,613.75","1,739.25","1,739.25","1,585.75","0.29K","-7.27%"
"04/01/2016","1,740.25","1,620.75","1,749.50","1,572.75","0.44K","8.01%"
"03/01/2016","1,611.25","1,674.50","1,676.75","1,574.75","0.23K","-3.29%"
"02/01/2016","1,666.00","1,639.75","1,673.25","1,585.75","0.28K","1.02%"
"01/01/2016","1,649.25","1,616.75","1,664.00","1,600.50","0.12K","0.47%"
"12/01/2015","1,641.50","1,599.00","1,698.25","1,599.00","0.26K","2.50%"
"11/01/2015","1,601.50","1,593.50","1,650.00","1,588.25","0.20K","2.27%"
"10/01/2015","1,566.00","1,608.00","1,683.00","1,555.00","0.22K","-4.72%"
"09/01/2015","1,643.50","1,710.00","1,710.00","1,655.00","0.01K","-3.52%"
"08/01/2015","1,703.50","1,695.25","1,695.25","1,647.50","0.03K","-0.82%"
"07/01/2015","1,717.50","1,772.00","1,838.00","1,722.00","0.05K","-4.57%"
"06/01/2015","1,799.75","1,832.25","1,850.25","1,805.00","0.19K","-2.45%"
"05/01/2015","1,845.00","2,097.00","2,114.50","1,861.75","0.17K","-9.35%"
"04/01/2015","2,035.25","2,001.75","2,034.00","1,960.00","0.10K","-1.15%"
"03/01/2015","2,059.00","2,069.25","2,069.25","2,057.75","0.04K","-0.79%"
"02/01/2015","2,075.50","2,262.00","2,283.50","2,093.25","0.18K","-7.98%"
"01/01/2015","2,255.50","2,150.75","2,298.25","2,140.50","0.13K","2.13%"
"12/01/2014","2,208.50","2,341.25","2,380.25","2,201.25","0.15K","-7.15%"
"11/01/2014","2,378.50","2,471.25","2,472.00","2,364.50","0.08K","-3.06%"
"10/01/2014","2,453.50","2,294.00","2,467.50","2,267.75","0.12K","5.33%"
"09/01/2014","2,329.25","2,448.75","2,481.00","2,314.00","0.17K","-5.40%"
"08/01/2014","2,462.25","2,363.75","2,482.25","2,313.00","0.12K","4.70%"
"07/01/2014","2,351.75","2,280.25","2,399.25","2,222.50","0.18K","4.88%"
"06/01/2014","2,242.25","2,254.00","2,256.75","2,165.25","0.20K","3.01%"
