"Date","Price","Open","High","Low","Vol.","Change %"
"10/01/2021","1,783.90","1,755.90","1,813.50","1,745.80","484.78K","1.57%"
"09/01/2021","1,756.30","1,815.00","1,834.50","1,721.50","135.98K","-3.28%"
"08/01/2021","1,815.80","1,813.40","1,832.10","1,690.10","26.40K","0.13%"
"07/01/2021","1,813.50","1,770.80","1,835.00","1,765.90","4.01M","2.37%"
"06/01/2021","1,771.60","1,905.90","1,917.40","1,750.10","440.42K","-6.95%"
"05/01/2021","1,904.00","1,768.10","1,913.30","1,765.60","4.71M","7.71%"
"04/01/2021","1,767.70","1,707.90","1,797.70","1,705.70","410.58K","3.11%"
"03/01/2021","1,714.40","1,732.80","1,757.40","1,673.30","4.65M","-0.83%"
"02/01/2021","1,728.80","1,863.60","1,874.00","1,714.90","701.78K","-6.50%"
"01/01/2021","1,849.00","1,908.20","1,962.50","1,800.80","4.34M","-2.43%"
"12/01/2020","1,895.10","1,777.50","1,908.50","1,776.40","282.52K","6.59%"
"11/01/2020","1,778.00","1,877.00","1,966.10","1,764.90","4.43M","-5.42%"
"10/01/2020","1,879.90","1,888.00","1,933.30","1,859.20","450.28K","-0.60%"
"09/01/2020","1,891.30","1,965.90","1,992.50","1,843.00","230.10K","-4.02%"
"08/01/2020","1,970.50","1,979.70","2,074.00","1,863.70","72.80K","0.13%"
"07/01/2020","1,968.00","1,798.90","1,985.70","1,766.30","5.27M","9.30%"
"06/01/2020","1,800.50","1,743.00","1,804.00","1,669.10","348.40K","3.30%"
"05/01/2020","1,742.90","1,693.50","1,775.80","1,676.00","3.74M","2.87%"
"04/01/2020","1,694.20","1,581.70","1,778.20","1,574.80","417.41K","6.60%"
"03/01/2020","1,589.30","1,592.80","1,704.30","1,450.90","8.08M","1.44%"
"02/01/2020","1,566.70","1,594.60","1,687.30","1,548.40","1.35M","-1.15%"
"01/01/2020","1,584.90","1,521.00","1,613.30","1,519.70","7.29M","4.06%"
"12/01/2019","1,523.10","1,467.30","1,529.00","1,457.40","421.77K","3.61%"
"11/01/2019","1,470.00","1,515.10","1,519.00","1,446.20","6.70M","-2.96%"
"10/01/2019","1,514.80","1,475.00","1,521.00","1,461.50","760.61K","3.10%"
"09/01/2019","1,469.20","1,526.00","1,559.80","1,467.00","154.47K","-3.53%"
"08/01/2019","1,523.00","1,413.00","1,555.00","1,403.80","87.36K","6.57%"
"07/01/2019","1,429.10","1,401.80","1,454.40","1,384.70","7.44M","1.09%"
"06/01/2019","1,413.70","1,308.00","1,438.20","1,308.00","658.05K","8.08%"
"05/01/2019","1,308.00","1,285.20","1,308.50","1,267.30","5.30M","1.73%"
"04/01/2019","1,285.70","1,294.30","1,311.00","1,265.90","463.64K","-0.76%"
