"Date","Price","Open","High","Low","Vol.","Change %"
"10/01/2021","1,249.50","1,264.50","1,273.75","1,195.75","1.64M","-1.26%"
"09/01/2021","1,265.50","1,294.00","1,317.00","1,259.25","1.12M","-2.09%"
"08/01/2021","1,292.50","1,355.00","1,379.75","1,277.25","1.29M","-4.65%"
"07/01/2021","1,355.50","1,434.75","1,459.75","1,334.00","473.20K","-5.21%"
"06/01/2021","1,430.00","1,493.50","1,577.75","1,289.00","627.08K","-3.51%"
"05/01/2021","1,482.00","1,549.25","1,667.50","1,438.00","1.25M","-3.41%"
"04/01/2021","1,534.25","1,436.00","1,574.75","1,374.75","2.31M","7.46%"
"03/01/2021","1,427.75","1,415.00","1,460.00","1,355.00","1.72M","1.67%"
"02/01/2021","1,404.25","1,372.00","1,445.75","1,336.75","1.87M","2.72%"
"01/01/2021","1,367.00","1,319.25","1,436.50","1,297.00","1.97M","4.27%"
"12/01/2020","1,311.00","1,170.00","1,320.75","1,143.00","2.27M","12.10%"
"11/01/2020","1,169.50","1,054.50","1,200.25","1,045.00","1.97M","10.72%"
"10/01/2020","1,056.25","1,026.50","1,088.50","1,016.50","2.43M","2.82%"
"09/01/2020","1,027.25","951.50","1,050.25","942.75","1.89M","7.73%"
"08/01/2020","953.50","890.25","966.75","863.25","1.66M","7.10%"
"07/01/2020","890.25","878.50","904.25","870.50","609.22K","1.31%"
"06/01/2020","878.75","846.00","883.75","837.00","648.80K","4.18%"
"05/01/2020","843.50","854.50","861.25","831.50","981.75K","-1.37%"
"04/01/2020","855.25","889.00","890.25","818.50","1.87M","-3.85%"
"03/01/2020","889.50","892.25","912.50","829.00","1.98M","-0.36%"
"02/01/2020","892.75","885.00","910.25","878.25","1.93M","0.68%"
"01/01/2020","886.75","956.00","961.00","886.50","1.26M","-7.20%"
"12/01/2019","955.50","892.25","956.25","882.50","1.69M","7.21%"
"11/01/2019","891.25","931.00","942.25","890.50","1.38M","-4.40%"
"10/01/2019","932.25","917.00","959.50","917.00","2.13M","1.39%"
"09/01/2019","919.50","866.25","920.50","851.00","1.31M","5.81%"
"08/01/2019","869.00","867.75","885.00","841.50","1.45M","0.00%"
"07/01/2019","869.00","915.50","923.50","867.50","576.59K","-3.92%"
"06/01/2019","904.50","882.50","928.00","855.00","654.99K","2.26%"
"05/01/2019","884.50","853.75","899.25","791.00","1.44M","3.57%"
"04/01/2019","854.00","897.50","920.25","851.25","1.88M","-4.87%"
"03/01/2019","897.75","909.50","925.75","887.75","1.33M","-1.37%"
"02/01/2019","910.25","935.50","945.00","907.00","1.53M","-2.04%"
"01/01/2019","929.25","894.25","940.50","893.00","1.13M","3.83%"
"12/01/2018","895.00","929.75","941.00","880.50","1.57M","-1.38%"
"11/01/2018","907.50","850.25","910.75","845.75","1.38M","6.55%"
"10/01/2018","851.75","859.50","906.25","844.50","1.77M","-0.90%"
"09/01/2018","859.50","845.50","873.00","821.25","1.17M","1.90%"
"08/01/2018","843.50","903.00","907.00","828.75","1.51M","-7.18%"
"07/01/2018","908.75","864.25","912.00","811.75","479.05K","5.24%"
"06/01/2018","863.50","1,024.25","1,031.00","847.50","768.15K","-15.61%"
"05/01/2018","1,023.25","1,048.75","1,055.50","996.00","1.33M","-2.41%"
"04/01/2018","1,048.50","1,056.00","1,078.00","994.50","2.62M","-0.66%"
"03/01/2018","1,055.50","1,053.75","1,082.50","1,020.25","2.06M","0.00%"
"02/01/2018","1,055.50","1,006.75","1,059.50","979.25","2.33M","4.82%"
"01/01/2018","1,007.00","967.50","1,016.00","944.50","1.34M","4.70%"
"12/01/2017","961.75","997.50","1,027.00","954.75","1.79M","-3.61%"
"11/01/2017","997.75","984.75","1,013.00","967.00","1.59M","1.32%"
"10/01/2017","984.75","977.50","1,013.00","963.25","1.83M","0.64%"
"09/01/2017","978.50","945.25","997.00","937.50","1.43M","3.52%"
"08/01/2017","945.25","989.25","992.75","921.00","1.57M","-5.43%"
"07/01/2017","999.50","955.00","1,032.50","955.00","745.53K","5.54%"
"06/01/2017","947.00","918.00","951.75","904.50","721.30K","3.13%"
"05/01/2017","918.25","959.75","989.00","913.25","1.25M","-3.97%"
"04/01/2017","956.25","957.00","972.50","941.25","1.89M","-0.08%"
"03/01/2017","957.00","1,036.25","1,052.25","955.00","1.53M","-7.60%"
"02/01/2017","1,035.75","1,034.00","1,074.50","1,017.00","1.82M","0.15%"
"01/01/2017","1,034.25","1,004.00","1,088.25","992.75","1.38M","3.01%"
"12/01/2016","1,004.00","1,043.00","1,071.25","997.00","1.70M","-3.58%"
"11/01/2016","1,041.25","1,011.50","1,074.00","975.25","1.67M","2.92%"
"10/01/2016","1,011.75","957.75","1,031.00","945.25","1.80M","5.47%"
"09/01/2016","959.25","942.25","999.00","937.00","1.17M","1.72%"
"08/01/2016","943.00","1,009.50","1,020.00","938.00","1.41M","-7.55%"
"07/01/2016","1,020.00","1,170.75","1,178.50","973.75","587.45K","-13.14%"
"06/01/2016","1,174.25","1,076.00","1,205.00","1,066.00","920.48K","9.08%"
"05/01/2016","1,076.50","1,029.75","1,093.00","1,008.50","2.05M","4.54%"
