Dates,SPGSCI Index,CO1 Comdty,QS1 Comdty,XB1 Comdty,HO1 Comdty,NG1 Comdty,PN1 Comdty,CL1 Comdty,RS1 Comdty,C 1 Comdty,O 1 Comdty,RR1 Comdty,SM1 Comdty,BO1 Comdty,S 1 Comdty,W 1 Comdty,FC1 Comdty,LH1 Comdty,LC1 Comdty,PB1 Comdty,LA1 Comdty,HG1 Comdty,GC1 Comdty,LL1 Comdty,LN1 Comdty,PA1 Comdty,PL1 Comdty,SI1 Comdty,LT1 Comdty,LX1 Comdty,CC1 Comdty,KC1 Comdty,CT1 Comdty,DL1 Comdty,LB1 Comdty,DA1 Comdty,JO1 Comdty,JN1 Comdty,SB1 Comdty
2017-11-13,428.5262,63.16,565.25,179.29,193.21,3.167,98.69,56.76,512.6,342.25,273.5,11.12,311.3,34.33,963.5,424.25,158.7,62.3,120.575,121.0,2089.1,311.65,1278.9,2514.0,12432.0,989.7,935.6,17.047,19606.0,3242.0,2208,127.6,68.88,1.442,467.4,16.8,160.6,189.0,15.13
2017-11-14,421.8385,62.21,550.5,176.12,190.7,3.102,98.69,55.7,510.1,337.5,276.25,11.24,310.3,34.01,959.0,428.0,157.625,59.975,119.5,121.0,2070.0,306.5,1282.9,2467.5,11737.0,985.55,927.3,17.073,19538.0,3167.0,2149,127.05,68.6,1.405,473.0,16.82,161.4,188.7,15.1
2017-11-15,420.623,61.87,556.0,173.88,190.87,3.08,98.69,55.33,519.2,338.25,269.25,12.085,311.3,34.75,976.25,420.0,158.0,61.125,120.2,121.0,2094.0,305.45,1277.7,2433.0,11646.5,985.1,933.1,16.971,19388.0,3173.0,2133,126.75,68.81,1.408,500.0,16.84,163.0,180.3,15.09
2017-11-16,418.7493,61.36,555.75,171.37,190.21,3.053,98.69,55.14,517.4,336.5,262.25,12.165,310.5,34.43,972.0,421.5,157.775,60.1,119.55,121.0,2091.0,304.8,1278.2,2402.5,11306.0,984.85,936.2,17.072,19407.0,3165.0,2131,126.7,69.21,1.39,449.7,16.8,166.1,182.0,15.26
2017-11-17,425.3512,62.72,562.75,174.47,194.66,3.097,98.69,56.55,519.4,343.0,257.0,12.285,318.2,34.44,990.5,427.25,151.725,60.65,118.85,121.0,2092.5,306.7,1296.5,2433.0,11531.5,992.9,954.6,17.373,19540.0,3200.5,2126,123.8,69.78,1.415,439.7,16.79,166.8,181.0,15.37
2017-11-20,422.8238,62.22,556.0,174.38,193.21,3.047,98.69,56.09,516.0,345.0,255.0,12.375,319.8,33.95,990.0,422.0,149.55,62.025,117.1,121.0,2074.5,309.3,1275.3,2460.25,11614.0,986.1,923.6,16.842,19545.0,3182.0,2084,122.9,71.37,1.398,429.7,16.83,167.3,179.2,14.98
2017-11-21,424.662,62.57,558.5,177.31,193.59,3.017,98.69,56.83,515.1,345.0,255.75,12.34,318.3,34.17,989.0,424.75,151.625,60.7,117.975,121.0,2070.5,312.85,1281.7,2475.25,11822.5,996.5,938.0,16.96,19345.0,3210.0,2102,123.85,70.9,1.392,431.3,16.82,166.75,174.5,14.88
2017-11-22,429.0203,63.32,562.25,176.79,193.26,2.968,98.69,58.02,515.3,345.25,250.75,12.42,324.4,34.05,997.25,422.75,152.725,62.825,119.05,121.0,2095.25,313.7,1292.2,2461.25,11793.0,1001.95,940.7,17.112,19470.0,3249.25,2119,124.55,70.74,1.397,427.5,16.8,166.75,175.4,15.28
2017-11-23,429.0203,63.55,564.5,176.79,193.26,2.968,98.69,58.02,512.7,345.25,250.75,12.42,324.4,34.05,997.25,422.75,152.725,62.825,119.05,121.0,2101.5,313.7,1292.2,2453.5,11883.5,1001.95,940.7,17.112,19490.0,3259.0,2119,124.55,70.74,1.397,427.5,16.8,166.75,175.4,15.28
2017-11-24,431.2306,63.86,564.75,178.8,195.29,2.813,98.69,58.95,511.0,342.25,249.25,12.42,323.8,33.94,993.25,415.75,153.3,63.25,118.575,121.0,2120.75,316.9,1287.3,2479.25,11988.0,993.7,945.3,16.992,19575.0,3253.75,2109,124.8,72.23,1.371,420.7,16.8,165.9,183.6,15.45
2017-11-27,429.6232,63.84,564.25,178.93,194.78,2.928,98.69,58.11,507.8,338.75,250.5,12.295,327.1,33.6,996.0,409.5,154.45,64.525,119.825,121.0,2122.75,313.45,1294.4,2463.0,11520.0,1001.05,950.8,17.02,19590.0,3202.5,2065,125.55,72.15,1.384,416.2,16.8,166.8,184.5,15.39
2017-11-28,428.785,63.61,565.75,177.2,195.07,3.074,98.69,57.99,508.7,336.25,244.75,12.305,323.5,34.0,993.0,410.75,154.5,65.75,119.65,121.0,2089.5,307.15,1294.9,2424.5,11297.5,1020.65,952.8,16.822,19615.0,3170.5,2047,127.45,74.05,1.357,426.2,16.81,165.3,186.0,15.04
2017-11-29,426.1139,63.11,561.25,173.09,192.21,3.179,98.69,57.3,510.4,339.0,246.5,12.375,325.0,33.95,992.5,416.5,155.575,65.075,120.475,121.0,2054.5,304.0,1282.1,2434.25,11468.0,1009.95,941.2,16.457,19595.0,3169.25,2096,129.6,75.52,1.352,421.8,15.25,163.5,189.9,15.07
2017-11-30,424.2574,63.57,557.0,172.84,189.27,3.025,98.69,57.4,509.6,341.75,247.75,12.53,324.5,33.75,985.75,409.25,154.175,64.275,119.9,121.0,2033.0,303.7,1273.2,2473.5,11057.0,1006.6,942.5,16.382,19700.0,3167.25,2048,126.3,75.04,1.343,427.7,15.37,160.1,189.3,15.08
2017-12-01,429.4847,63.73,567.75,174.16,194.13,3.061,98.69,58.36,506.1,344.75,247.25,12.46,328.2,33.6,994.25,414.5,150.325,65.275,117.225,121.0,2059.5,306.55,1278.8,2550.5,11235.5,1020.05,940.6,16.297,19535.0,3256.0,2040,127.55,75.43,1.35,435.4,15.32,162.7,193.3,14.98
2017-12-04,423.5571,62.45,554.5,169.22,189.45,2.985,98.69,57.47,507.4,339.5,241.25,12.18,335.4,33.36,998.5,410.25,149.95,64.95,116.375,121.0,2052.75,306.3,1274.3,2511.0,11328.0,998.75,926.0,16.284,19597.0,3179.0,2002,126.75,75.03,1.347,432.5,15.37,161.8,198.6,15.06
2017-12-05,422.7431,62.86,555.25,171.84,191.39,2.914,98.69,57.62,509.7,339.75,239.0,12.33,341.3,33.41,1008.5,406.0,147.825,64.275,116.425,121.0,2036.0,292.05,1261.6,2502.0,10809.5,991.75,917.5,15.973,19597.0,3120.0,1929,125.95,74.96,1.35,422.5,15.42,162.05,198.8,14.9
2017-12-06,414.6364,61.22,545.75,166.09,186.13,2.922,98.69,55.96,508.0,339.25,232.0,12.185,340.4,33.09,1002.75,398.5,146.025,63.825,115.9,121.0,2002.5,293.65,1262.8,2511.0,10751.0,1001.55,902.8,15.868,19570.0,3089.5,1911,124.85,75.17,1.317,424.4,15.42,157.7,195.9,14.45
2017-12-07,416.6986,62.2,549.0,170.0,189.7,2.763,98.69,56.69,505.9,338.75,229.0,12.13,333.5,33.25,992.0,394.25,146.325,63.575,115.625,121.0,1993.0,294.05,1249.8,2433.0,10985.5,1016.3,894.5,15.715,19510.0,3092.75,1885,120.85,74.23,1.315,425.9,15.51,153.45,197.0,14.31
2017-12-08,420.3289,63.4,564.75,171.66,192.88,2.772,98.69,57.36,505.1,340.0,226.25,12.065,330.0,33.54,989.75,392.0,145.225,63.675,115.575,121.0,1993.25,295.5,1245.2,2448.75,10894.5,1009.75,883.7,15.736,19535.0,3084.5,1892,120.6,73.72,1.329,429.7,15.6,152.85,193.7,14.05
2017-12-11,423.4001,64.69,572.25,172.66,195.06,2.828,98.69,57.99,502.5,336.5,227.5,12.22,326.0,33.4,982.5,387.75,145.45,63.6,115.175,121.0,2002.5,298.8,1243.7,2495.5,11182.5,1012.1,892.8,15.697,19487.0,3125.0,1917,119.0,73.0,1.316,429.9,15.61,151.0,193.1,13.95
2017-12-12,418.4786,63.34,572.25,169.76,193.36,2.678,98.69,57.14,500.1,335.75,227.25,12.26,322.9,33.36,975.75,387.25,147.1,63.75,116.15,121.0,1996.75,299.95,1238.5,2521.25,11013.0,1015.7,875.7,15.582,19242.0,3152.0,1872,117.05,72.91,1.295,423.5,15.6,149.95,194.4,13.77
2017-12-13,415.8313,62.44,562.75,164.67,190.44,2.715,98.69,56.6,498.7,336.75,234.0,11.77,325.1,33.11,979.25,392.25,145.65,63.95,115.65,121.0,1990.75,302.95,1245.4,2531.75,11037.0,1017.4,875.4,15.784,18855.0,3151.0,1893,118.95,74.13,1.295,421.1,15.61,148.45,194.2,13.85
2017-12-14,418.7631,63.31,561.5,167.07,190.99,2.684,98.69,57.04,494.0,336.25,238.75,11.715,321.2,33.02,967.75,395.0,146.25,64.025,116.275,121.0,2033.75,304.85,1253.8,2491.0,11098.5,1042.05,881.2,15.85,18965.0,3186.0,1893,119.15,75.33,1.274,430.7,15.51,146.9,195.5,13.77
2017-12-15,419.7015,63.23,564.0,165.48,190.35,2.612,98.69,57.3,495.0,347.5,254.25,11.705,320.6,33.16,967.25,418.25,147.75,68.525,118.9,121.0,2050.5,311.0,1254.3,2545.5,11520.0,1028.75,889.4,15.978,19175.0,3203.0,1877,116.95,75.92,1.262,431.9,15.5,144.5,194.9,13.66
2017-12-18,421.1064,63.41,569.0,167.25,192.52,2.745,98.69,57.16,491.2,347.0,251.5,11.71,318.5,33.02,961.5,420.5,147.65,67.4,119.975,121.0,2056.5,312.2,1262.2,2584.5,11778.0,1025.4,913.2,16.12,19370.0,3190.0,1922,118.55,75.2,1.269,434.9,15.5,141.05,198.1,13.76
2017-12-19,422.8235,63.8,569.0,169.66,193.99,2.692,98.69,57.46,493.8,347.5,246.5,11.715,315.2,33.22,956.0,419.5,145.2,66.9,120.0,121.0,2086.75,312.75,1260.7,2549.75,11713.5,1031.95,914.1,16.066,19405.0,3201.25,1912,121.75,75.03,1.268,431.2,15.44,140.8,198.0,14.41
2017-12-20,425.9833,64.56,575.5,173.53,194.42,2.637,98.69,58.09,494.8,349.25,245.0,11.84,315.7,32.96,954.0,423.5,141.775,68.375,119.4,121.0,2110.25,317.15,1266.1,2520.75,11996.5,1037.95,921.5,16.188,19530.0,3217.75,1931,123.15,75.71,1.285,430.6,15.44,138.95,198.0,14.57
2017-12-21,427.7987,64.9,576.25,174.76,195.02,2.598,98.69,58.36,492.1,351.25,244.0,11.995,314.2,32.67,948.75,427.0,142.925,68.575,119.625,121.0,2136.75,319.45,1267.3,2499.75,12025.5,1043.0,919.7,16.152,19410.0,3243.0,1907,122.25,77.94,1.295,440.6,15.44,137.05,197.6,14.77
2017-12-22,429.3362,65.25,575.5,176.23,196.94,2.667,98.69,58.47,496.2,352.0,242.5,11.95,312.8,32.74,949.5,424.75,141.55,69.975,119.825,121.0,2183.75,321.45,1275.4,2481.25,12086.5,1044.85,923.0,16.357,19600.0,3270.75,1809,120.4,77.87,1.306,450.6,15.43,135.25,199.1,14.6
2017-12-25,429.3362,65.25,575.5,176.23,196.94,2.667,98.69,58.47,496.2,352.0,242.5,11.95,312.8,32.74,949.5,424.75,141.55,69.975,119.825,121.0,2183.75,321.45,1275.4,2481.25,12086.5,1044.85,923.0,16.357,19600.0,3270.75,1809,120.4,77.87,1.306,450.6,15.43,135.25,207.9,14.6
2017-12-26,437.2558,67.02,599.0,178.66,203.85,2.643,98.69,59.97,496.2,352.75,243.25,11.795,315.2,33.2,959.25,422.25,144.4,71.525,121.5,121.0,2183.75,325.6,1284.1,2481.25,12086.5,1057.75,923.5,16.52,19600.0,3270.75,1856,122.2,77.43,1.296,452.0,15.41,134.05,210.0,14.7
2017-12-27,437.5827,66.44,594.5,179.15,204.02,2.738,98.69,59.64,489.5,353.75,242.75,11.79,314.2,33.07,955.5,428.0,145.175,71.025,122.025,121.0,2244.5,325.7,1287.0,2536.0,12062.5,1071.65,923.7,16.619,19775.0,3281.5,1866,124.5,78.95,1.296,450.6,15.42,133.15,210.1,14.93
2017-12-28,439.902,66.72,597.0,179.3,205.21,2.914,98.69,59.84,483.3,352.0,243.0,11.655,311.8,32.5,945.75,427.75,145.6,71.55,124.55,121.0,2276.0,330.85,1297.2,2521.5,12304.0,1063.45,926.9,16.923,20010.0,3317.0,1911,124.8,78.8,1.307,447.1,15.42,136.7,207.6,15.0
2017-12-29,442.4357,66.87,600.25,179.92,207.55,2.953,98.69,60.42,480.4,350.75,241.0,11.68,312.6,33.08,951.75,427.0,146.0,71.775,123.0,121.0,2258.25,330.05,1309.3,2482.75,12714.0,1061.0,934.2,17.145,20110.0,3335.0,1892,126.2,78.63,1.32,448.0,15.4,136.0,205.4,15.16
2018-01-01,442.4357,66.87,600.25,179.92,207.55,2.953,98.69,60.42,480.4,350.75,241.0,11.68,312.6,33.08,951.75,427.0,146.0,71.775,123.0,121.0,2258.25,330.05,1309.3,2482.75,12714.0,1061.0,934.2,17.145,20110.0,3335.0,1892,126.2,78.63,1.32,448.0,15.4,136.0,205.4,15.16
2018-01-02,442.7151,66.57,597.0,176.31,205.84,3.056,98.69,60.37,482.2,353.25,242.5,11.535,313.5,33.38,955.0,433.5,149.525,70.725,123.35,121.0,2253.75,327.8,1316.1,2570.5,12568.5,1087.35,943.8,17.206,20125.0,3369.0,1936,130.2,77.5,1.335,453.0,15.42,135.7,205.4,15.33
2018-01-03,447.1414,67.84,606.75,179.74,208.8,3.008,98.69,61.63,486.0,353.0,244.5,11.41,314.4,33.76,959.75,436.0,149.375,71.05,122.95,121.0,2215.25,325.75,1318.5,2578.5,12361.75,1083.35,957.8,17.267,19970.0,3343.5,1907,128.6,78.11,1.318,455.7,15.44,139.5,205.4,15.31
2018-01-04,447.8279,68.07,608.0,180.67,207.7,2.88,98.69,62.01,490.3,351.0,245.75,11.475,315.8,33.74,959.25,434.0,149.025,71.375,122.25,121.0,2237.0,326.3,1321.6,2586.5,12599.0,1094.75,966.1,17.269,19915.0,3382.5,1905,129.55,79.25,1.318,456.8,14.05,139.5,206.2,15.25
2018-01-05,443.7559,67.62,604.0,178.58,205.87,2.795,98.69,61.44,492.1,351.25,248.5,11.565,317.9,33.65,961.5,430.75,146.625,71.425,119.25,121.0,2190.25,322.95,1322.3,2539.75,12481.0,1082.2,971.2,17.285,20020.0,3380.0,1895,128.45,78.01,1.315,461.3,13.94,138.85,202.8,15.08
2018-01-08,443.7555,67.78,601.0,179.18,204.54,2.835,98.69,61.73,490.3,347.25,250.0,11.645,317.5,33.43,958.25,427.75,146.45,72.975,117.225,121.0,2161.25,322.4,1320.4,2605.75,12482.5,1095.9,972.3,17.144,20025.0,3406.0,1914,125.15,78.14,1.305,462.0,13.85,138.0,202.8,14.78
2018-01-09,448.4031,68.82,605.25,183.62,206.62,2.923,98.69,62.96,490.3,349.0,249.0,11.71,314.5,33.55,955.75,432.25,145.475,73.175,117.675,121.0,2138.0,321.6,1313.7,2547.5,12640.5,1098.15,967.9,17.01,19980.0,3351.75,1899,125.15,78.35,1.326,471.5,13.8,135.4,203.4,14.73
2018-01-10,450.447,69.2,612.0,183.27,208.07,2.906,98.69,63.57,487.5,349.0,251.0,11.695,312.9,33.29,947.0,434.25,144.375,72.525,116.875,121.0,2170.5,323.55,1319.3,2552.5,12879.5,1077.4,974.4,17.035,20095.0,3357.75,1941,123.95,79.65,1.324,480.2,13.78,134.85,204.7,14.65
2018-01-11,451.2194,69.26,612.0,183.7,207.67,3.084,98.69,63.8,484.7,348.75,250.5,11.52,309.6,32.97,940.5,433.25,143.825,70.975,117.075,121.0,2165.25,323.3,1322.5,2549.25,12570.0,1076.25,986.9,16.966,20240.0,3411.0,1928,122.8,82.65,1.347,494.4,13.81,136.5,203.1,14.18
2018-01-12,453.2331,69.87,612.75,184.95,208.5,3.2,98.69,64.3,486.9,346.25,249.5,11.58,309.8,32.93,944.0,420.5,144.35,71.575,117.375,121.0,2203.25,321.85,1334.9,2538.75,12683.0,1105.35,991.2,17.141,20302.0,3433.5,1914,122.25,81.68,1.357,472.0,13.76,136.2,204.7,14.18
2018-01-15,453.2331,70.26,618.75,184.95,208.5,3.2,98.69,64.3,491.0,346.25,249.5,11.58,309.8,32.93,944.0,420.5,144.35,71.575,117.375,121.0,2216.75,321.85,1334.9,2583.0,12807.0,1105.35,991.2,17.141,20330.0,3470.0,1914,122.25,81.68,1.357,472.0,13.76,136.2,205.1,14.18
2018-01-16,450.9068,69.15,614.75,183.84,206.34,3.129,98.69,63.73,489.3,348.25,250.0,12.145,322.8,32.79,968.0,416.5,145.6,73.9,118.1,121.0,2186.5,321.95,1337.1,2553.0,12502.0,1088.15,1000.2,17.189,20500.0,3421.75,1932,120.45,81.43,1.361,474.7,13.77,140.4,204.3,13.59
2018-01-17,452.7379,69.38,611.75,185.84,206.91,3.232,98.69,63.97,489.7,353.0,254.25,12.15,324.3,32.51,968.75,421.5,147.875,72.725,120.975,121.0,2196.75,318.9,1339.2,2552.0,12369.25,1109.7,1006.2,17.166,20530.0,3388.0,1985,123.1,82.14,1.359,476.4,13.84,140.0,203.6,13.42
2018-01-18,453.1232,69.31,611.75,188.35,206.17,3.189,98.69,63.95,492.6,351.5,259.75,12.145,328.4,32.23,973.0,425.25,149.175,73.05,121.95,121.0,2247.0,319.9,1327.2,2616.25,12434.0,1093.3,1005.0,16.954,20460.0,3397.0,1984,121.1,82.63,1.341,479.5,13.83,145.25,206.1,13.08
2018-01-19,450.3725,68.61,608.0,186.36,205.84,3.185,98.69,63.37,496.0,352.5,258.0,12.205,331.6,32.28,977.25,422.75,147.95,72.075,121.9,121.0,2222.0,318.75,1333.1,2591.75,12688.5,1098.4,1016.2,17.036,20655.0,3435.0,1931,121.25,83.42,1.332,480.0,13.88,146.5,203.5,13.25
2018-01-22,452.3482,69.03,614.25,188.01,205.69,3.224,98.69,63.49,494.1,352.0,265.0,12.18,338.6,32.16,984.25,425.75,147.9,71.8,123.55,121.0,2249.5,319.85,1331.9,2629.5,12730.5,1092.3,994.3,16.989,20820.0,3434.5,1938,122.55,83.41,1.324,474.8,13.89,148.45,204.4,13.17
2018-01-23,455.6685,69.96,617.75,190.87,208.61,3.444,98.69,64.47,496.1,351.25,270.0,12.2,339.6,32.52,986.25,421.5,148.625,72.25,124.725,121.0,2230.5,311.1,1336.7,2614.75,12817.0,1084.25,1005.3,16.913,20790.0,3428.25,1929,120.95,82.26,1.326,471.9,13.9,148.4,199.0,13.19
2018-01-24,461.3625,70.53,620.5,191.64,210.61,3.509,98.69,65.61,495.0,356.5,275.5,12.165,342.0,32.68,992.25,433.0,148.15,72.925,125.425,121.0,2251.5,322.85,1356.3,2648.5,13546.5,1106.35,1013.3,17.489,21240.0,3456.5,1955,122.5,82.27,1.349,472.9,13.89,147.95,196.1,13.16
2018-01-25,460.8564,70.42,627.25,191.54,211.54,3.447,98.69,65.51,496.0,355.25,261.0,12.14,340.4,32.5,992.25,434.5,147.85,72.475,122.475,121.0,2243.25,321.65,1362.9,2608.25,13662.5,1097.4,1029.3,17.615,21540.0,3488.5,1960,123.65,81.88,1.358,478.0,13.92,149.65,195.1,13.24
2018-01-26,463.445,70.52,628.5,193.77,213.6,3.505,98.69,66.14,493.7,356.5,266.0,12.335,335.7,32.79,985.5,441.0,146.725,72.275,124.6,121.0,2259.75,319.9,1352.1,2602.5,13622.5,1085.05,1015.0,17.441,21730.0,3501.5,1986,125.15,80.48,1.361,487.3,13.91,149.8,195.7,13.36
2018-01-29,460.5895,69.46,618.25,193.49,210.48,3.631,98.69,65.56,496.2,358.75,269.5,12.435,337.4,32.87,991.5,449.25,147.0,72.4,125.7,121.0,2226.5,319.4,1340.3,2610.0,13775.5,1083.4,1009.0,17.127,22020.0,3577.5,1946,124.95,78.36,1.385,477.8,13.91,152.6,188.7,13.67
2018-01-30,456.6109,69.02,611.5,189.54,207.17,3.195,98.69,64.5,498.3,361.5,270.0,12.41,340.5,33.08,1000.25,457.25,147.175,72.45,124.825,121.0,2208.0,318.9,1335.4,2600.5,13320.0,1052.45,1001.8,17.058,21710.0,3526.25,1970,122.3,77.03,1.38,467.8,13.88,148.1,188.5,13.72
2018-01-31,456.533,69.05,611.5,190.75,206.92,2.995,98.69,64.73,496.7,361.5,265.5,12.44,337.8,33.07,995.75,451.75,145.05,73.225,123.85,121.0,2223.5,319.55,1339.0,2631.0,13565.5,1023.55,1004.3,17.241,21765.0,3572.5,1996,121.85,77.28,1.39,470.9,13.4,148.7,188.1,13.23
2018-02-01,460.2272,69.65,616.75,189.58,209.04,2.856,98.69,65.8,494.3,361.75,267.25,12.405,334.0,32.9,985.0,451.0,149.55,74.825,126.425,121.0,2228.0,320.9,1344.3,2682.5,13967.5,1024.7,1007.8,17.155,21470.0,3586.5,2017,121.4,78.35,1.426,475.1,13.54,149.0,190.0,13.37
2018-02-02,456.5336,68.58,609.25,187.2,205.35,2.846,98.69,65.45,493.4,361.5,267.5,12.46,331.4,32.51,978.75,446.75,150.925,75.2,126.85,121.0,2212.5,318.75,1333.7,2699.75,13402.0,1044.95,999.4,16.709,21625.0,3531.25,2059,120.4,77.3,1.463,483.7,13.63,147.0,193.5,13.63
2018-02-05,451.5974,67.62,607.0,184.66,201.96,2.747,98.69,64.15,494.9,358.75,267.25,12.53,327.0,32.5,969.75,440.25,149.675,75.825,126.125,121.0,2212.75,322.1,1333.0,2660.75,13708.0,1032.95,995.5,16.671,22025.0,3577.75,2045,119.8,76.57,1.463,477.9,13.74,143.75,192.6,13.9
2018-02-06,447.379,66.86,595.25,180.52,198.51,2.759,98.69,63.39,499.8,363.5,269.0,12.55,331.7,33.16,986.25,446.25,148.725,74.75,125.625,121.0,2174.75,318.9,1326.1,2629.25,13344.5,1002.5,994.3,16.58,21815.0,3487.75,2041,122.85,76.19,1.423,484.0,13.68,146.3,187.6,13.84
2018-02-07,440.3374,65.51,579.0,176.6,193.13,2.702,98.69,61.79,498.2,365.25,273.25,12.5,335.4,32.56,983.0,460.5,148.3,73.85,125.6,121.0,2165.0,308.75,1311.6,2518.5,13133.0,984.55,981.7,16.238,21690.0,3406.0,2013,123.3,75.96,1.408,493.7,13.6,145.45,187.0,14.0
2018-02-08,438.0631,64.81,568.0,176.5,192.13,2.697,98.69,61.15,499.3,365.75,269.5,12.445,341.7,32.21,987.75,456.25,147.25,73.4,125.775,121.0,2178.5,308.2,1316.9,2536.5,13103.5,962.2,978.4,16.341,21405.0,3449.25,2034,122.85,76.62,1.415,491.9,13.47,147.5,182.8,13.58
2018-02-09,428.5254,62.79,552.25,170.02,185.51,2.584,98.69,59.2,497.9,362.0,266.5,12.325,343.8,31.96,983.0,449.0,146.2,73.175,126.525,121.0,2124.25,303.35,1313.1,2538.0,12931.5,963.35,961.5,16.139,21115.0,3409.0,2031,121.85,76.68,1.403,483.0,13.47,147.6,180.0,13.67
2018-02-12,430.4984,62.59,552.25,167.85,183.89,2.552,98.69,59.29,503.3,367.0,275.0,12.39,357.8,31.85,1001.75,464.0,147.675,73.075,127.125,121.0,2123.75,308.65,1324.2,2519.0,13061.0,976.15,972.8,16.57,21180.0,3407.5,1970,121.4,76.45,1.417,485.5,13.47,148.4,180.0,13.73
2018-02-13,431.7043,62.72,545.75,168.53,183.69,2.594,98.69,59.19,503.9,366.75,273.5,12.285,365.2,31.57,1011.75,460.75,147.275,73.35,126.825,121.0,2133.75,316.25,1328.1,2567.5,13409.0,980.7,975.7,16.528,21580.0,3492.5,1999,122.75,76.38,1.416,491.5,13.48,147.8,181.3,13.48
2018-02-14,439.1403,64.36,550.0,171.3,188.44,2.587,98.69,60.6,503.8,367.25,265.75,12.25,369.9,31.8,1017.25,455.75,148.175,73.5,127.65,121.0,2175.5,323.6,1355.5,2584.5,14059.0,997.3,999.1,16.878,21645.0,3592.0,2055,122.8,75.6,1.454,500.6,13.48,148.4,176.6,13.4
