Dates,SPGSCI Index,CO1 Comdty,QS1 Comdty,XB1 Comdty,HO1 Comdty,NG1 Comdty,PN1 Comdty,CL1 Comdty,RS1 Comdty,C 1 Comdty,O 1 Comdty,RR1 Comdty,SM1 Comdty,BO1 Comdty,S 1 Comdty,W 1 Comdty,FC1 Comdty,LH1 Comdty,LC1 Comdty,PB1 Comdty,LA1 Comdty,HG1 Comdty,GC1 Comdty,LL1 Comdty,LN1 Comdty,PA1 Comdty,PL1 Comdty,SI1 Comdty,LT1 Comdty,LX1 Comdty,CC1 Comdty,KC1 Comdty,CT1 Comdty,DL1 Comdty,LB1 Comdty,DA1 Comdty,JO1 Comdty,JN1 Comdty,SB1 Comdty
2015-01-12,384.7926,47.43,469.0,127.45,165.41,2.795,98.69,46.07,460.4,402.0,298.25,11.245,356.5,32.45,1013.5,555.5,223.4,76.65,160.45,121.0,1794.75,272.55,1232.8,1854.5,15034.0,814.1,1240.4,16.564,19904.0,2127.5,2994,176.75,59.73,1.456,323.8,16.07,143.3,191.1,14.76
2015-01-13,381.0193,46.59,458.25,126.85,163.3,2.943,98.69,45.89,464.1,385.75,293.25,11.24,349.7,32.39,1000.0,548.0,221.55,75.175,157.45,121.0,1780.25,264.4,1234.4,1816.5,14589.0,815.7,1247.4,17.156,19510.0,2070.5,2991,176.95,60.15,1.411,320.2,16.09,143.45,188.1,14.87
2015-01-14,388.9797,48.69,458.5,135.07,165.52,3.233,98.69,48.48,469.1,381.0,282.75,10.985,328.9,32.57,992.5,537.75,220.15,76.025,155.75,121.0,1767.0,250.55,1234.5,1752.75,14244.5,780.65,1238.4,16.988,19341.0,2024.5,2992,179.85,58.98,1.33,315.9,15.9,143.85,183.5,14.93
2015-01-15,382.7226,47.67,473.0,129.94,162.33,3.158,98.69,46.25,451.4,380.0,281.75,11.33,326.7,32.99,991.0,532.75,215.65,75.625,154.2,121.0,1782.0,255.8,1264.8,1766.0,14414.0,766.35,1262.1,17.102,19323.0,2054.25,2977,176.65,59.49,1.308,310.9,16.02,146.65,184.6,15.35
2015-01-16,391.4441,50.17,472.25,135.88,166.56,3.127,98.69,48.69,450.6,387.0,288.75,11.325,326.2,33.39,991.75,532.75,214.1,74.5,154.45,121.0,1840.25,261.7,1276.9,1843.0,14722.0,754.3,1269.8,17.75,19340.0,2092.0,2942,171.0,59.23,1.353,311.9,16.01,146.5,182.5,15.33
2015-01-19,391.4441,48.84,473.5,135.88,166.56,3.127,98.69,48.69,449.7,387.0,288.75,11.325,326.2,33.39,991.75,532.75,214.1,74.5,154.45,121.0,1815.75,261.7,1276.9,1845.5,14417.0,754.3,1269.8,17.75,19294.0,2074.0,2942,171.0,59.23,1.353,311.9,16.01,146.5,184.4,15.33
2015-01-20,381.236,47.99,474.25,131.28,162.66,2.831,98.69,46.39,455.7,390.25,290.25,11.265,326.5,32.84,982.0,537.0,214.475,71.775,153.05,121.0,1839.75,259.4,1294.2,1902.5,14740.0,778.75,1287.0,17.956,19446.0,2096.0,2925,164.3,57.79,1.388,302.9,16.01,146.5,183.9,15.83
2015-01-21,386.1453,49.03,470.5,132.55,164.64,2.974,98.69,47.78,458.8,388.0,290.75,11.37,330.5,32.41,983.5,536.75,215.7,72.35,153.7,121.0,1867.75,261.25,1293.7,1916.0,14990.5,768.25,1277.3,18.193,19374.0,2137.25,2852,161.25,58.01,1.389,308.7,16.05,146.75,185.0,15.92
2015-01-22,381.6765,48.52,474.25,133.08,163.79,2.835,98.69,46.31,462.2,383.75,291.0,11.16,330.1,31.97,976.75,533.75,215.975,71.6,153.35,121.0,1859.0,257.85,1300.7,1884.25,14809.0,772.3,1284.0,18.36,19511.0,2137.25,2801,159.95,57.76,1.393,305.8,16.01,146.95,188.2,15.91
2015-01-23,379.7409,48.79,477.0,134.79,164.67,2.986,98.69,45.59,461.5,386.75,290.5,11.01,331.5,31.6,972.75,530.0,213.7,69.3,150.35,121.0,1820.5,250.15,1292.6,1840.0,14308.0,774.1,1268.0,18.3,19473.0,2087.0,2755,162.45,57.3,1.43,311.5,16.08,147.25,187.0,15.17
2015-01-26,377.6521,48.16,475.25,131.67,163.98,2.881,98.69,45.15,460.7,384.0,290.75,10.885,338.9,31.08,983.5,520.5,211.65,70.825,149.825,121.0,1871.75,254.3,1279.4,1865.0,14707.0,781.85,1254.7,17.983,19586.0,2128.0,2737,161.85,58.62,1.448,316.3,16.13,144.35,189.4,15.35
2015-01-27,382.1973,49.6,475.25,135.01,166.28,2.981,98.69,46.23,459.6,381.25,289.25,10.97,336.6,31.17,973.75,519.0,210.775,69.425,152.825,121.0,1845.0,246.25,1291.7,1863.75,14745.0,780.75,1266.3,18.084,19291.0,2099.75,2743,168.2,58.78,1.418,311.7,16.12,141.45,194.4,15.16
2015-01-28,376.7316,48.47,478.5,134.5,163.18,2.866,98.69,44.45,449.8,373.25,287.5,10.735,337.4,30.34,970.25,505.25,212.45,71.525,153.95,121.0,1837.5,247.95,1285.9,1881.5,15006.0,796.3,1257.6,18.088,19220.0,2110.75,2715,167.7,59.44,1.378,315.5,16.11,135.45,195.0,15.16
2015-01-29,375.0788,49.13,473.5,135.37,161.84,2.719,98.69,44.53,449.1,371.5,282.5,10.86,337.9,29.54,968.25,507.75,212.4,68.55,153.525,121.0,1806.0,245.15,1254.6,1852.25,14856.0,771.6,1217.3,16.773,19151.0,2082.25,2686,160.0,59.57,1.364,321.8,16.16,134.45,193.9,14.85
2015-01-30,389.6819,52.99,478.25,141.52,168.63,2.691,98.69,48.24,453.4,370.0,275.5,10.57,329.9,30.0,961.0,502.75,205.2,67.475,154.85,121.0,1851.75,249.45,1278.5,1850.25,15118.0,772.4,1238.2,17.208,18995.0,2118.75,2693,161.9,59.36,1.367,321.8,16.14,140.0,191.3,14.79
2015-02-02,396.3375,54.75,512.25,154.46,175.75,2.68,98.69,49.57,451.4,369.75,269.25,10.305,327.9,30.41,959.5,492.75,200.7,66.325,153.2,121.0,1856.75,249.0,1276.2,1839.75,15281.0,788.0,1228.6,17.251,18825.0,2122.5,2672,162.45,59.89,1.39,312.2,16.14,139.6,197.4,14.22
2015-02-03,412.6965,57.91,536.75,160.13,184.65,2.754,98.69,53.05,457.3,385.75,280.0,10.385,340.6,30.8,987.0,513.75,199.5,67.2,153.75,121.0,1875.0,258.15,1259.7,1840.5,15262.0,786.0,1235.2,17.321,18997.0,2148.75,2691,160.75,61.45,1.45,313.7,16.14,139.85,202.5,14.47
2015-02-04,395.9003,54.16,535.75,148.17,176.66,2.662,98.69,48.45,455.3,383.5,281.0,10.25,332.7,30.59,972.0,511.0,196.725,65.1,153.0,121.0,1863.5,259.1,1263.8,1858.0,15077.0,790.2,1238.9,17.395,18972.0,2132.5,2724,164.9,61.23,1.422,309.6,15.74,137.9,205.7,14.45
2015-02-05,404.0587,56.57,543.75,152.48,180.59,2.6,98.69,50.48,458.7,385.25,287.75,10.45,331.4,31.71,981.25,525.75,195.65,63.275,153.425,121.0,1871.0,259.5,1262.0,1835.5,15128.0,795.7,1249.7,17.196,18938.0,2137.25,2743,164.75,61.79,1.447,311.9,15.77,137.55,205.3,14.41
2015-02-06,410.414,57.8,554.5,155.91,183.91,2.579,98.69,51.69,459.6,385.75,283.5,10.74,329.4,31.82,973.5,527.0,199.45,63.875,156.075,121.0,1857.25,258.55,1233.9,1841.75,15185.0,781.3,1221.6,16.694,18477.0,2154.5,2775,166.85,61.59,1.439,315.5,15.88,136.3,209.4,14.51
2015-02-09,417.0896,58.34,570.0,157.82,187.29,2.597,98.69,52.86,459.7,391.25,279.5,10.435,329.6,32.01,978.5,529.75,203.625,61.275,158.45,121.0,1860.5,258.05,1240.8,1840.0,15104.0,779.65,1220.4,17.07,18227.0,2151.5,2867,167.6,62.3,1.457,320.8,15.78,140.7,213.6,14.82
2015-02-10,408.5946,56.43,557.0,155.23,183.27,2.677,98.69,50.02,457.6,388.0,275.0,10.235,326.9,31.45,969.0,521.75,202.025,61.525,159.1,121.0,1817.25,255.15,1231.6,1819.75,14769.5,765.7,1207.3,16.873,18177.0,2104.75,2863,159.4,62.51,1.463,317.8,15.75,135.85,212.0,14.71
2015-02-11,404.2377,54.66,550.25,154.32,181.41,2.797,98.69,48.84,461.6,385.75,273.5,10.38,329.6,31.75,977.75,525.75,198.75,61.225,158.6,121.0,1804.25,254.1,1219.0,1788.5,14694.5,766.55,1195.6,16.761,17632.0,2107.5,2879,159.45,62.02,1.446,313.8,15.75,135.2,212.0,14.71
2015-02-12,416.9822,57.05,550.25,159.55,191.37,2.713,98.69,51.21,463.2,383.0,273.25,10.33,330.5,32.01,983.75,521.25,200.3,61.95,159.1,121.0,1826.75,260.2,1220.1,1820.25,14649.0,773.65,1200.5,16.794,17981.5,2136.0,2955,164.55,62.48,1.436,310.9,15.8,135.6,215.0,15.04
2015-02-13,425.9905,61.52,583.5,162.62,197.14,2.804,98.69,52.78,467.4,387.25,278.5,10.525,332.3,32.4,990.5,533.0,203.85,62.075,160.0,121.0,1822.75,260.5,1226.5,1836.0,14590.0,794.45,1207.5,17.294,18249.0,2141.25,2969,163.2,62.7,1.442,312.2,15.73,137.65,218.5,14.88
2015-02-16,425.9905,61.4,585.75,162.62,197.14,2.804,98.69,52.78,467.4,387.25,278.5,10.525,332.3,32.4,990.5,533.0,203.85,62.075,160.0,121.0,1804.5,260.5,1226.5,1818.5,14542.0,794.45,1207.5,17.294,18094.0,2138.75,2969,163.2,62.7,1.442,312.2,15.73,137.65,220.0,14.88
2015-02-17,426.2522,62.53,576.75,159.01,197.74,2.759,98.69,53.53,472.8,389.5,278.0,10.68,342.3,32.32,1007.75,534.75,201.45,64.0,158.6,121.0,1811.5,258.15,1208.1,1783.75,14196.0,783.25,1177.0,16.378,18042.0,2094.25,2990,155.65,63.8,1.455,306.3,15.74,137.7,218.2,15.14
2015-02-18,420.5657,60.53,577.5,157.36,195.94,2.831,98.69,52.14,469.9,383.75,274.25,10.87,338.6,32.01,995.75,527.75,203.1,64.225,159.175,121.0,1811.5,261.45,1199.7,1804.25,14211.5,776.6,1167.2,16.265,18067.0,2078.25,3027,152.8,64.62,1.444,303.0,15.74,134.35,216.0,15.09
2015-02-19,418.3577,60.21,568.25,161.62,199.38,2.834,98.69,51.16,473.5,389.75,277.0,10.8,347.5,31.83,1007.25,527.75,202.55,67.05,158.925,121.0,1810.25,262.0,1207.1,1790.75,13942.5,786.8,1172.3,16.381,18166.0,2067.5,3025,149.2,64.44,1.457,301.3,15.73,132.75,216.9,14.68
2015-02-20,416.1673,60.22,581.5,164.07,211.18,2.951,98.69,50.34,470.1,385.25,273.5,10.79,347.5,31.48,999.25,510.25,199.175,67.4,156.7,121.0,1785.0,259.45,1204.4,1762.75,13913.0,779.2,1169.5,16.273,17887.0,2037.0,3027,148.65,64.67,1.432,303.5,15.54,131.65,220.8,14.39
2015-02-23,410.5871,58.9,580.0,164.62,221.79,2.879,98.69,49.45,469.7,378.75,272.0,10.465,348.3,31.14,999.25,505.75,198.075,68.325,156.025,121.0,1782.25,259.25,1200.3,1755.5,14082.0,785.95,1162.9,16.254,17963.0,2035.75,3054,144.45,64.75,1.399,303.2,15.49,126.6,210.4,14.31
2015-02-24,410.1862,58.66,579.25,162.02,202.89,2.902,98.69,49.28,472.8,377.5,274.5,10.445,356.9,31.42,1016.0,505.75,195.6,68.575,156.65,121.0,1801.75,264.8,1196.9,1766.5,14307.0,790.0,1162.6,16.188,18088.0,2064.0,3082,145.35,64.76,1.372,295.2,15.5,123.9,217.1,14.17
2015-02-25,418.4012,61.63,579.75,171.87,210.36,2.894,98.69,50.99,458.5,375.75,275.5,10.495,350.5,31.71,1007.75,497.75,196.975,69.325,158.35,121.0,1788.5,266.35,1201.0,1741.25,14340.0,808.05,1168.8,16.43,18111.0,2045.75,3024,139.75,65.52,1.364,291.2,15.5,123.2,217.7,13.79
2015-02-26,411.7228,60.05,585.75,170.76,213.58,2.697,98.69,48.17,455.0,380.0,281.5,10.385,354.6,31.84,1024.0,503.25,200.3,67.15,161.125,121.0,1799.25,271.4,1210.1,1751.75,14335.0,810.25,1173.6,16.583,18083.0,2058.0,3051,136.55,65.17,1.397,295.5,15.49,121.4,220.5,14.08
2015-02-27,421.2419,62.58,593.75,176.76,229.89,2.734,98.69,49.76,461.3,384.5,290.5,10.47,353.7,32.8,1030.75,517.5,201.9,67.475,158.0,121.0,1809.25,271.6,1213.1,1720.5,14048.5,818.45,1185.6,16.513,17928.0,2051.75,3102,136.75,64.73,1.444,297.2,15.49,121.55,222.1,13.93
2015-03-02,413.0635,59.54,584.5,189.73,188.73,2.698,98.69,49.59,461.8,378.75,289.75,10.535,344.3,32.65,1011.25,508.0,204.1,67.675,153.45,121.0,1795.25,271.1,1208.2,1740.25,13804.5,830.3,1189.9,16.407,17768.0,2042.5,3086,135.1,64.63,1.447,299.5,15.49,125.15,221.6,13.64
2015-03-03,417.2149,61.02,585.25,194.99,193.95,2.712,98.69,50.52,459.7,382.0,292.75,10.36,341.8,32.8,1008.75,508.75,202.725,65.6,151.05,121.0,1787.25,267.35,1204.4,1744.25,13623.5,831.15,1189.6,16.258,17813.0,2013.0,3100,126.25,63.73,1.474,294.4,15.49,116.45,220.4,13.45
2015-03-04,417.3721,60.55,577.25,192.57,190.13,2.769,98.69,51.53,450.0,381.5,292.75,10.465,334.1,32.03,989.0,493.5,207.225,68.0,154.05,121.0,1792.0,267.7,1200.9,1771.0,13887.0,830.4,1181.7,16.132,17761.0,2013.0,3087,134.05,63.61,1.5,290.7,15.46,118.05,221.3,13.34
2015-03-05,414.7058,60.48,581.0,188.73,187.73,2.841,98.69,50.76,445.4,382.75,293.25,10.35,334.4,31.43,979.25,481.25,206.575,66.825,153.275,121.0,1791.25,267.2,1196.2,1819.5,14146.5,825.0,1180.1,16.132,18107.0,2002.75,3075,131.55,63.21,1.512,287.0,15.45,119.2,218.3,13.44
2015-03-06,411.7778,59.73,582.25,188.19,186.9,2.839,98.69,49.61,445.7,379.25,295.25,10.235,337.0,31.14,979.25,485.75,209.725,66.125,154.65,121.0,1773.25,262.9,1164.3,1820.5,14317.0,818.05,1158.8,15.784,18070.0,2003.5,3023,136.5,62.95,1.46,283.0,15.42,116.0,216.3,13.44
2015-03-09,410.5796,58.53,575.75,187.47,183.98,2.678,98.69,50.0,452.1,383.25,284.25,10.305,343.9,30.88,988.25,494.25,209.7,66.075,154.0,121.0,1769.75,268.7,1166.5,1840.75,14452.0,822.6,1148.6,15.755,18161.0,2024.25,3000,133.65,61.92,1.472,286.7,15.41,120.3,213.5,13.27
2015-03-10,402.9195,56.39,561.25,181.83,181.35,2.732,98.69,48.29,456.8,382.25,288.75,10.29,342.0,30.84,980.0,496.5,212.225,65.975,154.75,121.0,1749.25,263.5,1160.1,1811.0,13996.0,803.75,1130.0,15.613,17751.0,2002.5,2979,131.7,60.87,1.467,285.2,15.42,119.1,212.7,13.02
2015-03-11,405.5085,57.54,557.5,182.64,182.04,2.824,98.69,48.17,464.5,384.0,280.5,10.505,345.7,30.97,989.0,503.0,214.6,64.125,155.6,121.0,1736.0,262.25,1150.6,1806.0,13720.0,789.05,1115.4,15.345,17382.0,1980.75,2940,128.4,60.33,1.491,281.7,15.42,118.3,213.0,13.14
2015-03-12,403.3638,57.08,557.5,180.95,177.91,2.734,98.69,47.05,458.7,382.25,279.75,10.47,343.5,30.76,986.5,513.25,214.675,62.3,155.8,121.0,1739.0,267.45,1151.9,1816.0,13849.0,786.6,1114.9,15.493,17175.0,1993.5,2922,128.85,61.22,1.496,270.5,15.5,114.4,216.5,13.21
2015-03-13,393.3518,54.67,523.75,176.23,171.3,2.727,98.69,44.84,452.5,374.0,274.75,10.435,338.0,30.19,968.25,508.75,213.125,62.1,154.275,121.0,1769.75,267.85,1152.4,1777.0,14080.0,788.35,1115.2,15.477,17261.0,2000.25,2902,126.45,60.5,1.444,267.0,15.5,114.1,218.5,12.7
2015-03-16,389.7341,53.44,509.75,172.86,169.86,2.716,98.69,43.88,460.7,379.0,278.0,10.525,323.7,30.39,969.25,514.0,212.425,62.2,153.2,121.0,1772.5,267.75,1153.2,1742.0,13871.0,779.75,1107.9,15.601,17503.0,1991.25,2869,134.9,60.49,1.439,269.5,15.5,115.55,218.5,12.9
2015-03-17,386.9076,53.51,509.0,173.01,169.39,2.855,98.69,43.46,457.1,371.0,271.0,10.625,317.5,30.04,954.5,503.5,211.575,61.775,153.575,121.0,1779.5,264.15,1148.2,1715.5,13688.0,761.8,1093.7,15.562,17340.0,2006.25,2788,133.95,60.21,1.423,273.1,15.52,112.25,220.2,12.82
