Dates,SPGSCI Index,CO1 Comdty,QS1 Comdty,XB1 Comdty,HO1 Comdty,NG1 Comdty,PN1 Comdty,CL1 Comdty,RS1 Comdty,C 1 Comdty,O 1 Comdty,RR1 Comdty,SM1 Comdty,BO1 Comdty,S 1 Comdty,W 1 Comdty,FC1 Comdty,LH1 Comdty,LC1 Comdty,PB1 Comdty,LA1 Comdty,HG1 Comdty,GC1 Comdty,LL1 Comdty,LN1 Comdty,PA1 Comdty,PL1 Comdty,SI1 Comdty,LT1 Comdty,LX1 Comdty,CC1 Comdty,KC1 Comdty,CT1 Comdty,DL1 Comdty,LB1 Comdty,DA1 Comdty,JO1 Comdty,JN1 Comdty,SB1 Comdty
2013-04-29,629.99,103.81,857.5,282.75,290.07,4.392,98.69,94.5,642.0,684.0,411.0,14.66,431.4,49.46,1471.75,709.75,140.425,89.3,127.7,121.0,1868.0,322.55,1467.4,2028.25,15443.0,699.2,1507.4,24.122,20868.0,1877.75,2335,133.6,83.6,2.571,348.5,17.6,143.2,247.0,17.49
2013-04-30,624.44,102.37,845.75,280.09,287.35,4.343,98.69,93.46,636.2,683.25,415.5,14.855,428.3,49.13,1467.75,721.75,139.55,90.1,128.4,121.0,1839.0,318.75,1472.1,2011.75,15329.5,697.8,1507.2,24.144,20336.0,1840.25,2368,134.95,85.53,2.582,345.5,17.6,141.4,251.3,17.67
2013-05-01,611.06,99.95,822.75,271.93,278.89,4.326,98.69,91.03,637.1,681.75,390.25,15.02,415.6,48.64,1437.5,710.5,139.5,90.9,122.475,121.0,1792.0,308.25,1446.2,1963.75,14761.5,684.75,1469.5,23.305,19938.0,1811.25,2415,134.5,82.09,2.599,339.0,18.65,141.75,250.0,17.33
2013-05-02,622.62,102.85,834.75,278.06,285.55,4.025,98.69,93.99,633.2,697.5,416.25,15.025,418.6,48.42,1441.0,718.75,140.6,91.3,123.65,121.0,1778.5,310.45,1467.6,1926.0,14615.0,693.3,1500.2,23.79,19638.0,1788.75,2414,138.95,83.83,2.713,337.2,18.69,145.05,246.5,17.6
2013-05-03,631.08,104.19,858.0,282.54,288.44,4.041,98.69,95.61,630.4,699.5,421.5,15.2,417.8,49.16,1455.0,711.25,138.775,91.4,121.825,121.0,1850.75,331.35,1464.2,2023.75,15159.5,693.3,1501.2,23.975,20437.0,1856.0,2404,140.3,84.72,2.703,338.6,18.7,146.95,246.5,17.53
2013-05-06,632.74,105.46,858.75,286.57,292.02,4.011,98.69,96.16,629.4,678.75,412.5,15.315,413.1,48.69,1444.5,693.0,138.4,91.05,121.3,121.0,1850.75,331.0,1468.0,2023.75,15159.5,697.1,1507.7,23.918,20437.0,1856.0,2390,141.35,85.31,2.521,339.5,18.68,143.45,246.5,17.81
2013-05-07,630.47,104.4,868.5,283.34,292.77,3.92,98.69,95.62,629.3,676.5,407.75,15.25,416.3,49.09,1463.5,699.5,136.875,91.45,120.825,121.0,1851.0,330.05,1448.8,2009.5,15129.0,680.6,1481.2,23.771,20155.0,1840.75,2384,142.3,86.01,2.563,334.7,18.56,141.6,260.0,17.64
2013-05-08,632.85,104.34,863.75,285.38,291.47,3.978,98.69,96.62,632.3,675.0,408.75,15.075,425.3,48.66,1479.0,696.75,135.6,91.975,120.2,121.0,1879.0,337.1,1473.7,2047.0,15338.0,698.25,1504.9,23.892,20705.0,1863.25,2379,144.15,86.2,2.583,334.6,18.59,147.35,265.0,17.47
2013-05-09,634.91,104.47,867.5,288.51,293.66,3.983,98.69,96.39,636.8,694.5,413.0,15.285,440.1,49.07,1491.25,716.25,135.75,92.0,120.55,121.0,1863.0,334.15,1468.6,1996.5,15216.5,714.75,1516.5,23.879,20679.0,1840.75,2336,145.8,87.92,2.627,328.5,18.58,147.8,265.3,17.47
2013-05-10,629.36,103.91,867.5,286.03,290.62,3.91,98.69,96.04,648.5,687.75,409.0,15.195,444.3,49.17,1488.25,696.75,135.375,92.0,120.45,121.0,1843.75,335.6,1436.6,1974.75,15291.5,705.7,1486.0,23.632,20771.0,1828.0,2298,143.8,86.48,2.606,335.0,18.55,148.2,280.3,17.43
2013-05-13,627.87,102.82,860.75,282.1,289.1,3.925,98.69,95.17,653.8,718.0,412.5,15.355,457.9,49.61,1521.0,701.5,134.85,91.925,120.575,121.0,1840.0,336.2,1434.3,1991.0,15208.5,718.7,1484.5,23.67,20838.0,1830.5,2315,144.55,86.04,2.671,332.5,18.51,148.15,284.0,17.25
2013-05-14,625.54,102.6,860.75,283.76,287.3,4.024,98.69,94.21,656.2,706.75,415.25,15.26,461.0,49.26,1524.5,701.5,135.5,92.0,120.775,121.0,1845.0,329.05,1424.5,1970.75,15061.0,727.15,1501.9,23.355,20963.0,1828.0,2342,141.65,86.92,2.653,320.5,18.49,148.65,276.6,17.02
2013-05-15,624.91,103.68,846.75,286.7,288.01,4.07,98.69,94.3,628.0,650.75,379.5,15.23,410.5,49.35,1412.75,693.75,135.075,91.925,120.0,121.0,1824.0,326.7,1396.2,1961.75,14857.0,729.05,1490.7,22.643,20727.0,1802.75,2333,138.0,86.45,2.634,314.3,18.5,146.45,271.6,16.95
2013-05-16,627.99,103.8,871.75,288.22,290.87,3.932,98.69,95.16,626.1,641.5,377.75,15.28,414.9,49.52,1427.5,687.75,135.025,92.875,119.9,121.0,1840.5,329.2,1386.9,1988.5,14851.0,740.75,1485.6,22.643,20926.5,1811.25,2294,138.35,86.03,2.628,314.3,18.51,144.3,270.1,16.83
2013-05-17,632.05,104.64,876.0,290.69,293.7,4.055,98.69,96.02,636.8,652.75,375.5,15.235,425.1,49.52,1448.5,683.25,133.9,91.525,119.4,121.0,1834.75,332.1,1364.7,2009.5,14776.0,740.25,1468.0,22.339,20948.0,1818.5,2300,135.6,86.41,2.671,315.8,18.52,142.0,272.7,16.89
2013-05-20,635.02,104.8,883.0,290.56,295.08,4.09,98.69,96.71,636.8,649.5,363.25,15.175,435.3,49.2,1464.5,685.25,132.525,92.075,120.125,121.0,1843.75,335.7,1384.1,2033.75,15065.0,750.75,1484.6,22.568,21327.0,1832.5,2301,133.85,85.78,2.667,318.5,18.51,143.8,276.1,16.81
2013-05-21,631.02,103.91,875.75,284.58,292.9,4.192,98.69,96.16,642.5,640.0,355.0,15.18,438.7,49.48,1478.25,680.5,131.9,92.4,121.1,121.0,1841.0,333.9,1377.6,2032.75,15025.5,748.1,1458.4,22.442,21242.0,1829.25,2345,132.7,83.86,2.632,311.6,18.51,143.05,276.5,16.86
2013-05-22,625.96,102.6,866.75,281.94,287.36,4.186,98.69,94.28,647.3,658.5,366.5,15.34,440.6,49.64,1494.25,688.5,131.625,94.55,120.0,121.0,1863.5,337.75,1367.4,2051.25,15126.0,752.15,1469.2,22.458,21441.5,1858.75,2317,128.45,83.42,2.646,305.7,18.5,146.0,278.6,16.65
2013-05-23,624.86,102.44,849.5,282.81,286.0,4.261,98.69,94.25,642.4,662.0,370.25,15.555,437.0,49.66,1499.5,703.25,131.625,94.2,119.125,121.0,1828.0,329.95,1391.8,2042.5,14890.0,738.65,1457.2,22.494,20969.5,1834.25,2283,130.05,81.78,2.627,303.3,18.51,148.4,264.1,16.76
2013-05-24,624.4,102.64,854.25,283.9,285.69,4.237,98.69,94.15,634.5,657.25,365.0,15.715,428.2,49.24,1476.25,697.5,144.55,94.875,120.575,121.0,1816.5,329.15,1386.6,2071.5,14753.0,726.45,1451.9,22.482,21019.0,1831.25,2246,127.25,81.49,2.604,297.4,18.51,147.3,260.8,16.84
2013-05-27,624.4,102.62,858.5,283.9,285.69,4.237,98.69,94.15,634.8,657.25,365.0,15.715,428.2,49.24,1476.25,697.5,144.55,94.875,120.575,121.0,1816.5,329.15,1386.6,2071.5,14753.0,726.45,1451.9,22.482,21019.0,1831.25,2246,127.25,81.49,2.604,297.4,18.51,147.3,255.8,16.84
2013-05-28,630.57,104.23,875.75,285.28,290.66,4.174,98.69,95.01,645.5,666.5,366.25,15.32,442.3,49.54,1509.25,693.75,145.475,94.7,120.75,121.0,1827.75,331.15,1378.9,2120.0,14818.0,757.0,1461.8,22.18,21087.0,1843.5,2205,126.45,81.42,2.632,287.4,18.51,148.8,258.2,16.72
2013-05-29,623.35,102.43,865.25,280.31,286.95,4.148,98.69,93.13,640.5,665.0,363.0,15.46,444.3,48.63,1501.75,702.75,145.625,94.725,121.375,121.0,1838.5,329.1,1391.3,2130.25,14757.0,747.8,1453.0,22.445,21015.5,1857.75,2210,127.6,80.7,2.695,277.4,18.5,153.6,257.0,16.67
2013-05-30,622.46,102.19,858.75,281.25,284.31,4.023,98.69,93.61,645.5,654.25,368.0,15.165,440.8,48.58,1495.75,698.75,144.175,95.325,120.35,121.0,1884.5,331.55,1411.5,2177.5,14740.5,758.0,1482.7,22.69,21064.0,1889.5,2211,125.85,80.13,2.698,291.9,18.5,153.75,247.4,16.65
2013-05-31,615.46,100.39,844.75,277.89,279.21,3.984,98.69,91.97,642.3,662.0,374.25,15.295,447.2,48.38,1510.0,705.5,144.325,95.625,121.3,121.0,1885.75,329.25,1392.6,2209.0,14766.0,751.05,1461.8,22.243,20864.0,1901.0,2191,127.05,79.36,2.744,306.3,18.51,151.35,248.0,16.55
2013-06-03,622.56,102.06,854.25,278.51,283.34,3.991,98.69,93.45,644.8,655.75,379.5,15.46,454.4,48.66,1532.5,708.75,144.425,95.825,120.725,121.0,1905.25,333.05,1411.7,2225.5,15123.0,756.8,1497.4,22.721,21209.0,1926.0,2246,129.0,82.36,2.71,306.8,18.51,150.65,246.7,16.43
2013-06-04,625.64,103.24,857.75,281.82,286.49,3.998,98.69,93.31,636.7,660.5,381.75,15.52,452.5,48.59,1528.75,709.0,145.575,96.525,120.95,121.0,1927.0,336.9,1397.1,2244.5,15237.5,748.85,1491.1,22.409,20983.0,1937.75,2283,127.65,84.56,2.68,298.5,18.5,153.05,250.4,16.38
2013-06-05,626.58,103.04,871.0,282.3,285.54,4.001,98.69,93.74,629.5,660.75,384.5,15.78,455.9,48.3,1532.0,701.5,144.6,96.65,120.25,121.0,1950.5,337.15,1398.4,2247.0,15147.0,754.3,1510.6,22.472,21108.0,1936.0,2308,127.45,83.52,2.658,308.5,18.03,150.5,248.5,16.38
2013-06-06,628.7,103.61,865.75,285.09,287.14,3.827,98.69,94.76,619.9,663.25,398.5,15.855,454.0,48.16,1527.25,697.75,144.65,97.3,120.45,121.0,1933.5,331.9,1415.7,2189.5,15017.0,760.75,1529.3,22.707,20806.0,1902.25,2363,129.45,84.87,2.488,308.8,18.06,149.7,241.2,16.48
2013-06-07,631.05,104.56,875.25,287.15,289.31,3.828,98.69,96.03,617.4,666.25,407.5,15.855,452.5,48.53,1528.25,696.25,143.625,98.125,120.125,121.0,1907.5,326.85,1383.0,2154.75,14986.0,759.45,1502.6,21.743,20997.0,1873.0,2364,126.95,84.86,2.506,308.9,18.09,151.4,239.9,16.43
2013-06-10,626.86,103.95,869.25,284.81,288.38,3.8,98.69,95.77,599.9,650.0,410.0,16.0,448.3,48.07,1511.75,689.75,143.425,99.2,119.2,121.0,1886.75,324.1,1386.2,2152.25,14827.0,767.65,1506.9,21.925,20861.0,1856.75,2360,128.75,86.65,2.479,308.3,18.11,151.8,239.7,16.38
2013-06-11,622.42,102.96,858.5,282.31,285.75,3.724,98.69,95.38,608.6,659.5,403.25,16.14,463.4,48.04,1540.5,696.75,144.675,100.275,120.325,121.0,1849.5,319.5,1377.0,2104.75,14466.0,750.75,1479.9,21.646,20459.0,1819.75,2355,127.7,88.06,2.439,302.6,18.04,151.75,243.1,16.29
2013-06-12,623.62,103.49,858.5,281.01,289.52,3.777,98.69,95.88,602.5,650.75,403.25,16.285,461.4,48.11,1540.75,683.0,145.925,100.95,120.15,121.0,1824.0,322.55,1391.8,2108.0,14203.5,755.25,1482.3,21.796,20333.0,1830.75,2372,122.75,90.06,2.431,292.6,18.04,148.6,236.8,16.21
2013-06-13,626.36,104.25,879.0,286.13,293.95,3.814,98.69,96.69,596.5,643.5,408.25,16.565,452.6,47.84,1510.25,685.5,145.475,101.575,119.85,121.0,1816.85,318.5,1377.6,2076.0,13989.0,729.35,1447.1,21.583,20287.0,1804.0,2308,123.7,91.72,2.461,286.1,18.0,145.65,228.5,16.24
2013-06-14,631.24,105.93,897.25,289.67,296.22,3.733,98.69,97.85,598.6,655.0,399.5,16.505,450.7,48.48,1516.5,680.75,143.4,102.3,119.0,121.0,1810.5,320.15,1387.3,2102.5,14254.5,729.8,1447.4,21.954,20336.0,1823.75,2246,122.25,91.29,2.5,283.6,17.99,147.0,230.2,16.78
2013-06-17,630.52,105.47,894.0,285.61,295.03,3.875,98.69,97.77,598.0,668.5,396.5,16.325,449.1,48.84,1512.5,680.5,144.525,97.95,119.825,121.0,1800.75,319.75,1382.8,2099.0,14216.5,716.3,1434.8,21.758,20343.0,1821.5,2221,122.35,87.43,2.505,282.2,18.02,145.8,234.7,16.93
2013-06-18,633.01,106.02,892.75,287.94,296.17,3.905,98.69,98.44,605.2,673.25,397.75,16.285,451.8,48.81,1510.75,687.5,143.8,98.7,119.5,121.0,1809.75,315.5,1366.6,2085.0,14098.0,706.8,1440.1,21.677,20038.0,1833.0,2259,122.0,84.98,2.5,280.8,18.02,145.05,230.0,16.76
2013-06-19,635.84,106.12,897.75,289.24,297.25,3.963,98.69,98.24,608.7,682.25,403.25,16.28,453.6,49.35,1523.0,707.0,144.65,99.975,120.475,121.0,1797.25,314.1,1373.6,2059.0,14147.0,694.85,1423.9,21.623,20060.0,1834.75,2236,122.75,85.4,2.485,281.5,18.04,142.5,229.9,16.97
2013-06-20,616.46,102.15,875.75,278.72,287.22,3.877,98.69,95.4,606.8,673.25,394.75,15.975,445.6,48.4,1497.5,700.5,144.425,100.25,119.95,121.0,1764.0,306.2,1285.9,2010.75,13647.0,663.55,1363.8,19.823,19460.0,1804.0,2172,117.65,84.92,2.456,286.0,18.01,142.25,229.0,16.38
2013-06-21,610.04,100.91,858.5,276.17,284.41,3.771,98.69,93.69,605.7,661.75,395.5,15.91,447.7,48.02,1493.25,698.0,146.925,99.75,121.25,121.0,1759.2,309.55,1291.6,2018.75,14023.5,673.25,1369.5,19.959,19969.0,1818.0,2171,118.7,85.15,2.464,288.9,18.03,140.9,232.0,16.74
2013-06-24,610.3,101.16,856.75,273.76,285.47,3.739,98.69,95.18,606.4,653.25,392.25,15.615,451.0,47.55,1512.0,679.0,147.675,100.95,120.95,121.0,1736.6,302.45,1276.8,1992.75,13579.0,656.1,1329.1,19.493,19532.0,1798.5,2169,119.45,82.98,2.441,292.0,18.03,140.0,230.1,17.01
2013-06-25,611.83,101.26,871.5,273.74,285.84,3.647,98.69,95.32,608.0,656.75,387.25,15.57,458.8,47.14,1525.25,675.75,147.875,100.15,121.15,121.0,1749.0,307.25,1274.8,2050.5,13876.0,667.15,1350.5,19.526,19785.0,1823.5,2191,120.25,85.09,2.446,289.0,18.03,133.85,227.2,17.07
2013-06-26,610.93,101.66,863.75,273.06,285.43,3.707,98.69,95.5,613.1,664.5,383.75,15.645,463.3,46.63,1534.25,667.0,148.925,99.95,121.275,121.0,1735.5,304.1,1229.6,2026.0,13546.5,631.7,1303.7,18.587,19660.0,1812.5,2180,118.15,83.68,2.466,296.1,18.02,127.6,225.0,17.01
2013-06-27,615.88,102.82,882.75,274.26,288.94,3.582,98.69,97.05,619.5,667.25,385.25,15.5,479.6,46.4,1548.5,663.5,149.7,101.975,121.15,121.0,1729.0,305.25,1211.6,2046.75,13795.5,650.7,1325.2,18.533,19731.0,1825.0,2178,121.6,83.13,2.469,302.6,18.04,127.65,226.0,16.47
2013-06-28,611.3,102.16,883.25,275.2,287.98,3.565,98.69,96.56,609.8,679.25,401.25,15.74,490.3,46.42,1564.5,648.5,149.45,101.275,118.15,121.0,1737.25,305.05,1223.7,2044.5,13655.5,660.7,1336.9,19.451,19631.0,1828.0,2194,120.0,82.71,2.453,297.6,18.04,129.9,232.3,16.38
2013-07-01,616.02,103.0,883.25,273.79,287.36,3.577,98.69,97.99,609.8,655.5,395.25,15.75,484.8,46.85,1570.5,645.75,151.225,101.075,122.175,121.0,1791.0,315.5,1255.7,2081.0,13906.5,686.7,1379.2,19.56,19920.0,1865.0,2201,121.2,84.29,2.41,294.2,18.04,132.0,232.6,16.69
2013-07-02,621.03,104.0,879.75,278.33,290.14,3.654,98.69,99.6,600.3,672.75,390.25,15.46,487.0,46.92,1573.0,649.5,150.9,101.0,121.9,121.0,1796.0,314.2,1243.4,2072.25,13980.0,688.9,1366.3,19.298,20169.0,1870.0,2203,124.1,83.22,2.41,295.2,18.04,134.05,240.0,16.53
2013-07-03,629.38,105.76,903.25,283.82,295.12,3.69,98.69,101.24,610.6,678.25,392.0,15.39,490.6,47.22,1583.5,657.75,150.95,101.625,121.95,121.0,1769.75,317.4,1251.9,2073.0,13790.0,685.7,1345.3,19.689,19998.0,1837.0,2250,121.15,84.39,2.467,305.2,17.2,135.0,239.6,16.42
2013-07-04,629.38,105.54,902.25,283.82,295.12,3.69,98.69,101.24,605.1,678.25,392.0,15.39,490.6,47.22,1583.5,657.75,150.95,101.625,121.95,121.0,1772.75,317.4,1251.9,2067.5,13759.5,685.7,1345.3,19.689,19942.0,1836.0,2250,121.15,84.39,2.467,305.2,17.2,135.0,242.0,16.42
2013-07-05,634.02,107.72,911.75,289.68,298.97,3.617,98.69,103.22,607.7,684.75,399.25,15.175,489.1,47.23,1588.0,656.0,151.8,102.35,121.95,121.0,1728.25,308.0,1212.7,2020.0,13238.0,677.55,1324.9,18.726,18791.0,1812.5,2214,120.95,83.68,2.392,304.8,17.24,136.05,240.0,16.26
2013-07-08,634.83,107.43,913.25,288.37,298.01,3.741,98.69,103.14,615.2,691.75,396.0,15.025,511.1,47.01,1609.25,660.0,151.6,101.125,122.075,121.0,1761.25,311.15,1234.9,2056.25,13361.0,695.4,1360.5,19.025,19386.0,1849.5,2179,123.25,83.83,2.41,300.0,17.27,137.0,237.9,16.33
2013-07-09,637.17,107.81,909.25,292.6,298.57,3.657,98.69,103.53,614.6,704.0,398.0,15.415,520.8,47.08,1613.25,675.5,151.15,100.85,122.725,121.0,1748.75,307.6,1245.9,2022.75,13256.0,697.35,1367.1,19.125,19246.0,1836.75,2191,122.05,83.9,2.426,306.0,17.3,138.65,238.5,16.34
2013-07-10,644.31,108.51,913.75,301.49,300.17,3.68,98.69,106.52,619.6,709.75,393.5,15.51,520.5,46.98,1591.75,672.0,150.55,101.925,122.075,121.0,1775.75,310.1,1247.4,2057.5,13581.0,713.8,1368.1,19.151,19497.0,1867.0,2183,121.45,87.3,2.441,308.5,17.41,137.0,231.9,16.25
