Dates,SPGSCI Index,CO1 Comdty,QS1 Comdty,XB1 Comdty,HO1 Comdty,NG1 Comdty,CL1 Comdty,RS1 Comdty,C 1 Comdty,O 1 Comdty,RR1 Comdty,SM1 Comdty,BO1 Comdty,S 1 Comdty,W 1 Comdty,FC1 Comdty,LH1 Comdty,LC1 Comdty,LA1 Comdty,HG1 Comdty,GC1 Comdty,LL1 Comdty,LN1 Comdty,PA1 Comdty,PL1 Comdty,SI1 Comdty,LT1 Comdty,LX1 Comdty,CC1 Comdty,KC1 Comdty,CT1 Comdty,LB1 Comdty,DA1 Comdty,JO1 Comdty,JN1 Comdty,SB1 Comdty
25/03/2013,0.0039057423853164253,0.004725950509386923,0.002501043404588873,3.2652528124864735e-05,-0.002464637193106267,-0.01591409355648728,0.011669981794135522,-0.010300384231998234,0.009592399691439508,0.011916102115078918,0.0016764463272523522,-0.0035838050542515596,0.0001982750080847896,-0.0022587100211829314,-0.0034317123589131635,0.0005568445619522944,0.005430455766576242,0.0019790230088613157,-0.010177540877353454,-0.005516054050174114,-0.0009966985189399972,-0.003916604476757159,-0.010490993823220976,-0.005543470937133323,0.000758389722249707,0.004142666626749065,0.010633088486273558,-0.0045357428891928476,-0.013523171811336599,0.0022148403295528213,-0.008051573287548635,0.0015698590351200523,0.0011764707239300329,0.009007446956997971,-0.003036055463031153,-0.012717893287282062
26/03/2013,0.008453758240491854,0.010941128773496003,0.0013867704344210062,0.015551405229352338,0.0014239821803615149,0.028314606754942174,0.01600871227220688,0.005717931716038092,-0.004099766589710094,-0.003122075592505518,0.0046791529223065296,0.005727939288434561,0.007505466795299191,0.007279061602498915,0.0058269230848680305,0.0009273857661786651,0.012976918932269094,-0.0039619703173549795,-0.010944923657309912,-0.0007280670143236201,-0.005499670133529986,-0.024182008898604265,-0.011647732338904223,0.005346018078361779,-0.01073401014094434,-0.004910420983079611,-0.0022041195689913445,-0.022461048012833995,0.007483664487173048,0.014641549992948187,0.016606921198551044,0.004434597067865775,0.002935135655762573,-0.003233342137910958,0.0015191799351699092,-0.010629470709709073
27/03/2013,0.004937830076783332,0.0030130130075486056,0.009653915826049578,0.0015740193738170147,0.011765450466349645,0.02287518939198579,0.002488079243321109,0.010398707220898737,0.006823636166253984,0.03139685406067207,0.02209488068275044,0.006877769315121734,0.0,0.0041357977269750774,0.0071514011576250865,0.003146693943060112,0.007206673834935678,0.011054198626846722,0.004233930643437727,0.0031995373426268793,0.006558629337980309,-0.00545412781978495,0.0040266709143016504,0.01138830293545838,0.008773659179570337,-0.0011177868985559128,-0.0064239120167952175,0.0015927797367861123,0.001862197931064621,-0.007293978362553611,0.005550220964696706,-0.007839078554409212,-0.0005863383340071579,-0.014133230360387772,0.01469229668642565,0.003929278139889557
28/03/2013,-0.0041589603148240286,0.0030039620240693106,0.005201928225892212,-0.0032471214372072838,-6.860357427324974e-05,-0.010875045388875291,0.006707625376169975,-0.019786953437824013,-0.05593908432003016,-0.04019088058324534,0.001955034835803295,-0.04470963299237667,-0.014069388920384751,-0.03428707384056662,-0.06882322181312019,0.0018463816176029742,0.0065349540173606615,0.012097708519675702,-0.005826287667800901,-0.012124902028945998,-0.007122804247161895,-0.0028574849780257424,-0.011647012602134289,-6.508086299514439e-05,-0.00545859813011718,-0.01015201482764812,0.010180960894507504,-0.007321164148273019,0.009259325412796726,0.004018270246922543,-0.0007910051827771086,0.02589476638061518,-0.004703124483390912,-0.01359565310566828,-0.026526754333428597,-0.010701313049834203
29/03/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015349197180837407,0.0
01/04/2013,-0.0029813116910681094,0.009588494991286865,0.0038157582411216945,-0.0012566661338973514,0.05131559106543223,-0.002239085398713157,-0.0016469380974309209,-0.00867057455113353,-0.07929385712408131,-0.051791509128404904,-0.006204101532684866,-0.015191426503375386,-0.000998302968005032,-0.01001618103690497,-0.03514325032825007,0.07119176801139736,0.008647367041182326,-0.0011643704012961977,0.0,-0.008116328772345855,0.0032552927206726755,0.0,0.0,0.020230041795865364,0.015911435574377374,-0.013471687913958384,0.0,0.0,0.006430890330290331,0.009072825799956885,-0.01216961280072767,-0.013899837689033485,0.0,-0.008918676731838972,-0.03432474254107461,0.0016973129958799279
02/04/2013,-0.0018851013651573882,-0.003517161041066222,0.011360684805811616,-0.019765226738133242,0.00607529361666953,-0.011523173597796584,0.0012354577912444319,0.006910433285444688,-0.0027285146532040625,-0.02353049741019416,0.032229666810182966,0.008993315672958767,-0.009433085502585589,0.0023341423650665247,0.010114339829299629,-0.005512503192730986,-0.004314336430120712,-0.010344583317740137,-0.013234602636469979,0.0011846588087682144,-0.01568486692018289,-0.03075302881763628,-0.01722321328393418,-0.018734252488264786,-0.015529634742504331,-0.02522238358419826,-0.009876195670214132,-0.025574765099561393,-0.005970166986503796,-0.01639082406380061,0.016793768110931,-0.025995949901496493,-0.0011792454196756375,0.0409563639917136,-0.02409755157906053,-0.005668949422227178
03/04/2013,-0.02045726648769746,-0.03287715762099435,-0.018184786625752514,-0.04259393091988884,-0.028050579554333696,-0.01753762066532759,-0.028597231567860575,-0.006426757338893244,0.0015600627189021842,-0.015079106827120305,-0.007321376010861979,-0.010248808618790699,-0.00891235390786709,-0.009912670156315227,0.037671303914126826,-0.0012099215027130872,0.00462179223577092,0.004306976117541432,-0.006480379098303685,-0.013559024684489577,-0.014259009452889188,-0.0011072154664998903,-0.017026290024787952,-0.018297392132344756,-0.02056892158812534,-0.016690182967811718,-0.013145400053725456,0.001917020989656925,-0.009720048756583404,0.023948894953729188,0.0039306019497347446,0.0010635470292594202,0.0273511375978977,-0.0007168459088333465,0.00040642146464744977,-0.00512967781999839
04/04/2013,-0.008917466911580466,-0.00721483570034583,-0.02749027754357613,-0.0052643471483151275,-0.01287398765090529,0.011979243545109406,-0.012679302567343724,-0.0155948579579064,-0.018089364670112764,-0.008321823337492217,0.0009580074179928544,-0.0022638671472318176,-0.012282651855841695,-0.0059951128783234066,-0.003595832713055841,-0.004506854569032934,0.0012288788028819886,-0.0056812769130147826,0.008093933300745171,0.005535207490272642,-0.0006442053949515673,0.010286644710275525,-0.0006234997240365525,-0.040521446224155794,-0.015115615786597855,-0.0011201554453316648,0.002818888406420201,0.017358721741191165,-0.004194832532025684,0.00035848718792234945,-0.010025428943077836,0.0092581007787939,0.001720677224079344,0.009634329650444235,-0.0004064214646473658,0.00966740540213673
05/04/2013,-0.00751632861675053,-0.021097427949827743,-0.009049835519917927,-0.01218278608480489,-0.018320395261213488,0.04411022310593424,-0.006022818808365405,0.0006546645078335807,-0.0015885626851378416,0.0013917886728224851,-0.010911533164443455,-0.013436632626765395,0.005750683336235048,-0.007498892022046716,0.00717878172700577,-0.009250436850719712,-0.01734326530637033,-0.009673355461937556,-0.003229716170384776,-0.0022403115934201303,0.015093660809375221,-0.014727806710243398,-0.00933649240932295,-0.002138890662598491,0.011602503071822663,0.016782211716130955,0.005788982046980027,-0.002557718295489495,-0.004212503303947625,0.004648676349377021,-0.01758839310088739,-0.015121657024084996,0.004003436859809159,0.04818121256226551,-0.016393809775676383,-0.0011325029522993772
