Dates,SPGSCI Index,CO1 Comdty,QS1 Comdty,XB1 Comdty,HO1 Comdty,NG1 Comdty,PN1 Comdty,CL1 Comdty,RS1 Comdty,C 1 Comdty,O 1 Comdty,RR1 Comdty,SM1 Comdty,BO1 Comdty,S 1 Comdty,W 1 Comdty,FC1 Comdty,LH1 Comdty,LC1 Comdty,PB1 Comdty,LA1 Comdty,HG1 Comdty,GC1 Comdty,LL1 Comdty,LN1 Comdty,PA1 Comdty,PL1 Comdty,SI1 Comdty,LT1 Comdty,LX1 Comdty,CC1 Comdty,KC1 Comdty,CT1 Comdty,DL1 Comdty,LB1 Comdty,DA1 Comdty,JO1 Comdty,JN1 Comdty,SB1 Comdty
2019-08-21,400.0243,60.3,572.0,169.38,185.73,2.17,98.69,55.68,453.1,362.5,271.5,10.91,294.7,28.74,860.5,462.5,137.375,63.3,102.675,121.0,1763.25,258.55,1504.6,2089.75,15857.0,1465.5,858.1,17.151,16250.0,2297.5,2191,92.85,59.87,1.35,369.1,17.61,97.9,167.9,11.39
2019-08-22,397.9761,59.92,565.0,166.75,184.13,2.159,98.69,55.35,453.1,363.25,265.25,10.87,293.7,28.54,856.0,467.25,138.4,62.3,104.975,121.0,1750.0,255.75,1497.3,2063.25,15702.0,1485.2,861.9,17.04,16225.0,2252.0,2200,93.5,58.87,1.338,359.3,17.57,96.95,165.0,11.58
2019-08-23,393.3566,59.34,556.0,164.28,181.56,2.152,98.69,54.17,449.9,359.75,264.75,10.98,289.9,28.34,843.25,475.25,137.35,59.3,104.625,121.0,1754.25,253.0,1526.6,2075.0,15725.0,1454.3,855.3,17.413,15930.0,2259.5,2208,92.6,57.97,1.317,359.9,17.59,96.05,156.0,11.47
2019-08-26,392.5144,58.7,558.0,161.65,179.24,2.23,98.69,53.64,448.4,358.5,263.0,11.22,293.0,28.33,853.75,473.0,138.65,63.8,105.475,121.0,1754.25,254.35,1526.3,2075.0,15725.0,1472.3,857.8,17.641,15930.0,2259.5,2197,94.15,57.66,1.295,363.3,17.6,98.5,154.8,11.43
2019-08-27,396.0329,59.51,553.5,164.99,181.59,2.202,98.69,54.93,446.4,357.0,256.25,11.15,291.5,28.01,846.25,473.75,138.55,63.225,104.75,121.0,1742.75,254.75,1541.0,2107.0,15772.0,1478.3,868.2,18.153,15803.0,2281.75,2206,93.8,57.54,1.295,368.2,17.6,99.25,156.5,11.24
2019-08-28,400.3714,60.49,569.5,168.24,185.1,2.251,98.69,55.78,447.9,362.75,254.0,11.335,294.0,28.11,852.75,472.25,138.75,63.5,105.075,121.0,1725.0,255.4,1537.8,2070.0,16175.0,1460.8,908.9,18.318,15788.0,2263.5,2198,94.2,58.35,1.329,379.3,17.6,102.25,156.3,11.37
2019-08-29,403.6094,61.08,571.75,168.47,186.4,2.296,98.69,56.71,447.5,359.75,280.25,11.56,292.0,28.37,856.25,469.75,138.75,64.9,105.65,121.0,1731.25,255.95,1530.5,2061.5,16545.0,1469.1,920.0,18.167,15818.0,2273.0,2124,91.9,58.88,1.34,373.2,17.6,104.55,155.3,11.21
2019-08-30,397.0581,60.43,561.0,161.34,182.82,2.285,98.69,55.1,448.0,358.0,262.25,11.67,289.3,28.64,857.0,451.25,132.4,63.525,105.0,121.0,1732.5,253.3,1523.0,2017.25,18005.0,1538.6,931.7,18.185,16370.0,2209.0,2161,93.6,59.05,1.34,374.5,17.61,100.5,159.2,11.14
2019-09-02,397.0581,58.66,555.5,161.34,182.82,2.285,98.69,55.1,448.0,358.0,262.25,11.67,289.3,28.64,857.0,451.25,132.4,63.525,105.0,121.0,1729.0,253.3,1523.0,2016.5,18120.0,1538.6,931.7,18.185,16830.0,2250.5,2161,93.6,59.05,1.34,374.5,17.61,100.5,160.0,11.14
2019-09-03,392.4433,58.26,551.0,147.05,180.33,2.358,98.69,53.94,447.5,349.75,258.5,11.685,288.0,28.87,856.5,447.25,134.15,66.525,99.275,121.0,1732.25,251.25,1549.6,1985.75,18032.0,1533.2,955.6,19.079,16721.0,2215.0,2184,92.35,58.31,1.324,370.3,17.61,97.8,160.4,11.19
2019-09-04,403.717,60.7,574.0,153.29,188.02,2.445,98.69,56.26,446.5,346.0,264.0,11.7,292.2,28.79,862.5,456.25,135.55,67.125,99.025,121.0,1754.0,257.9,1554.0,2047.75,18015.0,1550.3,984.2,19.391,17200.0,2326.0,2208,93.4,58.77,1.291,364.9,17.62,100.35,164.5,11.01
2019-09-05,404.2694,60.95,586.25,154.6,188.85,2.435,98.69,56.3,445.3,346.5,275.0,11.69,288.7,28.47,849.75,464.0,134.4,66.3,97.875,121.0,1763.0,262.45,1519.0,2054.25,17517.0,1560.2,963.7,18.656,17473.0,2356.0,2184,92.2,59.16,1.291,361.7,17.9,104.0,165.0,10.97
2019-09-06,404.4654,61.54,575.5,157.42,190.03,2.496,98.69,56.52,442.8,342.5,276.25,11.69,287.2,28.48,845.0,460.25,133.35,63.5,94.875,121.0,1769.25,261.55,1509.0,2077.5,17740.0,1544.1,958.5,17.968,17430.0,2336.25,2216,93.85,58.73,1.304,359.2,17.96,101.75,165.0,11.02
2019-09-09,409.681,62.59,592.25,158.46,192.77,2.585,98.69,57.85,439.8,340.75,276.5,11.68,288.5,28.26,845.0,474.5,132.825,62.6,94.2,121.0,1777.75,261.05,1504.5,2095.5,18105.0,1535.9,952.7,18.019,17340.0,2316.5,2235,95.0,59.12,1.31,360.8,18.07,101.65,166.0,10.92
2019-09-10,410.3896,62.38,600.75,159.08,193.12,2.58,98.69,57.4,439.4,348.5,281.75,11.765,292.9,28.38,859.25,484.5,133.9,62.725,96.15,121.0,1799.0,261.05,1492.7,2100.5,18130.0,1553.0,936.6,18.041,17435.0,2344.0,2218,98.35,59.5,1.331,385.4,18.2,103.6,166.4,10.88
2019-09-11,404.1986,60.81,589.5,156.99,190.32,2.552,98.69,55.75,441.1,348.25,287.0,11.845,289.6,28.73,854.0,477.5,136.075,60.175,98.5,121.0,1800.0,259.75,1496.6,2087.5,17955.0,1556.6,940.2,18.031,17795.0,2361.5,2235,100.15,59.37,1.333,390.0,18.29,105.25,164.8,10.81
2019-09-12,403.4359,60.38,589.5,155.3,188.51,2.574,98.69,55.09,447.1,354.5,290.25,11.935,296.1,29.02,883.0,485.75,136.85,63.175,98.725,121.0,1772.5,262.35,1500.8,2069.5,18155.0,1604.6,952.6,18.041,17140.0,2344.0,2244,100.35,62.25,1.346,380.0,18.3,103.0,165.8,10.76
2019-09-13,403.8298,60.22,577.0,155.31,187.78,2.614,98.69,54.85,449.8,355.5,290.25,11.97,298.2,28.94,884.75,485.75,136.5,66.475,98.075,121.0,1777.25,268.1,1492.9,2095.5,17810.0,1600.5,952.2,17.436,16470.0,2384.0,2296,99.5,61.63,1.356,374.0,18.31,101.95,165.8,10.89
2019-09-16,436.0786,69.02,637.25,175.24,208.38,2.681,98.69,62.9,452.7,374.0,281.0,12.215,295.2,30.14,900.0,488.75,136.55,63.625,98.0,121.0,1761.5,262.1,1504.8,2084.25,17461.0,1591.5,939.2,17.901,17158.0,2369.0,2383,100.8,61.59,1.398,367.6,18.34,102.05,165.8,11.09
2019-09-17,420.6547,64.55,620.0,167.51,198.96,2.668,98.69,59.34,452.5,368.0,281.25,12.275,294.1,29.85,893.75,484.25,139.175,62.1,99.35,121.0,1774.5,260.95,1506.9,2052.25,17105.0,1595.4,944.2,18.016,16869.0,2352.5,2394,96.85,60.12,1.378,376.3,18.29,100.85,173.5,10.94
2019-09-18,417.0147,63.6,611.0,165.77,197.33,2.637,98.69,58.11,452.3,371.25,277.75,12.31,291.6,29.87,888.75,489.5,139.875,62.925,100.375,121.0,1767.25,259.55,1509.1,2067.5,17300.0,1579.3,934.6,17.795,16685.0,2323.25,2401,96.85,59.36,1.386,382.0,18.25,99.1,171.0,11.0
2019-09-19,418.5166,64.4,615.75,170.07,200.49,2.538,98.69,58.13,450.9,372.75,276.75,12.365,292.2,29.81,893.0,488.0,139.95,61.4,99.8,121.0,1788.0,259.1,1499.5,2094.25,17415.0,1614.4,942.4,17.773,16495.0,2317.0,2468,98.35,58.99,1.374,378.3,18.25,98.65,170.0,10.99
2019-09-20,417.4134,64.28,617.25,167.84,198.63,2.534,98.69,58.09,447.4,370.75,275.75,12.315,291.1,29.28,882.75,484.25,140.325,60.35,99.35,121.0,1785.5,259.0,1508.0,2117.75,17640.0,1626.8,942.6,17.738,16746.0,2313.0,2473,98.4,59.13,1.362,383.8,18.26,100.15,164.0,11.09
2019-09-23,420.379,64.77,612.0,168.38,199.7,2.527,98.69,58.64,448.3,373.25,279.75,12.06,294.5,29.19,892.5,483.0,141.6,60.95,101.85,121.0,1776.25,259.45,1524.0,2080.25,17570.0,1627.4,953.9,18.6,16542.0,2343.0,2454,99.0,59.83,1.375,387.2,18.26,100.1,164.0,11.22
2019-09-24,414.8046,63.1,606.0,165.43,196.76,2.503,98.69,57.29,449.3,374.75,273.5,12.0,295.4,29.2,894.25,481.75,141.25,62.0,102.125,121.0,1751.0,258.95,1532.6,2051.75,17275.0,1648.2,955.4,18.517,16505.0,2296.75,2439,99.15,59.32,1.375,373.0,18.26,98.25,165.2,11.5
2019-09-25,411.7195,62.39,596.5,162.52,195.39,2.502,98.69,56.49,448.9,374.25,272.25,11.895,293.2,29.04,889.25,477.25,141.575,64.575,103.0,121.0,1738.75,259.5,1505.1,2105.25,17450.0,1613.6,927.9,17.962,16535.0,2309.0,2469,100.95,59.37,1.435,369.2,18.26,97.0,164.5,11.8
2019-09-26,411.3947,62.74,593.25,166.12,195.51,2.428,98.69,56.41,447.6,372.5,270.25,12.08,290.8,29.01,888.5,484.25,141.5,64.225,102.95,121.0,1725.0,256.0,1507.9,2089.0,17315.0,1644.7,936.1,17.801,16290.0,2336.5,2505,100.85,59.2,1.444,372.0,18.28,97.5,163.8,11.63
2019-09-27,409.6001,61.91,602.25,165.14,194.16,2.404,98.69,55.91,445.8,371.5,270.0,12.155,289.9,28.62,883.0,487.25,144.325,65.275,105.025,121.0,1722.75,259.75,1499.1,2062.75,17328.5,1652.9,931.0,17.652,16128.0,2349.5,2490,100.9,59.82,1.477,371.6,18.28,99.85,157.6,11.53
2019-09-30,403.6126,60.78,590.25,160.49,190.56,2.33,98.69,54.07,451.3,388.0,275.75,12.015,295.9,28.99,906.0,495.75,142.4,65.45,104.575,121.0,1707.5,257.85,1465.7,2132.25,17199.0,1647.5,883.4,16.998,15929.0,2431.5,2442,101.15,59.75,1.572,367.1,18.28,99.75,156.5,11.92
2019-10-01,402.3147,58.89,587.25,157.37,189.85,2.283,98.69,53.62,452.2,392.5,282.0,11.87,304.1,28.83,919.5,498.75,140.975,62.55,104.625,121.0,1726.25,256.05,1482.0,2091.0,17419.0,1630.7,879.6,17.302,16248.0,2339.5,2453,101.35,59.9,1.498,361.7,18.28,98.75,154.8,12.88
2019-10-02,397.1837,57.69,570.5,154.55,187.3,2.247,98.69,52.64,455.7,387.75,282.75,11.715,300.3,29.06,913.75,489.0,142.075,62.2,106.05,121.0,1689.75,257.05,1501.0,2096.0,17635.0,1665.5,888.3,17.683,16553.0,2356.5,2482,100.6,60.25,1.485,359.8,18.36,99.1,152.1,12.89
2019-10-03,397.356,57.71,566.25,155.59,187.6,2.329,98.69,52.45,459.2,388.75,287.0,11.715,298.0,29.8,911.75,488.75,142.35,62.425,106.8,121.0,1705.25,255.35,1507.1,2128.0,17775.0,1630.2,889.0,17.676,16465.0,2337.5,2520,102.05,60.52,1.485,364.2,18.48,99.9,148.6,12.74
2019-10-04,399.4687,58.37,579.75,157.34,189.45,2.352,98.69,52.81,460.7,384.75,286.0,11.66,298.8,29.79,916.25,490.5,141.975,62.4,107.35,121.0,1708.25,256.25,1506.2,2164.5,17905.0,1642.4,881.7,17.625,16463.0,2338.5,2475,99.0,60.59,1.388,365.7,18.31,100.05,149.0,12.76
2019-10-07,399.2115,58.35,588.75,156.94,190.33,2.303,98.69,52.75,462.6,387.0,281.5,11.645,297.4,30.01,915.25,489.25,141.7,60.5,108.25,121.0,1741.25,257.7,1497.7,2193.0,17810.0,1646.3,883.2,17.54,16320.0,2310.0,2422,97.0,60.75,1.396,368.7,18.48,103.45,149.0,12.52
2019-10-08,399.49,58.24,578.75,158.09,191.01,2.288,98.69,52.63,464.8,395.75,284.5,11.84,302.3,29.77,920.5,500.25,142.025,61.7,108.175,121.0,1744.75,256.85,1497.2,2145.25,17672.0,1650.7,885.3,17.7,16392.0,2320.0,2448,95.7,60.24,1.442,362.0,18.6,102.3,149.5,12.46
2019-10-09,400.1836,58.32,591.25,158.71,191.93,2.234,98.69,52.59,463.3,394.25,284.5,12.005,305.4,29.63,923.75,500.25,144.5,62.8,108.475,121.0,1737.5,256.8,1506.1,2127.25,17486.0,1654.7,891.9,17.81,16425.0,2328.0,2407,95.45,61.01,1.496,366.3,18.71,97.75,149.9,12.41
2019-10-10,402.1571,59.1,591.25,162.33,192.08,2.218,98.69,53.55,459.5,380.25,285.75,12.04,304.1,29.7,923.5,493.0,144.3,62.4,108.725,121.0,1745.75,261.35,1494.8,2158.25,17810.0,1675.9,903.1,17.602,16426.0,2428.25,2460,93.5,61.42,1.471,363.0,18.63,97.0,150.3,12.41
2019-10-11,409.4207,60.51,595.75,163.88,195.76,2.214,98.69,54.7,459.9,397.75,289.25,12.06,306.9,29.83,936.0,508.0,144.1,62.925,109.45,121.0,1714.0,262.8,1482.7,2177.25,17735.5,1670.1,895.5,17.544,16493.0,2456.5,2506,93.7,63.88,1.507,369.4,18.64,97.4,151.0,12.41
2019-10-14,405.2537,59.35,579.25,161.32,191.51,2.28,98.69,53.59,459.9,397.75,297.75,11.99,306.0,29.9,940.5,511.0,145.55,63.075,110.625,121.0,1709.25,263.4,1491.7,2125.25,16685.0,1687.0,894.6,17.71,16493.0,2444.0,2449,94.85,62.22,1.5,380.5,18.59,99.4,151.0,12.52
2019-10-15,403.3767,58.74,583.5,161.44,191.0,2.339,98.69,52.81,461.4,393.25,296.5,11.885,307.8,30.39,934.0,507.0,145.0,72.125,111.0,121.0,1730.5,261.4,1477.6,2152.5,17063.0,1696.6,884.4,17.384,16675.0,2463.25,2522,94.45,63.53,1.431,372.7,18.6,100.15,150.6,12.59
2019-10-16,405.3217,59.42,587.75,162.48,194.26,2.303,98.69,53.36,460.0,391.75,302.5,11.98,304.8,30.4,928.0,513.25,145.225,70.625,112.35,121.0,1735.5,258.95,1488.0,2168.5,16515.0,1735.0,886.5,17.427,16873.0,2469.5,2515,93.55,64.54,1.422,379.9,18.62,100.45,149.1,12.35
2019-10-17,407.0886,59.91,584.0,162.25,194.81,2.318,98.69,53.93,457.0,394.75,298.75,11.99,306.8,30.39,931.5,525.5,144.2,68.15,112.4,121.0,1736.25,259.75,1492.3,2202.75,16345.0,1730.7,889.0,17.612,17139.0,2475.0,2488,92.9,64.99,1.445,389.6,18.6,99.8,149.9,12.24
2019-10-18,406.698,59.42,589.25,162.3,194.71,2.32,98.69,53.78,453.7,391.0,294.25,11.91,308.5,30.36,934.0,532.25,143.5,67.95,110.475,121.0,1746.5,263.6,1488.2,2192.0,16288.0,1717.6,892.3,17.578,16947.0,2491.0,2486,95.7,65.16,1.437,385.6,18.63,99.35,149.0,12.32
2019-10-21,404.0124,58.96,582.0,160.72,194.06,2.238,98.69,53.31,451.4,387.25,288.5,11.795,307.7,30.48,933.25,523.5,143.425,67.825,110.95,121.0,1734.0,264.65,1482.4,2226.5,16098.0,1725.3,888.5,17.602,16762.0,2508.0,2474,96.35,64.56,1.419,397.6,18.66,98.15,148.9,12.27
2019-10-22,406.8977,59.7,593.0,160.89,194.37,2.272,98.69,54.16,453.6,388.0,296.75,11.7,306.9,30.85,934.0,518.0,143.7,65.5,109.875,121.0,1723.25,263.3,1481.7,2228.0,16506.0,1728.5,892.3,17.5,16835.0,2502.5,2448,98.9,64.67,1.421,395.8,18.65,97.95,148.9,12.18
2019-10-23,412.7466,61.17,590.75,165.19,196.43,2.282,98.69,55.97,454.0,387.75,296.75,11.67,308.6,30.58,933.75,520.75,145.025,65.825,110.2,121.0,1733.5,267.15,1489.9,2236.5,16588.0,1714.6,918.4,17.58,16535.0,2506.0,2457,97.75,64.95,1.431,400.6,18.65,98.2,148.4,12.15
2019-10-24,414.4889,61.67,599.0,166.32,198.63,2.316,98.69,56.23,455.4,386.75,302.25,11.73,305.6,31.34,933.25,516.0,145.225,64.55,110.425,121.0,1727.5,266.8,1498.9,2239.5,16864.0,1747.9,921.6,17.804,16765.0,2534.0,2463,96.45,64.65,1.45,402.1,18.67,97.8,149.0,12.3
2019-10-25,416.2253,62.02,597.75,167.3,197.96,2.3,98.69,56.66,455.0,386.75,302.5,11.8,303.3,30.96,920.25,517.75,145.7,64.925,111.975,121.0,1733.5,267.55,1499.5,2234.5,16793.0,1744.2,929.1,17.926,16664.0,2555.0,2435,99.45,64.9,1.473,403.3,18.67,98.05,147.1,12.35
2019-10-28,414.0318,61.57,591.75,167.28,196.18,2.446,98.69,55.81,452.4,384.0,296.5,11.58,304.0,30.78,920.75,511.75,145.4,65.65,112.875,121.0,1740.75,268.3,1490.0,2247.5,16676.0,1779.3,914.7,17.876,16714.5,2590.5,2463,100.5,64.79,1.457,399.0,18.67,93.4,150.1,12.54
2019-10-29,413.9738,61.59,591.25,168.57,195.63,2.597,98.69,55.54,451.4,386.25,300.5,11.645,303.0,31.0,918.25,511.5,145.425,64.325,113.35,121.0,1761.75,269.15,1487.0,2278.75,16879.0,1755.1,920.7,17.831,16845.0,2587.0,2485,98.95,64.72,1.445,402.6,18.67,94.7,150.9,12.34
2019-10-30,411.7284,60.61,582.0,166.45,191.36,2.691,98.69,55.06,449.9,390.75,296.75,11.7,302.2,30.98,916.0,509.25,146.025,65.775,113.375,121.0,1766.0,268.6,1496.7,2218.0,16833.0,1792.1,930.6,17.867,16780.0,2570.0,2454,99.35,65.7,1.411,395.0,20.21,95.1,153.3,12.41
2019-10-31,407.5104,60.23,567.0,163.12,187.8,2.633,98.69,54.18,446.4,390.0,297.25,11.73,304.4,30.75,916.75,508.75,145.95,66.0,111.675,121.0,1761.5,263.8,1514.8,2165.25,16691.0,1755.6,933.7,18.067,16510.0,2525.0,2403,101.95,64.44,1.432,396.2,20.11,95.85,155.4,12.48
2019-11-01,416.8819,61.69,578.0,165.57,193.31,2.714,98.69,56.2,448.2,389.25,306.0,11.725,303.9,31.03,924.25,516.0,149.125,64.45,119.525,121.0,1798.0,265.3,1511.4,2168.25,16819.0,1784.3,954.0,18.052,16500.0,2580.0,2478,104.0,64.23,1.451,404.1,20.19,95.15,151.7,12.48
2019-11-04,419.196,62.13,594.0,166.37,194.05,2.821,98.69,56.54,452.6,383.25,297.75,11.585,302.4,31.87,925.75,509.75,149.075,64.525,120.075,121.0,1827.75,267.1,1511.1,2169.5,16403.0,1752.8,938.7,18.066,16411.0,2604.0,2486,103.65,63.66,1.451,406.5,20.19,95.2,151.7,12.51
2019-11-05,421.9285,62.96,589.5,167.46,195.66,2.862,98.69,57.23,452.5,381.75,300.75,11.71,302.7,31.57,921.75,515.25,147.85,67.275,119.45,121.0,1823.0,270.05,1483.7,2157.5,16310.0,1746.7,930.6,17.568,16446.5,2550.5,2484,105.8,63.81,1.451,394.3,20.3,96.35,155.9,12.71
2019-11-06,416.9311,61.74,586.75,162.62,192.78,2.828,98.69,56.35,452.8,378.75,307.0,11.73,298.9,31.75,915.0,516.75,146.8,64.775,119.0,121.0,1821.75,266.5,1493.1,2119.75,16292.0,1761.1,931.7,17.598,16555.0,2517.75,2444,108.0,63.69,1.373,388.1,20.23,95.4,157.1,12.56
2019-11-07,418.6989,62.29,583.25,163.55,192.03,2.772,98.69,57.15,454.7,375.25,305.25,11.77,305.6,31.43,925.0,512.5,146.775,64.3,119.0,121.0,1827.25,272.75,1466.4,2114.0,16215.0,1777.8,914.0,17.01,16568.0,2528.0,2440,109.1,64.35,1.405,386.0,19.95,96.05,159.0,12.39
2019-11-08,419.1143,62.51,576.5,163.37,191.81,2.789,98.69,57.24,456.8,377.25,304.25,11.8,304.9,31.5,919.5,510.25,147.0,64.125,119.25,121.0,1820.25,268.2,1462.9,2111.5,16199.0,1708.6,893.1,16.823,16698.0,2519.5,2503,109.45,64.72,1.418,379.9,20.02,97.3,158.9,12.57
2019-11-11,416.5204,62.18,583.5,160.99,191.42,2.637,98.69,56.86,456.8,373.25,312.25,11.78,300.6,31.42,905.0,505.75,147.575,63.3,119.875,121.0,1784.75,266.4,1457.1,2091.5,15574.0,1656.0,880.6,16.802,16571.0,2538.0,2533,106.0,64.29,1.445,377.0,20.16,98.1,163.0,12.57
2019-11-12,417.3163,62.06,583.5,161.44,189.76,2.621,98.69,56.8,456.1,377.75,307.75,11.74,302.3,31.03,905.75,517.0,147.8,64.725,119.75,121.0,1780.5,264.55,1453.7,2058.0,15671.0,1670.1,869.9,16.692,16337.0,2514.5,2633,105.6,64.74,1.433,372.2,20.04,98.55,162.5,12.59
2019-11-13,418.0281,62.37,575.25,163.65,191.25,2.6,98.69,57.12,455.8,375.25,305.5,11.695,304.1,30.53,902.5,509.0,145.575,63.125,118.1,121.0,1767.5,263.95,1463.3,2034.0,15386.0,1675.1,874.8,16.913,15998.0,2456.0,2675,107.95,64.22,1.412,372.6,20.19,100.1,162.9,12.85
2019-11-14,417.1541,62.28,580.75,161.58,191.79,2.647,98.69,56.77,456.0,375.75,308.75,11.65,303.1,30.78,900.25,507.75,146.625,62.75,119.075,121.0,1738.5,262.15,1473.4,2009.0,15155.0,1702.1,882.8,17.028,16193.0,2432.0,2761,108.05,64.27,1.421,382.0,20.19,100.45,162.9,12.81
2019-11-15,420.4984,63.3,587.25,163.5,194.8,2.688,98.69,57.72,462.5,371.25,309.0,11.89,307.1,30.43,918.25,502.75,146.25,63.2,119.1,121.0,1759.5,263.8,1468.5,1983.25,14968.0,1682.5,894.5,16.948,16075.0,2409.5,2766,106.15,64.86,1.43,375.7,20.25,100.5,162.2,12.73
2019-11-18,415.6492,62.44,571.75,162.1,190.47,2.566,98.69,57.05,463.5,367.75,302.25,12.09,301.2,30.64,910.25,507.25,146.375,62.75,118.7,121.0,1740.0,262.0,1471.9,1938.75,14818.0,1704.4,895.0,17.0,16034.0,2363.0,2742,105.55,64.21,1.414,413.0,20.31,98.55,162.2,12.76
2019-11-19,409.6726,60.91,567.5,160.37,185.74,2.51,98.69,55.21,465.2,370.0,306.5,12.09,302.0,30.96,911.5,512.0,146.6,62.15,118.775,121.0,1736.75,265.65,1474.3,1987.25,14657.0,1737.4,912.3,17.118,15995.0,2363.5,2694,102.7,63.44,1.404,413.4,20.32,98.15,162.1,12.69
2019-11-20,415.3778,62.4,573.75,165.63,189.21,2.559,98.69,57.11,466.5,366.75,313.75,12.1,299.8,31.2,905.0,515.5,146.6,60.45,119.3,121.0,1748.0,264.95,1474.2,1983.5,14333.0,1741.8,920.0,17.115,16034.0,2335.5,2682,109.7,62.24,1.405,402.7,20.34,99.4,164.0,12.75
