,Open,High,Low,Close,Volume,Dividends,Stock Splits,Repaired?,MOM_vol_adj,Skewness,Volatility,Liquidity,Market_Cap
2010-09-07,11.55482612889596,11.63169286637384,11.518010029336358,11.552339553833008,68327604,0.0,0.0,False,,,,,
2010-09-08,11.571989244218392,11.753831521631614,11.555074278777616,11.706069946289062,95975928,0.0,0.0,False,,,,,
2010-09-09,11.88642204034773,11.950352519284234,11.706070934209436,11.845376014709473,97126776,0.0,0.0,False,,,,,
2010-09-10,11.916022746285584,11.935177810646756,11.818013014566876,11.844380378723145,78893028,0.0,0.0,False,,,,,
2010-09-13,11.962791737869434,12.048612234396536,11.928710585192988,11.996870994567873,89570340,0.0,0.0,False,,,,,
2010-09-14,11.990402063547092,12.05856246836267,11.942392111648898,11.951098442077637,88571340,0.0,0.0,False,,,,,
2010-09-15,11.93915837675035,11.987416701166364,11.903087398004637,11.956321716308594,96015888,0.0,0.0,False,,,,,
2010-09-16,11.939158099228086,12.001347119509132,11.925724148428516,11.96677017211914,78701220,0.0,0.0,False,,,,,
2010-09-17,12.033685863902846,12.219010111270766,11.969755388006147,12.192891120910645,225438336,0.0,0.0,False,,,,,
2010-09-20,12.25134904884689,12.69687441989433,12.2404035696044,12.64388942718506,175963860,0.0,0.0,False,,,,,
2010-09-21,12.678715071187444,12.934936536541256,12.659560009458865,12.772745132446287,178473348,0.0,0.0,False,8.798662353317242,,,,
2010-09-22,12.75782033688658,12.88020853842458,12.728466810845957,12.835930824279783,101382516,0.0,0.0,False,8.007387715890639,,,,
2010-09-23,12.801354626208251,12.927723449557268,12.719015149759096,12.773244857788086,92603304,0.0,0.0,False,6.119614123872704,,,,
2010-09-24,12.97871896272294,13.1302123302241,12.892150511588929,13.116779327392578,134141724,0.0,0.0,False,7.787261879488193,,,,
2010-09-27,13.155585335774148,13.354592856598188,13.155585335774148,13.194393157958984,124171704,0.0,0.0,False,7.218372894291511,,,,
2010-09-28,13.27076041974182,13.273496315577557,12.896876459268125,13.11379337310791,146041812,0.0,0.0,False,6.903244764062852,,,,
2010-09-29,13.1307086628748,13.25732678829142,13.052599124869316,13.126728057861328,86801112,0.0,0.0,False,6.9647050263429335,,,,
2010-09-30,13.163297481082118,13.230710870064502,12.908569062909065,13.079466819763184,129634236,0.0,0.0,False,6.445650999269747,,,,
2010-10-01,13.184192481447806,13.199616260714084,13.01006208988376,13.075237274169922,88911000,0.0,0.0,False,5.0807214834137895,,,,
2010-10-04,13.058571126052705,13.140661284885775,12.90682842397066,12.993894577026367,77542380,0.0,0.0,False,2.7330175497872817,,,,
2010-10-05,13.143894101160203,13.432951074982068,13.09837072770686,13.388920783996582,140143716,0.0,0.0,False,3.628949874647671,,,,
2010-10-06,13.414544011889548,13.431708299602295,13.182700993227648,13.292403221130373,110381508,0.0,0.0,False,2.5725168500173137,,,,
2010-10-07,13.33867273728784,13.363299594054151,13.162800880557407,13.184442520141602,95736168,0.0,0.0,False,2.2863966004099003,,,,
2010-10-08,13.253099475556349,13.373248531836444,13.124988260829529,13.342153549194336,114253632,0.0,0.0,False,1.4413057799374192,,,,
2010-10-11,13.395140945961748,13.54738133771768,13.362553825311345,13.404095649719238,104946948,0.0,0.0,False,1.337969258361051,,,,
2010-10-12,13.43593566196545,13.58195627650898,13.377974677275215,13.467527389526367,149993856,0.0,0.0,False,2.3285956590271506,,,,
2010-10-13,13.607082539421564,13.619270832419296,13.490912190419914,13.51504135131836,122101776,0.0,0.0,False,2.556911195673691,,,,
2010-10-14,13.53693158821363,13.563548270506445,13.36105880506988,13.456085205078123,265098636,0.0,0.0,False,2.4780399945146208,,,,
2010-10-15,14.907341984737508,14.966297412224815,14.716544057921933,14.961570739746094,592399008,0.0,0.0,False,3.9805421470718065,,,,
2010-10-18,14.939182724905551,15.41530633030391,14.939182724905551,15.36605167388916,283644072,0.0,0.0,False,5.115059866735998,,,,
2010-10-19,15.145652234209056,15.294161326439392,14.996646395811432,15.120279312133787,183332484,0.0,0.0,False,3.5122578704147296,,,,
2010-10-20,15.127990697122074,15.357843876962349,15.11207111958043,15.124011039733888,140862996,0.0,0.0,False,3.7813083582193916,,,,
2010-10-21,15.211821644581706,15.323513691550245,15.07475572790378,15.223762512207031,116703180,0.0,0.0,False,4.325545264740699,,,,
2010-10-22,15.222020562574754,15.294161568649258,15.175503696031567,15.23719596862793,90153756,0.0,0.0,False,3.941577139708006,,,,
2010-10-25,15.313316684426352,15.540930726293512,15.29789385226695,15.33595371246338,126209664,0.0,0.0,False,4.00491043562865,,,,
2010-10-26,15.251374627145042,15.453614778223852,15.19988176833875,15.388191223144531,100415484,0.0,0.0,False,3.9584639245695574,,,,
2010-10-27,15.317795277857478,15.42302015688185,15.232222210056507,15.33520793914795,89586324,0.0,0.0,False,3.708224446231469,,,,
2010-10-28,15.424262088717516,15.447894504249794,15.25635050105901,15.3876953125,87284628,0.0,0.0,False,3.9896567715913043,,,,
2010-10-29,15.350132765460888,15.3981427175773,15.24863917306125,15.266301155090332,91040868,0.0,0.0,False,1.8197659586089159,,,,
2010-11-01,15.31679992779923,15.439437468421165,15.204360852477382,15.298640251159668,123360516,0.0,0.0,False,-0.6257780233350358,,,,
2010-11-02,15.389934296677882,15.42302005930058,15.28819232975091,15.313565254211426,79824096,0.0,0.0,False,2.917178097319686,,,,
2010-11-03,15.360829583129194,15.468541032986666,15.261325821400378,15.427495956420898,135084780,0.0,0.0,False,4.209345823404657,,,,
2010-11-04,15.538443673809256,15.669788494217508,15.475258312679774,15.5292387008667,142689168,0.0,0.0,False,4.209266410177956,,,,
2010-11-05,15.502123101248824,15.559586396409651,15.450630240180038,15.54938793182373,70557372,0.0,0.0,False,4.3061461879092535,,,,
2010-11-08,15.52301997597001,15.659091470130802,15.50088158933007,15.591428756713867,83967948,0.0,0.0,False,3.6938939880463826,,,,
2010-11-09,15.671776440798116,15.692920384346216,15.435704462761784,15.542919158935549,89398512,0.0,0.0,False,2.140788828099849,,,,
2010-11-10,15.474761152840973,15.497647502052036,15.3610783180555,15.494662284851074,99780120,0.0,0.0,False,2.23021541826316,,,,
2010-11-11,15.4155562865031,15.419287570979836,15.27898805149212,15.35311794281006,90373536,0.0,0.0,False,-0.4044312111400509,,,,
2010-11-12,15.273514879982432,15.345903313569083,14.955601109240083,15.007343292236328,135584280,0.0,0.0,False,-1.9299780447077957,,,,
2010-11-15,15.0021186151442,15.025004963068715,14.777489802296955,14.812814712524414,139016844,0.0,0.0,False,-3.399145156556161,,,,
2010-11-16,14.745400255353983,14.873012831522082,14.51380657001764,14.520523071289062,132163704,0.0,0.0,False,-4.914768707263734,,,,
2010-11-17,14.552364503830178,14.66430493063868,14.462064767924478,14.5162935256958,97602300,0.0,0.0,False,-6.053470988325025,,,,
2010-11-18,14.651867543715854,14.92500399183826,14.640922064266102,14.83992862701416,103496400,0.0,0.0,False,-3.4673859741006394,,,,
2010-11-19,14.850874699858812,14.87301308473699,14.68520131500613,14.69739055633545,91808100,0.0,0.0,False,-4.307259006294722,,,,
2010-11-22,14.613808274933223,14.76231738236507,14.49639415357204,14.70709228515625,87376536,0.0,0.0,False,-4.505275636156416,,,,
2010-11-23,14.602365740354722,14.652117148225845,14.3832087078467,14.502861976623535,86417496,0.0,0.0,False,-5.228595585544335,,,,
2010-11-24,14.609826381113471,14.840923318890162,14.603359200958277,14.800375938415527,95760144,0.0,0.0,False,-2.8976902196126693,,,,
2010-11-26,14.688184779156762,14.750872437984931,14.602114975289547,14.676742553710938,52391556,0.0,0.0,False,-2.8534394192189794,,,,
2010-11-29,14.65609603964949,14.671768192084244,14.426740554051133,14.480472564697266,114273612,0.0,0.0,False,-2.4233935783863583,,,,
2010-11-30,14.286689506245184,14.286689506245184,13.764049004485884,13.82375144958496,284411304,0.0,0.0,False,-3.4114721199000715,,,,
2010-12-01,14.00509566328106,14.218281297929384,13.990169578411937,14.038678169250488,150013836,0.0,0.0,False,-1.6479523779505811,,,,
2010-12-02,14.145893415397262,14.262063768847565,14.06355394231304,14.22450065612793,101814084,0.0,0.0,False,-0.9665878021477025,,,,
2010-12-03,14.165543893269698,14.34042033973604,14.129473866481758,14.25385284423828,105142752,0.0,0.0,False,-2.067359691635019,,,,
2010-12-06,14.442164679146904,14.47773701534583,14.34365630660029,14.387187957763672,83668248,0.0,0.0,False,-1.0875161664980137,2.8256934122925106,0.019103897083784547,,
2010-12-07,14.708335797536128,14.7513707011297,14.577240310089046,14.605598449707031,121566312,0.0,0.0,False,-0.3424125715182797,2.814977168628211,0.019120604511203055,,
2010-12-08,14.725748344921373,14.739430668448112,14.519776904659356,14.690176010131836,70205724,0.0,0.0,False,0.657048664833398,2.841294372993382,0.019093778084125414,,
2010-12-09,14.773261718992114,14.815549607508643,14.651867949352232,14.714056968688965,74681244,0.0,0.0,False,-0.315322302563404,2.8388215575975595,0.019089678671228655,,
2010-12-10,14.754851834906177,14.775997673869906,14.68395648984644,14.731718063354492,68119812,0.0,0.0,False,0.20483461889220989,2.8825171650991144,0.019055050433799278,,
2010-12-13,14.853858859537556,15.000128806423271,14.778485210314075,14.791668891906738,95844060,0.0,0.0,False,1.218727691729777,2.8733103603343797,0.01903252700527996,,
2010-12-14,14.853112192794196,14.88296341397173,14.73843492852334,14.798883438110352,65666268,0.0,0.0,False,11.764597047681281,2.8732432276287536,0.01903239382089001,,
2010-12-15,14.781222245914458,14.837192459116787,14.65559854759092,14.684206008911133,86621292,0.0,0.0,False,6.837400626654045,2.8692518121387893,0.019082984942016178,,
2010-12-16,14.74763933605684,14.770524735694693,14.62873214240391,14.719281196594238,63812124,0.0,0.0,False,5.79755322734585,2.9498700447758526,0.018980205541715197,,
2010-12-17,14.701618874891256,14.740424798939896,14.618781712188966,14.696643829345703,123360516,0.0,0.0,False,5.013280156686825,3.1925119537277276,0.01848707269218874,,
2010-12-20,14.792415747590606,14.872764441679598,14.643408958366168,14.802614212036133,78853068,0.0,0.0,False,4.821351429249282,3.2078698246293227,0.01847101652055922,,
2010-12-21,14.889928783188466,15.042915230322452,14.866047995050206,15.001870155334473,75104820,0.0,0.0,False,4.837490666579308,3.163156701936204,0.018520247589670604,,
2010-12-22,15.02500542190002,15.099633006041046,15.007095067143071,15.0620698928833,48251700,0.0,0.0,False,4.58028700934888,3.1531617520375024,0.01849585212017418,,
2010-12-23,15.0583404094414,15.074757682571684,14.976000930732717,15.03072738647461,44387568,0.0,0.0,False,3.7660536432437492,3.324297739097048,0.018245134997795145,,
2010-12-27,14.993661581758063,15.019532198684654,14.913064513950006,14.98470687866211,48275676,0.0,0.0,False,2.887575898445831,3.3443703755477032,0.018251665924141448,,
2010-12-28,14.976497045434048,15.0217720491508,14.875998842079284,14.898636817932127,42549408,0.0,0.0,False,1.1451961094271326,3.3450217765338683,0.018249051910978455,,
2010-12-29,14.975253641049669,14.985452105648308,14.898636230069334,14.950377464294434,40727232,0.0,0.0,False,1.6065697144804003,3.33830150465404,0.018249106194419256,,
2010-12-30,14.875749145804702,14.958585359876988,14.860575636203746,14.89714241027832,39540420,0.0,0.0,False,2.4804514503520307,3.3383172689185887,0.01824890300833113,,
2010-12-31,14.844405819943573,14.886197911335035,14.727241973754309,14.775500297546388,61510428,0.0,0.0,False,0.5815847311682173,3.3321679062829848,0.018293259819983743,,
2011-01-03,14.837938452738012,15.064558044381847,14.837938452738012,15.033711433410645,94513392,0.0,0.0,False,2.7201692400915825,3.242265723986418,0.018362877464438234,,
2011-01-04,15.065304251560164,15.07923494864463,14.928486699602445,14.978238105773926,72907020,0.0,0.0,False,1.407235774677596,3.45794461984459,0.0180259400411654,,
2011-01-05,14.927243154892118,15.182470213790353,14.926745460705282,15.15112590789795,101190708,0.0,0.0,False,1.2225449520983314,3.41068495138125,0.018027320923530248,,
2011-01-06,15.191176552806478,15.383964333149011,15.175505346862275,15.261326789855955,82229688,0.0,0.0,False,1.5873125481734438,3.3939859205996306,0.0179889892039792,,
2011-01-07,15.32127657653379,15.379485940363644,15.177495096604892,15.334460258483888,83963952,0.0,0.0,False,2.433589626674609,3.4329963777858654,0.017950659603930313,,
2011-01-10,15.293662746585897,15.308340458302371,15.13843810057626,15.278986930847168,63104832,0.0,0.0,False,2.3538498929862333,3.447370971650451,0.01796390970717215,,
2011-01-11,15.366052684514797,15.393167063240094,15.286201682878923,15.323763847351074,57514428,0.0,0.0,False,3.616643852529434,3.4537627839595224,0.01796130052633165,,
2011-01-12,15.40684989945987,15.40684989945987,15.292918692819654,15.345157623291016,65242692,0.0,0.0,False,3.3430510208451363,3.4598956551583706,0.01796077459992999,,
2011-01-13,15.347644997040971,15.414810012700343,15.277743137341956,15.340680122375488,53306640,0.0,0.0,False,3.877586436911138,3.4590912846836845,0.017944209065400306,,
