,Open,High,Low,Close,Volume,Dividends,Stock Splits,Repaired?,MOM_vol_adj,Skewness,Volatility,Op_Int,Value_BM
2013-09-16,14.22983959255466,14.248667033566967,13.804487130668658,13.894001960754396,543706800,0.0,0.0,False,-3.2083744395247873,0.06536293937368212,0.0173695008692852,,
2013-09-17,13.8273291735572,14.19002077349838,13.81313070095867,14.054512977600098,399380800,0.0,0.0,False,-2.799640400934423,0.03448897204120142,0.017420025701322048,,
2013-09-18,14.297132142426769,14.39498177272441,14.21934632684942,14.343433380126951,456862000,0.0,0.0,False,-2.806699798095512,-0.026375604174755436,0.01737081525702364,,
2013-09-19,14.529252773664938,14.687602093593004,14.484494532356477,14.57863998413086,404541200,0.0,0.0,False,-1.827527159337769,-0.09044398182189121,0.017339923417671328,,
2013-09-20,14.754592548651813,14.771568742761204,14.384184126102811,14.42770767211914,699302800,0.0,0.0,False,-2.4580024798947666,-0.08635275544158227,0.01736472166988794,,
2013-09-23,15.313284061858784,15.338286761682689,14.896574596118263,15.14474868774414,762106800,0.0,0.0,False,-1.015959581382734,0.08849241253274809,0.01797626507884175,,
2013-09-24,15.275627868778932,15.29383877805242,15.057705251651312,15.097214698791504,364344400,0.0,0.0,False,-0.3812676366710551,0.09675658027257696,0.01799086060034998,,
2013-09-25,15.100300658986788,15.11388094811682,14.860461345375668,14.863547325134276,316957200,0.0,0.0,False,1.2602854733185063,0.09711780831423121,0.018053010571878723,,
2013-09-26,15.00152303515003,15.080541912566105,14.936700981956996,15.008313179016112,237221600,0.0,0.0,False,1.2224056026661452,0.050926685953306114,0.017980060302534524,,
2013-09-27,14.9330007739248,14.960472921899704,14.83854702879921,14.90120792388916,228040400,0.0,0.0,False,1.6896047003199757,0.08542548529719159,0.018025354751114397,,
2013-09-30,14.73143852435934,14.867562900656043,14.643774920572408,14.716005325317385,260156400,0.0,0.0,False,2.9586135057494958,0.13103883006052783,0.017755063286182267,,
2013-10-01,14.768477111002335,15.098449491075549,14.76631593582635,15.062026023864746,353883600,0.0,0.0,False,3.4606832277863155,0.13149325430717806,0.017770988832726313,,
2013-10-02,14.990103409659255,15.180553854014567,14.932073144427754,15.111411094665527,289184000,0.0,0.0,False,2.652633319656696,0.13770833069623678,0.017767496345669164,,
2013-10-03,15.140740572320762,15.197537787272758,14.839168362740212,14.92158317565918,322753200,0.0,0.0,False,1.1470674680903676,0.14219354663806621,0.017820564647223057,,
2013-10-04,14.935463628220484,14.958305147236464,14.773101904100765,14.909844398498535,258868400,0.0,0.0,False,1.6659557472263986,0.13085744853376408,0.017794586417722774,,
2013-10-07,15.018812164615996,15.20679318949765,14.981462244587023,15.055543899536133,312292400,0.0,0.0,False,-0.4783716404123356,0.14543368108205124,0.017715965328610635,,
2013-10-08,15.12314298440232,15.14475144018495,14.832991603390695,14.845338821411133,290917200,0.0,0.0,False,-1.2810280500419726,0.15835956808196852,0.01782043062281,,
2013-10-09,14.95954199546693,15.056773423451428,14.763226233101843,15.019733428955078,301725200,0.0,0.0,False,0.8312364850276923,0.16565526450079796,0.01778101431418507,,
2013-10-10,15.165738462047562,15.198456110052424,15.0336249060237,15.113880157470703,278602800,0.0,0.0,False,0.5661486730817312,0.14369430804717417,0.01777978302557641,,
2013-10-11,15.032080253401393,15.243520935713164,14.9755929856773,15.2117280960083,267738800,0.0,0.0,False,1.7073427480835386,0.13184128400335418,0.017786948387345285,,
2013-10-14,15.119744824836962,15.358965930252824,15.10492816704502,15.311429977416992,261898000,0.0,0.0,False,3.639631681515366,0.13157908897220605,0.017787298631019174,,
2013-10-15,15.356806252987752,15.495401692314465,15.295381738099053,15.392921447753906,320073600,0.0,0.0,False,2.4888641160774245,0.117646992417668,0.017788336122302552,,
2013-10-16,15.458052067077372,15.511761633575322,15.409899572144589,15.46792984008789,251101200,0.0,0.0,False,2.6620453257732986,0.11348430717762366,0.017790388753630995,,
2013-10-17,15.433044872573356,15.581208127602928,15.42378528731889,15.572565078735352,253593200,0.0,0.0,False,6.063503844551221,0.07268026567915502,0.017640398597077712,,
2013-10-18,15.618557844336156,15.71949342180959,15.609914795573426,15.708072662353516,290542000,0.0,0.0,False,7.5682717120742655,0.05773897380309253,0.01765509271694405,,
2013-10-21,15.796976350357143,16.183744260268764,15.789259752015592,16.092994689941406,398106800,0.0,0.0,False,7.407146684960019,-0.0036246855252172567,0.017665150812624576,,
2013-10-22,16.248877609724833,16.311846778318895,15.681535258685656,16.04700469970703,534063600,0.0,0.0,False,11.704463033369981,-0.23833494676755534,0.016595737192332694,,
2013-10-23,16.02014658336922,16.22603354377891,16.02014658336922,16.204116821289062,313723200,0.0,0.0,False,11.562638873697377,-0.27840484434776785,0.016590529836253122,,
2013-10-24,16.20535032526298,16.435930054068063,16.126639706978846,16.418643951416016,384764800,0.0,0.0,False,12.301987817132895,-0.29473258495371607,0.01663675562599018,,
2013-10-25,16.400427339936794,16.459384046247564,16.208742213745374,16.2349796295166,337792000,0.0,0.0,False,7.181182797556989,-0.2322665512410662,0.016659775526366563,,
2013-10-28,16.330048866118343,16.39055020670712,16.150092779253328,16.35597801208496,550440800,0.0,0.0,False,7.27969349563043,-0.22199763112036733,0.016625885384437288,,
2013-10-29,16.55322321069369,16.645207486824738,15.88247602537528,15.948531150817873,635807200,0.0,0.0,False,2.630982145757814,-0.2128252328206651,0.016978700413149167,,
2013-10-30,16.038974668332397,16.283134664334376,15.959027687175642,16.20226287841797,354163600,0.0,0.0,False,3.3285412295789905,-0.2225381812019362,0.017043446306295795,,
2013-10-31,16.205347386259362,16.28220673242401,16.09021167687841,16.13435173034668,275696400,0.0,0.0,False,2.486448091021092,-0.17935508961442356,0.017011272712653926,,
2013-11-01,16.175101522516087,16.199177771387255,15.922606704929628,16.05194091796875,274890000,0.0,0.0,False,1.4962456930007673,-0.13136088513432684,0.016956347800261708,,
2013-11-04,16.084966282258538,16.26152816393503,16.014280535333498,16.259366989135742,244627600,0.0,0.0,False,0.7923681553916802,-0.18589154854279605,0.016955154462107394,,
2013-11-05,16.192382421963316,16.325420757338183,16.143611754800194,16.219236373901367,265213200,0.0,0.0,False,0.823418679399649,-0.18047433534030424,0.016961848229281595,,
2013-11-06,16.273577071695225,16.295621756588307,16.08884443622151,16.173294067382812,223375600,0.108929,0.0,False,-0.14964016133592753,-0.17810294495960888,0.016965520403984177,,
2013-11-07,16.13168852569946,16.243769031085275,15.908145993047638,15.91156005859375,262620400,0.0,0.0,False,-2.4354009071198672,-0.1774519878871544,0.016997741616351834,,
2013-11-08,15.976456273621322,16.179817921909496,15.91467144787475,16.162120819091797,279316800,0.0,0.0,False,-0.3301951102233549,-0.20334224446563534,0.016755331517132287,,
2013-11-11,16.144417005946774,16.19657642990897,15.971171842903823,16.115232467651367,227452400,0.0,0.0,False,-1.1049473838350665,-0.49541250821881183,0.015715024169175376,,
2013-11-12,16.072386498920487,16.26643441044874,16.051585406455185,16.145038604736328,204276800,0.0,0.0,False,1.1787753290013838,-0.48042204956163953,0.015562337334957477,,
2013-11-13,16.082631880313983,16.21458492335319,16.050341687298832,16.164287567138672,197220800,0.0,0.0,False,-0.25718435358336805,-0.48809667985209365,0.015560127404423828,,
2013-11-14,16.2319660299335,16.432843675829865,16.202781499892374,16.3980712890625,282419200,0.0,0.0,False,1.624035033062354,-0.4912560739018874,0.015621988746009188,,
2013-11-15,16.34901949874289,16.426947732751554,16.28413070539647,16.299654006958008,317920400,0.0,0.0,False,1.522615759411613,-0.4464330682015711,0.015595857926868927,,
2013-11-18,16.299661361448994,16.367965908880826,16.088848132326223,16.102197647094727,244944000,0.0,0.0,False,-0.9557444870601691,-0.44846250434916296,0.015581708220729025,,
2013-11-19,16.114609375291284,16.24966640737798,16.08169904806965,16.130754470825195,208938800,0.0,0.0,False,-0.5384824965572529,-0.4460574093464896,0.015580529847912273,,
2013-11-20,16.12082081069632,16.15776865947713,15.96868846201619,15.989489555358888,193916800,0.0,0.0,False,-1.087453697956251,-0.41457721725355984,0.015626299644796823,,
2013-11-21,16.07021779238031,16.18229998379681,15.948201811852371,16.180126190185547,262026800,0.0,0.0,False,1.7412363785308855,-0.4531365830668112,0.01568026382659322,,
2013-11-22,16.1298257724243,16.21179153847949,16.099089231947996,16.138519287109375,223725600,0.0,0.0,False,-0.1740316862806546,-0.43308548562192023,0.01568111165482425,,
2013-11-25,16.17639936109651,16.326979742763786,16.175779224743707,16.260848999023438,229311600,0.0,0.0,False,1.044052281684682,-0.46788458367766617,0.015246165636143841,,
2013-11-26,16.27264492938858,16.645837644213245,16.26892079539695,16.560766220092773,401382800,0.0,0.0,False,2.503150029634968,-0.4756611386598654,0.015392979381610687,,
2013-11-27,16.651116795757886,16.951967486224753,16.56076757329522,16.950725555419922,363448400,0.0,0.0,False,3.9880028801575436,-0.47584380332888926,0.01564098649453269,,
2013-11-29,17.06001437287855,17.33478452553987,17.008165003649285,17.264617919921875,318127600,0.0,0.0,False,4.188717901937836,-0.5301573715535405,0.01571510258273471,,
2013-12-02,17.324529209014923,17.521059265310882,17.101608551703098,17.114337921142578,472544800,0.0,0.0,False,3.871877538022721,-0.4938686180035161,0.015776103260489692,,
2013-12-03,17.333853875986094,17.584718950068037,17.314604775586098,17.582855224609375,450968000,0.0,0.0,False,6.996842068800092,-0.4608356157145815,0.015924682566461908,,
2013-12-04,17.557387694985014,17.671953693637104,17.41208516469467,17.5418643951416,377809600,0.0,0.0,False,6.503842489716764,-0.47486391394027155,0.015893157641850633,,
2013-12-05,17.779380947888743,17.856689049217128,17.585644763363398,17.63190460205078,447580000,0.0,0.0,False,8.474040385978224,-0.4726660200786829,0.015890449038940033,,
2013-12-06,17.566397588771782,17.596203926977047,17.373283159231597,17.387252807617188,344352400,0.0,0.0,False,5.251295254925629,-0.4057240975372812,0.015921303651239418,,
2013-12-09,17.41456861838472,17.684060857360837,17.41456861838472,17.586261749267578,320493600,0.0,0.0,False,6.496023243558493,-0.4662091062919433,0.015649880228079283,,
2013-12-10,17.497777888063805,17.631282918526384,17.423883858522284,17.558940887451172,278269600,0.0,0.0,False,5.625878454307096,0.2867570139188103,0.013870644809732904,,
2013-12-11,17.603957103001793,17.7272165987879,17.37700058410515,17.428848266601562,359718800,0.0,0.0,False,3.6430227513907707,0.33880689521065244,0.013900922826406713,,
2013-12-12,17.453068094694455,17.552419199048867,17.387557517206247,17.403390884399414,262290000,0.0,0.0,False,2.0622148544143912,0.3476048693970319,0.013690026573379258,,
2013-12-13,17.47511611673956,17.476047979228866,17.190100502594888,17.213695526123047,332822000,0.0,0.0,False,-0.24009591485648576,0.6188239759343027,0.013068695462029947,,
2013-12-16,17.232016973509403,17.468598986962675,17.23170690533974,17.30901336669922,282592800,0.0,0.0,False,0.9466948845923515,0.6430661872284434,0.013030758269332317,,
2013-12-17,17.256545485634174,17.369247814369697,17.1810994261992,17.23108673095703,229902400,0.0,0.0,False,-2.571337948097611,0.7183759183820266,0.012880010170190649,,
2013-12-18,17.066841016212,17.12117423711368,16.728422384632687,17.100061416625977,565863200,0.0,0.0,False,-3.155247414485284,0.7901037482563212,0.012832102128227022,,
2013-12-19,17.060629937575897,17.07615323993119,16.88148519181982,16.904150009155273,320308800,0.0,0.0,False,-5.19901524036571,0.7861238377024063,0.012850834479971823,,
2013-12-20,16.934268309120487,17.12614244962972,16.915329281200055,17.04572868347168,436413600,0.0,0.0,False,-2.4441117414992273,0.13193247619000364,0.01137818739967682,,
2013-12-23,17.635007316443417,17.719456926565705,17.472319406393378,17.69989776611328,501306400,0.0,0.0,False,0.43833723177867695,0.37859300323835726,0.012248145340595623,,
2013-12-24,17.69369005454934,17.75547485589803,17.57384624350647,17.624765396118164,167554800,0.0,0.0,False,0.253087417524785,0.4037335961555701,0.012061056417640815,,
2013-12-26,17.63811461473827,17.68158218332325,17.491570128316734,17.507715225219727,204008000,0.0,0.0,False,0.30639634465443644,0.4569246274965802,0.012085134720069451,,
2013-12-27,17.50522939938244,17.52354662907012,17.371104233325017,17.389421463012695,225884400,0.0,0.0,False,-0.053717509560223954,0.4568882129303032,0.01208033491626729,,
2013-12-30,17.307770864647964,17.38942490233929,17.14818526494035,17.216489791870117,253629600,0.0,0.0,False,0.01091794974695531,0.4653809638772806,0.012034705935665376,,
2013-12-31,17.205627264674273,17.42637425755839,17.200347814919198,17.418302536010742,223084400,0.0,0.0,False,0.4142345712014186,0.4582033122634675,0.01179292597440559,,
2014-01-02,17.252507873191984,17.294421793694458,17.138873693277617,17.173336029052734,234684800,0.0,0.0,False,-0.21087588320225334,0.46598718472458134,0.011972596282566143,,
2014-01-03,17.164947533099234,17.191026411336843,16.779025567612894,16.79610252380371,392467600,0.0,0.0,False,-1.0318041939641402,0.37808028660601817,0.012214563850126196,,
2014-01-06,16.68650376889563,16.976797092756694,16.566970053340242,16.887691497802734,412610800,0.0,0.0,False,-0.05731606263285692,0.3532888566739636,0.012217285902324295,,
2014-01-07,16.899803332503723,16.950720823168314,16.701099433559715,16.76692008972168,317209200,0.0,0.0,False,-0.9707842584310741,0.40888833321937307,0.012230854545573294,,
2014-01-08,16.72873363106905,16.938304877611017,16.72500949707428,16.873106002807617,258529600,0.0,0.0,False,-4.615068709717469,0.3799928170979421,0.012075736229505817,,
2014-01-09,16.97679485161929,16.97865857583274,16.62130106472687,16.65762710571289,279148800,0.0,0.0,False,-5.260717769637882,0.4330084993497554,0.012154816492536155,,
2014-01-10,16.760397293261533,16.790513689793368,16.489663108769697,16.546480178833008,304976000,0.0,0.0,False,-5.263383256056191,0.4756253517303428,0.012185960791909986,,
2014-01-13,16.45240382189729,16.843291794246316,16.45147195977488,16.633100509643555,378492800,0.0,0.0,False,-3.9693821607901683,0.48081510794794,0.012178819501663128,,
2014-01-14,16.710412377328577,16.974626853192916,16.69302535164915,16.96407127380371,332561600,0.0,0.0,False,-1.1171664203626348,0.45803643785277776,0.012382621918263531,,
2014-01-15,17.18544069678474,17.392838108831608,17.12769175957041,17.304662704467773,391638800,0.0,0.0,False,-0.4572593781899792,0.4295142467723897,0.012589976520452512,,
2014-01-16,17.228286042185605,17.288828906901596,17.128311471890473,17.208105087280273,229278000,0.0,0.0,False,0.14872301407830574,0.4635134182134052,0.012619510104712187,,
2014-01-17,17.12210656871604,17.140423802228785,16.762575106798607,16.786481857299805,426739600,0.0,0.0,False,-0.040655431281965554,0.40178162476488416,0.013028165774764214,,
2014-01-21,16.79641438435771,17.078325960671624,16.77871729018589,17.047279357910156,328526800,0.0,0.0,False,0.635943500972534,0.38623451589443386,0.013119138588463704,,
2014-01-22,17.104406474408147,17.302488575112164,17.008159353001627,17.123035430908203,379985200,0.0,0.0,False,1.4547760697006615,0.3959500406949192,0.012788182066550018,,
2014-01-23,17.074297721327135,17.277969429238755,16.915023802698858,17.268033981323242,403239200,0.0,0.0,False,1.594165507491575,0.35398339903640685,0.012811727936991193,,
2014-01-24,17.200341551631006,17.250638904192265,16.913152191232943,16.95413589477539,429354800,0.0,0.0,False,1.15689245897866,0.38481233640204543,0.012994116908920161,,
2014-01-27,17.07832529661692,17.22517983410134,16.944200131068637,17.0916748046875,554878800,0.0,0.0,False,2.1701631238813994,0.39817205725836813,0.012930867860602088,,
2014-01-28,15.79575731305914,15.98949355500449,15.588048105195377,15.725590705871582,1065523200,0.0,0.0,False,-1.7986856784186016,-1.5761535179246011,0.016389408132418133,,
2014-01-29,15.646416625126683,15.752599212510976,15.48093309056709,15.547063827514648,502810000,0.0,0.0,False,-2.8756807910489424,-1.5189966568651212,0.016415839013490887,,
2014-01-30,15.602632595426616,15.725582025943426,15.421315762298583,15.51694107055664,678501600,0.0,0.0,False,-3.7637381928816183,-1.6172881632845921,0.016121178794601176,,
2014-01-31,15.374125788991446,15.57127768981372,15.323518366303691,15.542403221130373,464797200,0.0,0.0,False,-3.496270096924202,-1.6310576225247004,0.01598939864082727,,
2014-02-03,15.604812607879245,15.76377641910005,15.502045745546466,15.571280479431152,401464000,0.0,0.0,False,-2.643901234581991,-1.650690619054136,0.015985229269487124,,
2014-02-04,15.70540959270803,15.817491792169156,15.609472496154664,15.7966890335083,376681200,0.0,0.0,False,-2.6886635209397713,-1.6669700588813152,0.016083022378527465,,
2014-02-05,15.727444980840554,15.998179144700984,15.717819606808474,15.914661407470703,328344800,0.0,0.0,False,-2.571313111616928,-1.6752307626975498,0.01602623955077174,,
2014-02-06,15.930907629112545,16.038351312620534,15.86063129002144,16.007429122924805,257765200,0.108929,0.0,False,-2.6747763944017233,-1.6949634112728833,0.01604147939714637,,
2014-02-07,16.284471908068863,16.33288354074767,16.159538770061857,16.231374740600586,370280400,0.0,0.0,False,-1.5363827517678332,-1.7059207265455554,0.016134658696799448,,
2014-02-10,16.19951819298596,16.615860272152347,16.17890450697625,16.522159576416016,345559200,0.0,0.0,False,-1.173784929282763,-1.7660133452016056,0.01614855606885027,,
2014-02-11,16.572758987884036,16.795764788567062,16.538088694247147,16.739858627319336,282256800,0.0,0.0,False,7.1582413077768425,-1.775625269284945,0.016113201539514,,
2014-02-12,16.77077514801626,16.852294104724493,16.65489949815013,16.738603591918945,308100800,0.0,0.0,False,10.876982537241416,-1.7861299418695895,0.01610698137187482,,
2014-02-13,16.699244637908727,17.01751392936405,16.684877782877887,17.004396438598633,307398000,0.0,0.0,False,14.404586295220026,-1.778273992743484,0.016219263588438337,,
2014-02-14,16.94317600739217,17.052806460413258,16.903823538770762,16.990650177001953,272924400,0.0,0.0,False,13.31017612053851,-1.771740498334046,0.01622075090164737,,
2014-02-18,17.053431583473607,17.215532006776083,17.041249865101744,17.053119659423828,260251600,0.0,0.0,False,13.960813783014943,-1.7779502147107475,0.016132221058790773,,
2014-02-19,17.01439553325854,17.08123571041305,16.689569052806753,16.783893585205078,313768000,0.0,0.0,False,6.180200644883071,-1.7279288862564526,0.01624501956578911,,
2014-02-20,16.64708969482256,16.772336413219858,16.522468492758527,16.58962059020996,305858000,0.0,0.0,False,3.679742127528249,-1.7307158585649733,0.016238355521818102,,
2014-02-21,16.640839540839576,16.69643542141132,16.385038440653585,16.40534019470215,278784800,0.0,0.0,False,1.9935673023397469,-1.677100349742343,0.016304381197091336,,
2014-02-24,16.339757259339134,16.551206838440716,16.316956767904276,16.477182388305664,288909600,0.0,0.0,False,1.2788288387458158,-1.7244622728794616,0.01626932590934637,,
2014-02-25,16.53433856452453,16.540271795549184,16.272602509832236,16.305709838867188,231952000,0.0,0.0,False,-1.2082692118089702,-1.6700026672872665,0.016262119531258105,,
2014-02-26,16.35412317793239,16.397537352806403,16.10394330302157,16.158601760864258,276217200,0.0,0.0,False,-3.551357808719512,-1.6417669764333054,0.016300464927034335,,
2014-02-27,16.15204028883828,16.515597036627724,16.11799552149112,16.480928421020508,301882000,0.0,0.0,False,-1.2533351967215565,-1.6025656498090886,0.0164649987895415,,
2014-02-28,16.524965581422787,16.639593523166553,16.30758116274012,16.436264038085938,371968800,0.0,0.0,False,-3.133401033737252,-1.6092836049951451,0.016304953582763314,,
2014-03-03,16.348174943435517,16.573992855075247,16.329122563178984,16.483728408813477,238781200,0.0,0.0,False,-2.7565985435248352,-1.682926770911571,0.016029430498547537,,
2014-03-04,16.584939408536005,16.63616169832524,16.484054449934252,16.59243392944336,259140000,0.0,0.0,False,-2.442746027310949,-1.72263831049485,0.015873118047998656,,
2014-03-05,16.582437339414685,16.702059410216524,16.52652785773557,16.627412796020508,200062800,0.0,0.0,False,-0.9222169451987438,-1.7641767570864022,0.01584144113462444,,
2014-03-06,16.640837642323817,16.69237349981488,16.49435343941243,16.57712173461914,185488800,0.0,0.0,False,-0.07976591898964451,-1.9041985202476726,0.015441791676624421,,
2014-03-07,16.587749422969424,16.61554737224756,16.43033279715029,16.567447662353516,220729600,0.0,0.0,False,1.1456444009075608,-1.9101929303235077,0.015440592922675123,,
2014-03-10,16.50247605344105,16.65770581454835,16.50185053726977,16.582433700561523,178584000,0.0,0.0,False,0.747598602507577,-1.9039408681370824,0.015423626461190951,,
2014-03-11,16.72391976853872,16.82667622485594,16.63459105881426,16.743907928466797,279224400,0.0,0.0,False,3.3592066301514243,-1.9767922645398621,0.015388960442321834,,
2014-03-12,16.69456558335194,16.78326713566956,16.616169204139574,16.760154724121094,199326400,0.0,0.0,False,5.3738093092843835,-1.9799963110348415,0.015314447332856416,,
2014-03-13,16.786074399048836,16.855411612801223,16.527461003644436,16.573999404907227,257742800,0.0,0.0,False,0.9953309345692052,-1.9329869330178764,0.015370779000604169,,
2014-03-14,16.51591124515723,16.58150205979655,16.33507028668304,16.387855529785156,237199200,0.0,0.0,False,-0.4357815688770768,-1.9118639682844798,0.01540480243579643,,
2014-03-17,16.48186806958353,16.5527665989901,16.424085367786684,16.45188331604004,199544800,0.0,0.0,False,-0.2833173863520869,-1.924237657085937,0.015416254043498624,,
2014-03-18,16.425647691637252,16.615234214388586,16.403784641489427,16.597431182861328,209647200,0.0,0.0,False,0.04242710317286176,-1.981673699433654,0.015407768317151557,,
2014-03-19,16.62428219496792,16.74858973993508,16.522459865386036,16.593048095703125,224756000,0.0,0.0,False,-0.2926614897809531,-1.9715033756073659,0.015388676187558542,,
2014-03-20,16.550270841495486,16.637100871868917,16.470938668898036,16.513103485107422,208398400,0.0,0.0,False,-0.5390560668519401,-1.970044730555259,0.015390035589724937,,
2014-03-21,16.613985638749796,16.670830906269362,16.439079561215266,16.64334487915039,374046400,0.0,0.0,False,0.6010851474152057,-2.0116010393842148,0.01539936621553902,,
2014-03-24,16.816692253175763,16.881657561866692,16.711747266494115,16.840742111206055,355700800,0.0,0.0,False,1.8471921295634421,-2.0683989956627045,0.01540735387085899,,
2014-03-25,16.912889225786323,17.045630477962384,16.853231641699104,17.021892547607422,282293200,0.0,0.0,False,1.9422608175251064,-2.063557709417762,0.015430986278088667,,
2014-03-26,17.069678965994378,17.14713790659223,16.83043147261732,16.85916519165039,299768000,0.0,0.0,False,0.6377010025559724,-2.5380338901517683,0.01467640214490947,,
2014-03-27,16.866660776792504,16.912887267394204,16.7136177820714,16.78670310974121,222031600,0.0,0.0,False,1.5051840758752,-2.537756671142137,0.014676613428075785,,
2014-03-28,16.813562473253505,16.832926789385226,16.68644255180615,16.767961502075195,200564000,0.0,0.0,False,3.134891871848067,-2.5654631467818407,0.014656816200482137,,
2014-03-31,16.84198249547962,16.89133155016298,16.738910777142813,16.764211654663086,168669200,0.0,0.0,False,2.5600464145399546,-2.5973981560793074,0.01463548114150209,,
2014-04-01,16.796069604455873,16.924440544979625,16.7651490867193,16.91756820678711,200760000,0.0,0.0,False,2.5899209669091006,-2.6531858406152016,0.0146338587953213,,
2014-04-02,16.940367422319476,16.97472410658137,16.874152782398124,16.945676803588867,180420800,0.0,0.0,False,2.8683403831874728,-2.6706652941801363,0.014556685854392936,,
2014-04-03,16.90945219991937,16.94412081909781,16.79232717909313,16.828245162963867,162344000,0.0,0.0,False,2.4930283788217253,-2.7273603263827524,0.014475645702030181,,
2014-04-04,16.86010210710673,16.86603533800292,16.57181747698948,16.610546112060547,275251200,0.0,0.0,False,-0.2285577287409096,-2.812998054106159,0.014300460603157568,,
2014-04-07,16.491859003215193,16.581811583168722,16.300399306223966,16.349746704101562,289850400,0.0,0.0,False,-3.329892921040657,-2.695600799830311,0.014416495269307725,,
2014-04-08,16.403466728008613,16.43251403221731,16.2007611147461,16.34880828857422,243888400,0.0,0.0,False,-5.308364647462751,-2.7326749300056754,0.014390661392624725,,
2014-04-09,16.32382104781606,16.569003381750893,16.304456734303056,16.56369400024414,206169600,0.0,0.0,False,-1.97193992003284,-2.7012412627572298,0.014466646400864529,,
2014-04-10,16.574940379853953,16.62366560085778,16.34037842364637,16.350061416625977,239652000,0.0,0.0,False,-2.7223646114047226,-2.7001412761551085,0.014468438003967559,,
2014-04-11,16.210127236101417,16.329752597734,16.152034307472128,16.22918128967285,271717600,0.0,0.0,False,-3.3287721776016372,-2.695175833665098,0.0144739309385707,,
2014-04-14,16.30071107929512,16.308831114808978,16.154226839616374,16.293840408325195,205674000,0.0,0.0,False,-2.8379872917704962,-2.6951623596965884,0.014467209639904442,,
2014-04-15,16.249796168109174,16.292584806685134,15.970569108997289,16.17764663696289,266490000,0.0,0.0,False,-4.858711396257514,-2.7696614028877993,0.014260231862780267,,
2014-04-16,16.180462560986708,16.2754126025896,16.058340090353177,16.210447311401367,214765600,0.0,0.0,False,-4.804839204611633,-2.9072055004013424,0.014016309648783611,,
2014-04-17,16.241369929765177,16.483741689424935,16.216382634528994,16.395662307739258,284334400,0.0,0.0,False,-2.5101953094719915,-2.9099515982031976,0.014089010013706441,,
2014-04-21,16.408148565567792,16.62053547529077,16.365046334719334,16.590240478515625,182548800,0.0,0.0,False,-0.11700287878224191,-3.102017827354768,0.013839545081161798,,
2014-04-22,16.500915781427516,16.610858189619933,16.444384122735507,16.60679817199707,202563200,0.0,0.0,False,1.768250165670982,-3.1736266009345777,0.01369524885805962,,
2014-04-23,16.524346598812294,16.588999979636363,16.38035938296826,16.38973045349121,394940000,0.0,0.0,False,0.24934324823073178,-3.0705065666619564,0.01377452175927815,,
2014-04-24,17.747135729923954,17.803043560484223,17.513509488068433,17.7333927154541,759911600,0.0,0.0,False,2.542939043243943,0.0523854975757636,0.017234273796409974,,
2014-04-25,17.632189276498806,17.86518991535556,17.614387917599288,17.863630294799805,390275200,0.0,0.0,False,3.4455453995820866,0.0033263570463171466,0.017085832384085467,,
2014-04-28,17.890491590638,18.607298233981908,17.882681811209252,18.555450439453125,669485600,0.0,0.0,False,5.184219652514482,0.07810447350346167,0.01771591843964326,,
2014-04-29,18.54451842847149,18.614481176162176,18.41240104462101,18.50047874450684,337377600,0.0,0.0,False,4.835252132779696,2.9233412142151796,0.014346354993979795,,
2014-04-30,18.51015911075148,18.72223412873762,18.42145590714548,18.430513381958008,456640800,0.0,0.0,False,5.0168169608246105,2.966028322600405,0.014258343086943655,,
2014-05-01,18.49017424696535,18.57762810967196,18.31401882487082,18.473934173583984,244048000,0.0,0.0,False,5.032956666174138,2.959796451452284,0.014245582191949688,,
2014-05-02,18.500796723373213,18.558891355476884,18.418652234669374,18.50829124450684,191514400,0.0,0.0,False,4.604143985574765,2.9592188300689375,0.014245304454699882,,
2014-05-05,18.43207752376502,18.77127247111175,18.42770391409916,18.770021438598636,287067200,0.0,0.0,False,4.694232134094968,2.882087825914749,0.01431507582092345,,
2014-05-06,18.796260716487048,18.8777796744655,18.56544685363769,18.56544685363769,374564400,0.0,0.0,False,4.097150053702695,2.9268334705923014,0.01434586777765948,,
2014-05-07,18.591680689831108,18.655396614688385,18.356805155425423,18.50047874450684,282864400,0.0,0.0,False,4.5953197218832,2.95799532020527,0.014353188027020692,,
2014-05-08,18.475671799807383,18.669145274105023,18.417568030650163,18.467506408691406,230297200,0.1175,0.0,False,2.9706186583677874,2.98126806365851,0.014356671417239094,,
2014-05-09,18.359145857197067,18.412853255421886,18.22691787039358,18.390554428100582,291597600,0.0,0.0,False,2.0895163776515187,3.067642832884412,0.014301788650460409,,
2014-05-12,18.45179880723778,18.64558422699012,18.448970778001197,18.619516372680664,213208800,0.0,0.0,False,0.4468744130504505,3.1228834507035135,0.014220549976139892,,
2014-05-13,18.593440494909505,18.673215717083604,18.5526118850916,18.648717880249023,159737200,0.0,0.0,False,1.048590510660534,3.203058018468917,0.014148363431049773,,
2014-05-14,18.606958763817,18.763055626857955,18.585287263720407,18.65218544006348,166404000,0.0,0.0,False,1.6086146685113571,3.202520367914272,0.014147840608397131,,
2014-05-15,18.67824550858972,18.737919262187884,18.46906867262693,18.493566513061523,230846000,0.0,0.0,False,0.1318530627066119,3.3039348732241764,0.014090300841193072,,
2014-05-16,18.48760123883004,18.76713162039322,18.386154500614147,18.766504287719727,276256400,0.0,0.0,False,1.4996928212370604,3.197015545158787,0.014186610887640045,,
