,Open,High,Low,Close,Volume,Dividends,Stock Splits,Repaired?,MOM_vol_adj,Skewness,Volatility,Liquidity,Market_Cap
2010-09-07,18.13960354161937,18.231058715341685,18.101760477772284,18.174293518066406,14392200,0.0,0.0,False,,,,,
2010-09-08,18.20582883424993,18.3572022895724,18.19636836923268,18.23736572265625,18378800,0.0,0.0,False,,,,,
2010-09-09,18.363506992637,18.445501687541736,18.231055689649644,18.382429122924805,18106600,0.0,0.0,False,,,,,
2010-09-10,18.37926876154825,18.492799099752773,18.290967922059718,18.4549560546875,18445600,0.0,0.0,False,,,,,
2010-09-13,18.582059704339684,18.588414863422923,18.3501018523534,18.43907165527344,18019600,0.22,0.0,False,,,,,
2010-09-14,18.3818757338222,18.46766855998636,18.28655077545845,18.29926109313965,20985200,0.0,0.0,False,,,,,
2010-09-15,18.229355781275,18.30243829065302,18.181693907570704,18.24524307250977,17402400,0.0,0.0,False,,,,,
2010-09-16,18.23888268499068,18.32785245418544,18.19121961599509,18.273834228515625,16574000,0.0,0.0,False,,,,,
2010-09-17,18.3183257721492,18.42318285814745,18.242065081504744,18.28972816467285,19971200,0.0,0.0,False,,,,,
2010-09-20,18.30879613384338,18.42954174675096,18.286553680429197,18.42000961303711,14062200,0.0,0.0,False,,,,,
2010-09-21,18.369165935733,18.493088498146165,18.31832587904753,18.46449089050293,14754000,0.0,0.0,False,3.4555388632807875,,,,
2010-09-22,18.47720127464794,18.594768678886048,18.461312772026584,18.502620697021484,15176000,0.0,0.0,False,3.1766214574775917,,,,
2010-09-23,18.435894363706424,18.521687191665933,18.34056940334785,18.38823127746582,12696000,0.0,0.0,False,0.06966228265675953,,,,
2010-09-24,18.53121619344073,18.683736346672543,18.50261858895212,18.626541137695312,13812000,0.0,0.0,False,1.539412168665458,,,,
2010-09-27,18.66785275437424,18.70280552368376,18.60430237491354,18.620189666748047,10544400,0.0,0.0,False,1.6303936296027954,,,,
2010-09-28,18.617009978639143,18.82037019356281,18.543927477158608,18.779062271118164,19884000,0.0,0.0,False,4.66786653580507,,,,
2010-09-29,18.74729265876552,18.74729265876552,18.56299665758921,18.671031951904297,15742000,0.0,0.0,False,3.9006260534152855,,,,
2010-09-30,18.70280955092525,18.798134534581123,18.508981397288657,18.59477424621582,15849600,0.0,0.0,False,2.778967019537085,,,,
2010-10-01,18.75999813578608,18.823548506411377,18.59476765700929,18.78541755676269,16454400,0.0,0.0,False,3.9579745516777356,,,,
2010-10-04,18.725043324265812,18.75999608489473,18.604297754490208,18.709156036376957,11523800,0.0,0.0,False,2.2563873543906343,,,,
2010-10-05,18.79495224197239,18.97607002330453,18.750466130873143,18.95700454711914,20063000,0.0,0.0,False,3.3836940224109697,,,,
2010-10-06,18.94746880387206,19.004664009404756,18.86167599557302,19.00148582458496,14123400,0.0,0.0,False,3.421079937479426,,,,
2010-10-07,18.960175072672456,18.963353257017182,18.81083313576905,18.88709259033203,14960800,0.0,0.0,False,3.451155259949365,,,,
2010-10-08,18.89980974123125,18.969715276640255,18.76635504140236,18.87756729125977,16189400,0.0,0.0,False,1.9203805256222017,,,,
2010-10-11,18.92523765563965,18.944301927448983,18.85215511875,18.92523765563965,12997000,0.0,0.0,False,2.3407073434343864,,,,
2010-10-12,18.85532785067775,19.00149289156822,18.85532785067775,18.93794250488281,16164400,0.0,0.0,False,1.288116295187123,,,,
2010-10-13,18.9760742089555,19.055511892399387,18.957008728564738,19.045978546142575,24011000,0.0,0.0,False,3.198257728034624,,,,
2010-10-14,19.045975843108288,19.058686161564925,18.963361197385492,19.03644371032715,14491600,0.0,0.0,False,3.966557561551527,,,,
