,Open,High,Low,Close,Volume,Dividends,Stock Splits,Repaired?,MOM_vol_adj,Skewness,Volatility,Liquidity,Market_Cap
2010-09-07,6.877999782562256,6.929999828338623,6.8445000648498535,6.861000061035156,77660000,0.0,0.0,False,,,,,
2010-09-08,6.896500110626221,6.985000133514404,6.822500228881836,6.956999778747559,116570000,0.0,0.0,False,,,,,
2010-09-09,7.019499778747559,7.06850004196167,6.9629998207092285,7.019000053405762,99160000,0.0,0.0,False,,,,,
2010-09-10,7.037499904632568,7.130000114440918,7.001999855041504,7.122000217437744,100872000,0.0,0.0,False,,,,,
2010-09-13,7.203499794006348,7.2870001792907715,7.188000202178955,7.253499984741211,101548000,0.0,0.0,False,,,,,
2010-09-14,7.224999904632568,7.335000038146973,7.191500186920166,7.287499904632568,86388000,0.0,0.0,False,,,,,
2010-09-15,7.24399995803833,7.281000137329102,7.177999973297119,7.272500038146973,98072000,0.0,0.0,False,,,,,
2010-09-16,7.269999980926514,7.411499977111816,7.257999897003174,7.406499862670898,116540000,0.0,0.0,False,,,,,
2010-09-17,7.445000171661377,7.448999881744385,7.324999809265137,7.415999889373779,145192000,0.0,0.0,False,,,,,
2010-09-20,7.434999942779541,7.597499847412109,7.367499828338623,7.565000057220459,128988000,0.0,0.0,False,,,,,
2010-09-21,7.538000106811523,7.665500164031982,7.480000019073486,7.536499977111816,150840000,0.0,0.0,False,11.009170662582825,,,,
2010-09-22,7.492000102996826,7.635000228881836,7.454999923706055,7.591499805450439,132248000,0.0,0.0,False,10.344501016115256,,,,
2010-09-23,7.559999942779541,7.796000003814697,7.548500061035156,7.642499923706055,141312000,0.0,0.0,False,10.047796793187851,,,,
2010-09-24,7.771500110626221,8.044500350952148,7.770999908447266,8.036499977111816,211812000,0.0,0.0,False,7.9012553613686265,,,,
2010-09-27,8.01099967956543,8.0600004196167,7.894000053405762,7.968500137329102,128926000,0.0,0.0,False,5.6955352485791,,,,
2010-09-28,7.992000102996826,8.043999671936035,7.744500160217285,7.985000133514404,169884000,0.0,0.0,False,5.497929136294733,,,,
2010-09-29,7.951499938964844,8.08899974822998,7.887499809265137,7.94950008392334,145750000,0.0,0.0,False,5.290015879971835,,,,
2010-09-30,8.000499725341797,8.046500205993652,7.78000020980835,7.853000164031982,152120000,0.0,0.0,False,3.2713920515219415,,,,
2010-10-01,7.854000091552734,7.872000217437744,7.610000133514404,7.685500144958496,173668000,0.0,0.0,False,1.78490339347643,,,,
2010-10-04,7.697500228881836,7.797999858856201,7.639500141143799,7.769499778747559,106930000,0.0,0.0,False,1.3694257797584497,,,,
2010-10-05,7.854000091552734,8.060500144958496,7.850500106811523,8.043499946594238,112400000,0.0,0.0,False,3.0556702969880076,,,,
2010-10-06,8.029999732971191,8.034000396728516,7.730000019073486,7.769999980926514,121216000,0.0,0.0,False,0.92212195907457,,,,
2010-10-07,7.825500011444092,7.869999885559082,7.66949987411499,7.813499927520752,92440000,0.0,0.0,False,0.8780862411452861,,,,
2010-10-08,7.758999824523926,7.814000129699707,7.638999938964844,7.777500152587891,138368000,0.0,0.0,False,-1.7163998434582939,,,,
2010-10-11,7.744500160217285,7.831500053405762,7.617000102996826,7.651500225067139,89728000,0.0,0.0,False,-2.0744786858175024,,,,
2010-10-12,7.625500202178955,7.847499847412109,7.570000171661377,7.823999881744385,105616000,0.0,0.0,False,-0.9647789955865774,,,,
2010-10-13,7.834499835968018,7.839499950408935,7.692500114440918,7.758500099182129,112656000,0.0,0.0,False,-1.1446715406490549,,,,
2010-10-14,7.757999897003174,7.847499847412109,7.71150016784668,7.776500225067139,80482000,0.0,0.0,False,-0.46996687683718086,,,,
2010-10-15,7.921000003814697,8.244000434875488,7.837500095367432,8.232000350952148,202710000,0.0,0.0,False,2.6812806813177867,,,,
2010-10-18,8.25,8.259499549865723,8.090999603271484,8.178000450134277,126626000,0.0,0.0,False,1.9602223702800234,,,,
2010-10-19,8.034000396728516,8.140000343322754,7.849999904632568,7.933499813079834,150500000,0.0,0.0,False,-0.512377886782888,,,,
2010-10-20,7.939000129699707,7.993500232696533,7.828499794006348,7.933499813079834,115808000,0.0,0.0,False,0.874428670687694,,,,
2010-10-21,8.133500099182129,8.306500434875488,8.064499855041504,8.248499870300293,269650000,0.0,0.0,False,2.07464757765485,,,,
2010-10-22,8.1225004196167,8.508500099182129,8.113499641418457,8.456500053405762,326368000,0.0,0.0,False,3.20844095224405,,,,
2010-10-25,8.578499794006348,8.599499702453613,8.416000366210938,8.449999809265137,130618000,0.0,0.0,False,4.005748063391509,,,,
2010-10-26,8.378499984741211,8.550000190734863,8.375,8.4975004196167,93792000,0.0,0.0,False,3.347621320066756,,,,
2010-10-27,8.445500373840332,8.487500190734863,8.32699966430664,8.375499725341797,114436000,0.0,0.0,False,3.0333077717611534,,,,
2010-10-28,8.415499687194824,8.424500465393066,8.2524995803833,8.342000007629395,93688000,0.0,0.0,False,2.749886189825335,,,,
2010-10-29,8.289999961853027,8.425000190734863,8.240500450134277,8.261500358581543,99970000,0.0,0.0,False,0.1818796762880495,,,,
2010-11-01,8.22249984741211,8.229000091552734,8.076000213623047,8.128999710083008,104798000,0.0,0.0,False,-0.2951475005736413,,,,
2010-11-02,8.1875,8.29699993133545,8.168000221252441,8.230500221252441,85200000,0.0,0.0,False,2.112310618253877,,,,
2010-11-03,8.270000457763672,8.430500030517578,8.114500045776367,8.423500061035156,122242000,0.0,0.0,False,3.305297767701688,,,,
2010-11-04,8.493000030517578,8.626500129699707,8.420000076293945,8.446499824523926,147918000,0.0,0.0,False,1.6552222343320055,,,,
2010-11-05,8.467499732971191,8.582500457763672,8.429499626159668,8.53849983215332,104244000,0.0,0.0,False,0.7703975933390866,,,,
2010-11-08,8.541999816894531,8.65999984741211,8.439000129699707,8.599499702453613,114120000,0.0,0.0,False,1.3921517944917219,,,,
2010-11-09,8.633500099182129,8.656999588012695,8.45300006866455,8.513500213623047,79572000,0.0,0.0,False,0.14325918544301444,,,,
2010-11-10,8.529500007629395,8.668499946594238,8.470499992370605,8.666500091552734,108806000,0.0,0.0,False,2.6476481599886794,,,,
2010-11-11,8.550000190734863,8.602499961853027,8.470999717712402,8.518500328063965,113834000,0.0,0.0,False,1.4562426130435002,,,,
2010-11-12,8.505999565124512,8.562999725341797,8.2524995803833,8.284000396728516,143212000,0.0,0.0,False,0.15989964441263782,,,,
2010-11-15,8.258000373840332,8.267499923706055,7.927999973297119,7.945000171661377,192972000,0.0,0.0,False,-1.0754902683415997,,,,
2010-11-16,7.936999797821045,8.045499801635742,7.838500022888184,7.888999938964844,131428000,0.0,0.0,False,-2.0298174373077478,,,,
2010-11-17,7.892000198364258,8.042499542236328,7.877500057220459,7.917500019073486,90498000,0.0,0.0,False,-3.276981063108944,,,,
2010-11-18,8.036999702453613,8.25,8.036999702453613,8.208499908447266,124506000,0.0,0.0,False,-1.238085946300729,,,,
2010-11-19,8.197500228881836,8.249500274658203,8.142000198364258,8.241000175476074,89296000,0.0,0.0,False,-1.5551558554766447,,,,
2010-11-22,8.255000114440918,8.529999732971191,8.25,8.519499778747559,122850000,0.0,0.0,False,-0.36919921613633433,,,,
2010-11-23,8.430500030517578,8.440500259399414,8.230999946594238,8.40999984741211,129306000,0.0,0.0,False,-0.479937437915158,,,,
